date,MSFT,AAPL,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2021-06-07,253.81,125.9,2.0159650516282763,1.9930257157680444,1.9446890983383187,0.027677844227580895,1.7464010936790526,1,0.9936623880526954,-0.001213101496158512,0.0023988485526947063
2021-06-08,252.57,126.74,1.992819946346852,1.9934564575317826,1.9454383613456114,0.02836521335051154,1.6928515781921727,1,0.9971816666921954,-0.001213101496158512,0.0023988485526947063
2021-06-09,253.59,127.13,1.9947298041374972,1.9969122536383481,1.947120828804682,0.028242873434291434,1.7629730540523292,1,0.9968798541016647,-0.001213101496158512,0.0023988485526947063
2021-06-10,257.24,126.11,2.0398065181191023,2.007091462394109,1.9495668090653884,0.029792986018029894,1.930811946607449,1,0.9900052081169375,-0.001213101496158512,0.0023988485526947063
2021-06-11,257.89,127.35,2.025049077345897,2.013674079515525,1.95165149471379,0.030628022213751677,2.0250274199516323,2,0.99206759632817,0.0,0.0
2021-06-14,259.89,130.48,1.9917995095033723,2.0088409710905446,1.9529446160501713,0.030658397713104076,1.823198836528953,1,0.99194759632817,-0.001154334526145677,0.002299202942979767
2021-06-15,258.36,129.64,1.992903424868868,2.0088576667949476,1.9541639512656082,0.03077019160014562,1.7774902490071138,1,0.9917823976810698,-0.001154334526145677,0.002299202942979767
2021-06-16,257.38,130.15,1.977564348828275,2.005424575733103,1.9552474622202938,0.030422784143753195,1.6493268096605915,1,0.9940862390176123,-0.001154334526145677,0.002299202942979767
2021-06-17,260.9,131.79,1.9796646179528037,1.9933961956998432,1.9559286142636998,0.03050559662520576,1.2282199196584522,-2,0.9937936743120663,-0.001154334526145677,0.002299202942979767
2021-06-18,259.43,130.46,1.9885788747508815,1.98610215518084,1.9563933264335769,0.030790502283914147,0.9648698963505984,0,0.9923127215469256,0.0,0.0
2021-06-21,262.63,132.3,1.9851095993953134,1.9847641731592283,1.9573669238284799,0.030759023242941087,0.8907060901888619,0,0.9923127215469256,0.0,0.0
2021-06-22,265.51,133.98,1.9817136886102404,1.982526225907503,1.957878916265359,0.03090646292391526,0.7974807632571909,0,0.9923127215469256,0.0,0.0
2021-06-23,265.28,133.7,1.9841436050860135,1.9838420771590506,1.958649873815595,0.030976157672150437,0.813277218242756,0,0.9923127215469256,0.0,0.0
2021-06-24,266.69,133.41,1.999025560302826,1.9877142656290552,1.9597387207269532,0.031231264399638387,0.8957544768000454,0,0.9923127215469256,0.0,0.0
2021-06-25,265.02,133.11,1.990984899707009,1.9881954706202805,1.9607523386146886,0.031242181753596793,0.8783999856998614,0,0.9923127215469256,0.0,0.0
2021-06-28,268.72,134.78,1.9937676213087998,1.9899270750029778,1.961143045582301,0.03150936674314764,0.9135070741127036,0,0.9923127215469256,0.0,0.0
2021-06-29,271.4,136.33,1.9907577202376583,1.9917358813284616,1.961350405521131,0.03166485133869815,0.9595963512450137,0,0.9923127215469256,0.0,0.0
2021-06-30,270.9,136.96,1.97794976635514,1.9904971135822866,1.9615850726119166,0.031735932001040565,0.911019123982937,0,0.9923127215469256,0.0,0.0
2021-07-01,271.6,137.27,1.9785823559408464,1.9864084727098905,1.961996941692557,0.031794414764440636,0.7677930604539969,0,0.9923127215469256,0.0,0.0
2021-07-02,277.65,139.96,1.9837810803086593,1.984967708830221,1.9626816739249693,0.031814115539024974,0.7005077629115387,0,0.9923127215469256,0.0,0.0
2021-07-06,277.66,142.02,1.955076749753556,1.977229534519172,1.96320488291209,0.03141756681387852,0.44639521864202986,0,0.9923127215469256,0.0,0.0
2021-07-07,279.93,144.57,1.9362938368956217,1.9663367578507647,1.962977462810772,0.03156426467396368,0.10642715978629286,0,0.9923127215469256,0.0,0.0
2021-07-08,277.42,143.24,1.93674951130969,1.9580967068416748,1.9632089633197558,0.03131499420673602,-0.1632526720053273,0,0.9923127215469256,0.0,0.0
2021-07-09,277.94,145.11,1.9153745434497964,1.9454551443434647,1.9628677404880353,0.0317270193239264,-0.5488254653483683,0,0.9923127215469256,0.0,0.0
2021-07-12,277.32,144.5,1.9191695501730104,1.932532838316335,1.9626977658285891,0.0319361623011948,-0.9445382706840031,0,0.9923127215469256,0.0,0.0
2021-07-13,280.98,145.64,1.929277670969514,1.9273730225595265,1.9624607220422234,0.03213324427720761,-1.0919438815452873,-2,0.9923127215469256,0.0,0.0
2021-07-14,282.51,149.15,1.8941334227287965,1.9189409397261614,1.962048499002664,0.03285256547683856,-1.3121519933319667,-2,0.9923127215469256,0.0,0.0
2021-07-15,281.03,148.48,1.892712823275862,1.9101336021193958,1.9612570488118761,0.0339417898111847,-1.5062095127238653,-1,0.9921927215469256,0.0010675016902110097,-0.0020204741379310346
2021-07-16,280.75,146.39,1.9178222556185534,1.910623144553147,1.9606889178661926,0.03438331047451537,-1.4561068327075128,-2,0.9961166120219423,0.0010675016902110097,-0.0020204741379310346
2021-07-19,277.01,142.45,1.9446121446121447,1.9157116634409743,1.9606133944414197,0.03441406275577291,-1.3047494949695575,-2,1.0000848238040014,0.0010675016902110097,-0.0020204741379310346
2021-07-20,279.32,146.15,1.9111871365035922,1.9120935565477897,1.9600625526922586,0.034941093114949855,-1.3728533330843322,-2,0.9950749983980439,0.0010675016902110097,-0.0020204741379310346
2021-07-21,281.4,145.4,1.9353507565336998,1.9203370233087704,1.9599611638759755,0.0350048315295483,-1.1319620416900888,-2,0.9988107575171311,0.0010675016902110097,-0.0020204741379310346
2021-07-22,286.14,146.8,1.9491825613079017,1.9316309709151782,1.9599587634511135,0.03500557807664288,-0.8092365300728099,0,1.0009216396282108,0.0,0.0
2021-07-23,289.67,148.56,1.9498519116855144,1.9380369021285706,1.9606950536096892,0.03430196894342402,-0.6605495888148533,0,1.0009216396282108,0.0,0.0
2021-07-26,289.05,148.99,1.9400630914826498,1.9371270915026717,1.961500370442561,0.03320542342011283,-0.7340150020531365,0,1.0009216396282108,0.0,0.0
2021-07-27,286.54,146.77,1.952306329631396,1.9453509301282323,1.9620671068507642,0.032742596739561904,-0.510533017753422,0,1.0009216396282108,0.0,0.0
2021-07-28,286.22,144.98,1.9742033383915025,1.953121446499793,1.9632995537184281,0.031753335756632084,-0.32053662949440753,0,1.0009216396282108,0.0,0.0
2021-07-29,286.5,145.64,1.967179346333425,1.9567208035048975,1.9637836991269444,0.031584081868230696,-0.22362200210578823,0,1.0009216396282108,0.0,0.0
