date,WMT,TGT,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2022-01-11,144.2,227.55,0.6337068776093165,0.6293242067258193,0.5927885214189832,0.02722788061378132,1.3418482997293484,-2,0.998048145805648,-0.002101134612690853,0.0013338668800853674
2022-01-12,143.44,224.47,0.6390163496235577,0.6313562628080069,0.5941293780509576,0.02749359773440078,1.3540201292197578,-2,0.9955366981206302,-0.002101134612690853,0.0013338668800853674
2022-01-13,145.47,225.83,0.644157109330027,0.6361159319184473,0.5953030950501735,0.02810456458121034,1.4521782307049043,-2,0.9930854538137839,-0.002101134612690853,0.0013338668800853674
2022-01-14,145.06,221.4,0.6551942186088527,0.6415893020289862,0.596560395614858,0.029068160240308075,1.5490800257694959,1,0.9880378887262089,-0.002101134612690853,0.0013338668800853674
2022-01-18,142.52,220.01,0.6477887368755967,0.6439726584094702,0.5977316303421271,0.029696719457049645,1.5571089639790507,1,0.9915206956791249,-0.002101134612690853,0.0013338668800853674
2022-01-19,143.94,223.84,0.643048606147248,0.6458410041170564,0.5987889135687429,0.030166216378816484,1.5597610902690044,1,0.9936457946798309,-0.002101134612690853,0.0013338668800853674
2022-01-20,141.22,221.72,0.6369294605809128,0.6454236263085275,0.5997981053658262,0.030415589809196328,1.5000702346697905,1,0.9965330830405691,-0.002101134612690853,0.0013338668800853674
2022-01-21,140.19,217.25,0.6452934407364787,0.6456508925898177,0.6009709349514785,0.030794544458368933,1.4509049711302575,-2,0.9927348667376591,-0.002101134612690853,0.0013338668800853674
2022-01-24,140.2,220.58,0.6355970622903254,0.6417314613261123,0.6019796191306813,0.03092289732106298,1.2855148009806363,-2,0.9971556321022165,-0.002101134612690853,0.0013338668800853674
2022-01-25,137.15,214.68,0.6388578349170859,0.6399452809344102,0.6030456268070999,0.031075545352753465,1.1874177495018832,-2,0.9956942780784198,-0.002101134612690853,0.0013338668800853674
2022-01-26,135.75,211.71,0.6412073118889046,0.6395770220827415,0.6041401908052895,0.031246204635839464,1.1341163411829507,-2,0.9946742819023334,-0.002101134612690853,0.0013338668800853674
2022-01-27,135.84,212.18,0.640211141483646,0.6402333582632881,0.605131018556237,0.03143431078131112,1.1166887020764833,-2,0.9951120972208313,-0.002101134612690853,0.0013338668800853674
2022-01-28,137.52,217.67,0.6317820554049709,0.6375310811969865,0.6060728714302666,0.031371006429819145,1.0027797430438172,-2,0.9989051202431792,-0.002101134612690853,0.0013338668800853674
2022-01-31,139.81,220.43,0.6342603093952729,0.637263730617976,0.6070321105256433,0.031337736668304396,0.9647033674550456,0,0.9976574377878373,0.0,0.0
2022-02-01,140.91,219.23,0.6427496236828901,0.6380420883711369,0.6080635516760023,0.03147995457816014,0.9523055892822896,0,0.9976574377878373,0.0,0.0
2022-02-02,140.85,217.61,0.6472588575892652,0.639252397511209,0.6090040551905881,0.03179767130351882,0.9512753947259507,0,0.9976574377878373,0.0,0.0
2022-02-03,140.99,213.22,0.6612419097645624,0.6434585511673923,0.6102042297324015,0.03239215065358716,1.0266166575546012,-2,0.9976574377878373,0.0,0.0
2022-02-04,139.33,214.04,0.6509530928798356,0.6472927586623652,0.6112693908848301,0.03266725070023198,1.1027364410950968,-2,0.9976574377878373,0.0,0.0
2022-02-07,137.96,211.29,0.6529414548724503,0.6510289877578007,0.6124135079621997,0.03290772384010649,1.1734473032297095,-2,0.9976574377878373,0.0,0.0
2022-02-08,137.99,212.95,0.6479924864991783,0.6520775603210585,0.6135457916274638,0.03294424563466905,1.1696054334006525,-2,0.9976574377878373,0.0,0.0
2022-02-09,137.69,216.64,0.6355705317577548,0.6497398951547563,0.6146675674951951,0.03251941264448084,1.0785043396382985,-2,0.9976574377878373,0.0,0.0
2022-02-10,136.08,213.84,0.6363636363636365,0.644764240474571,0.6160105856921461,0.03169993619461714,0.9070571816263636,0,0.9976574377878373,0.0,0.0
2022-02-11,135.33,211.56,0.6396766874645491,0.6425089593915138,0.6177144454950465,0.030113241570672026,0.8233757843132768,0,0.9976574377878373,0.0,0.0
2022-02-14,133.95,208.57,0.6422304262357961,0.640366753664183,0.6190972982779889,0.029276854790896777,0.7264938647988791,0,0.9976574377878373,0.0,0.0
2022-02-15,134.37,207.18,0.6485664639443962,0.6404815491532265,0.6204403636246255,0.028735616423112655,0.6974336389207043,0,0.9976574377878373,0.0,0.0
2022-02-16,133.53,207.81,0.642558105962177,0.641879063994111,0.6216835039759563,0.028031973858013905,0.7204473049400018,0,0.9976574377878373,0.0,0.0
2022-02-17,138.88,204.0,0.6807843137254902,0.6507631994664818,0.623163613256724,0.028771670635325812,0.9592625523757751,0,0.9976574377878373,0.0,0.0
2022-02-18,137.99,204.39,0.6751308772444837,0.6578540374224686,0.6246631391678311,0.02910008695211321,1.1405772879392453,-2,0.9976574377878373,0.0,0.0
2022-02-22,136.45,196.35,0.6949325184619302,0.6683944558676954,0.626427317042931,0.030097892938768418,1.394354711479072,-2,0.9976574377878373,0.0,0.0
2022-02-23,135.05,189.9,0.7111637704054766,0.6809139171599116,0.62848566767148,0.03158804523165341,1.6597497282261353,1,0.9975374377878373,-0.002221399481673454,0.001579778830963665
2022-02-24,134.53,191.55,0.7023231532237013,0.6928669266122164,0.630650330060923,0.032128071391259214,1.9365182489049158,1,1.0012992005893977,-0.002221399481673454,0.001579778830963665
2022-02-25,136.38,199.22,0.6845698223069973,0.6936240283285178,0.6324476497152959,0.03207689987443778,1.9071786504522408,1,1.009306515181793,-0.002221399481673454,0.001579778830963665
2022-02-28,135.16,199.77,0.6765780647744906,0.6939134658345192,0.6342157904443293,0.03152288373641291,1.8937885216773975,1,1.0128855009064648,-0.002221399481673454,0.001579778830963665
2022-03-01,135.99,219.43,0.6197420589709702,0.6788753739363272,0.6353479476389914,0.02967911454057111,1.466601243707396,-2,1.0421001911534213,-0.002221399481673454,0.001579778830963665
2022-03-02,136.16,224.9,0.6054246331702979,0.6577275464892914,0.6361810437622407,0.028055163877162937,0.7680048785810051,0,1.0502323918444063,0.0,0.0
2022-03-03,139.29,223.84,0.6222748391708363,0.6417178836787184,0.637017506266071,0.02683338683734339,0.17516899529454813,0,1.0502323918444063,0.0,0.0
2022-03-04,142.82,224.1,0.6373047746541722,0.6322648741481535,0.6382382564321951,0.02506589448351738,-0.23830716625610854,0,1.0502323918444063,0.0,0.0
2022-03-07,141.67,211.04,0.6712945413191812,0.6312081694570916,0.6398862928887947,0.023887572823662318,-0.3632902972505798,0,1.0502323918444063,0.0,0.0
2022-03-08,138.74,208.81,0.6644317800871606,0.6401461136803297,0.64124331242614,0.022893822444176804,-0.04792553748879747,0,1.0502323918444063,0.0,0.0
2022-03-09,139.46,216.0,0.6456481481481482,0.6481908166758996,0.6421355281121707,0.021971309552645178,0.27559980206095336,0,1.0502323918444063,0.0,0.0
2022-03-10,142.63,214.78,0.6640748673060806,0.6565508223029486,0.6429850826862739,0.021814560832121015,0.6218662718481023,0,1.0502323918444063,0.0,0.0
2022-03-11,142.07,206.97,0.6864279847320868,0.6663754643185315,0.6441583497331801,0.02222948510683937,0.9994435084110785,0,1.0502323918444063,0.0,0.0
2022-03-14,144.05,208.76,0.6900268250622725,0.6701219210671497,0.645392580886852,0.022689111659734886,1.0899210401517616,-2,1.0502323918444063,0.0,0.0
2022-03-15,145.78,215.35,0.6769445089389367,0.6726244668375049,0.6460468196031741,0.023026685721938882,1.15421070818753,-2,1.0502323918444063,0.0,0.0
2022-03-16,145.35,215.59,0.6741963912982977,0.6783341154675349,0.6469278665887416,0.023076345738187964,1.3609715002155023,-2,1.0502323918444063,0.0,0.0
2022-03-17,145.01,220.63,0.6572542265331097,0.6769699873129407,0.6472976792257072,0.023060810457624592,1.2866984073156402,-2,1.0502323918444063,0.0,0.0
2022-03-18,145.44,226.05,0.6433974784339748,0.6683638860533183,0.6474470622310362,0.02300503591875131,0.9092280445097192,0,1.0502323918444063,0.0,0.0
2022-03-21,144.23,223.0,0.6467713004484305,0.6597127811305499,0.6475257480458951,0.022994335154066178,0.5300015418145134,0,1.0502323918444063,0.0,0.0
2022-03-22,143.8,222.77,0.6455088207568345,0.6534256434941295,0.6477650965275223,0.02289549756539938,0.24723406645512558,0,1.0502323918444063,0.0,0.0
2022-03-23,141.95,216.72,0.6549926172019195,0.6495848886748538,0.6482130993175678,0.022767056507506066,0.0602532592139755,0,1.0502323918444063,0.0,0.0
2022-03-24,142.83,217.04,0.6580814596387763,0.6497503352959871,0.6486005951371815,0.022733275337272277,0.050575209324130795,0,1.0502323918444063,0.0,0.0
2022-03-25,143.45,218.61,0.656191391061708,0.6523091178215337,0.6491014391358639,0.022560439183809827,0.14218157100291198,0,1.0502323918444063,0.0,0.0
2022-03-28,146.0,219.52,0.6650874635568513,0.655972350443218,0.6498970375485721,0.02226152377977313,0.27290642611652466,0,1.0502323918444063,0.0,0.0
2022-03-29,147.23,222.93,0.6604315255909926,0.6589568914100495,0.6504846824589002,0.022062284895518182,0.3840132149172992,0,1.0502323918444063,0.0,0.0
2022-03-30,149.87,221.96,0.6752117498648406,0.6630007179426338,0.6513444485996742,0.022002925807848454,0.5297599712308172,0,1.0502323918444063,0.0,0.0
2022-03-31,148.92,212.22,0.7017246253887475,0.671729351092628,0.6529332413234277,0.0221436124665176,0.8488276155311654,0,1.0502323918444063,0.0,0.0
2022-04-01,151.01,210.54,0.717250878692885,0.6839412486188634,0.6544064881480989,0.023418396252216117,1.26117775754903,-2,1.0502323918444063,0.0,0.0
