date,JNJ,ABT,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2022-02-24,158.14,118.72,1.332041778975741,1.3710689966541802,1.2912753923639957,0.05803083454515498,1.3750207956788132,-2,0.9892127421524056,0.0,0.0
2022-02-25,166.0,122.41,1.3560983579772894,1.366637648179975,1.2932136514192558,0.058224327644280906,1.2610535790005155,-2,0.9892127421524056,0.0,0.0
2022-02-28,164.57,120.62,1.364367434919582,1.3597611565698335,1.2951651438054674,0.058619504908278955,1.1019542533741713,-2,0.9892127421524056,0.0,0.0
2022-03-01,164.0,118.17,1.3878310908013878,1.3630698647309623,1.2979017792415533,0.059054601228785565,1.1035225728972238,-2,0.9892127421524056,0.0,0.0
2022-03-02,166.04,120.36,1.3795280824194083,1.3639733490186816,1.3005029311180119,0.05915714087643339,1.072912195558029,-2,0.9892127421524056,0.0,0.0
2022-03-03,168.48,120.97,1.3927420021492931,1.376113393653392,1.3032150587726654,0.05959930306872646,1.2231407269421335,-2,0.9892127421524056,0.0,0.0
2022-03-04,169.48,121.41,1.3959311424100156,1.3840799505399375,1.3059197360467347,0.06006926327854791,1.3011681886419195,-2,0.9892127421524056,0.0,0.0
2022-03-07,172.21,118.86,1.4488473834763589,1.4009759402512927,1.3093751927401907,0.06222638279957243,1.4720564395674858,-2,0.9892127421524056,0.0,0.0
2022-03-08,168.72,116.11,1.4531048144001377,1.4140306849710427,1.3127304055287985,0.06445628903454964,1.5716120328917098,1,0.9890927421524056,-0.0017780938833570413,0.0025837567823615536
2022-03-09,169.36,118.39,1.43052622687727,1.4242303138626151,1.3160458540546969,0.06532269940084603,1.6561541516227831,1,0.9938457275308414,-0.0017780938833570413,0.0025837567823615536
2022-03-10,169.66,117.0,1.45008547008547,1.4356990074498506,1.3195644895005167,0.06677040378699928,1.7393113020524542,1,0.9897208774383518,-0.0017780938833570413,0.0025837567823615536
2022-03-11,169.35,114.02,1.4852657428521312,1.4535659275382735,1.322969688318876,0.06990421058967004,1.868217066150464,1,0.982572491330755,-0.0017780938833570413,0.0025837567823615536
2022-03-14,171.69,115.52,1.4862361495844876,1.4610436807598992,1.326699177405833,0.07254105954893632,1.8519787853861882,1,0.9822873868172418,-0.0017780938833570413,0.0025837567823615536
2022-03-15,176.14,117.48,1.499319033026898,1.4702865244852514,1.3304996436664733,0.07550183026980575,1.8514369826433315,1,0.9794390323297316,-0.0017780938833570413,0.0025837567823615536
2022-03-16,174.52,119.48,1.4606628724472714,1.4763138535992515,1.334394507454824,0.07609596457491673,1.8650048913527788,1,0.9874870579854931,-0.0017780938833570413,0.0025837567823615536
2022-03-17,176.8,121.2,1.4587458745874589,1.4780459344996495,1.337993993570275,0.0767934955867496,1.823747439275833,1,0.987877065597101,-0.0017780938833570413,0.0025837567823615536
2022-03-18,174.84,122.45,1.4278481012658228,1.4665624061823876,1.3411894560598916,0.07647089618872112,1.639485822332858,1,0.9945918255864328,-0.0017780938833570413,0.0025837567823615536
2022-03-21,175.83,121.76,1.4440703022339028,1.4581292367122707,1.3451203541230006,0.07557638431180463,1.495293584342837,-2,0.9910487204620798,-0.0017780938833570413,0.0025837567823615536
2022-03-22,175.0,121.89,1.4357207318073673,1.4454095764683645,1.3488983670862937,0.07431378186134686,1.2986986661793023,-2,0.9928604267669732,-0.0017780938833570413,0.0025837567823615536
2022-03-23,174.34,116.92,1.4911050290797125,1.451498007794853,1.353759778723696,0.07390910637513119,1.3224111867227748,-2,0.981192697521652,-0.0017780938833570413,0.0025837567823615536
2022-03-24,175.24,117.82,1.4873535902223733,1.4572195509218357,1.3583370975840148,0.07352933434812042,1.3448027812909016,-2,0.981917794130756,-0.0017780938833570413,0.0025837567823615536
2022-03-25,176.92,118.95,1.487347625052543,1.4691194556791796,1.3628757347846154,0.07293576020938822,1.4566753070037728,-2,0.9818502415707848,-0.0017780938833570413,0.0025837567823615536
2022-03-28,177.83,119.99,1.482040170014168,1.4767134292352329,1.3672087919917073,0.07214645315743351,1.5178104044085345,1,0.982919283190586,-0.0017780938833570413,0.0025837567823615536
2022-03-29,177.74,120.19,1.4788251934437142,1.4853343215625023,1.371597482452281,0.07075736786876544,1.6074204360056255,1,0.9835960629965604,-0.0017780938833570413,0.0025837567823615536
2022-03-30,179.59,120.38,1.491859112809437,1.485485138308447,1.3758993729208542,0.0700773262069108,1.5637834848896661,1,0.9807975031009987,-0.0017780938833570413,0.0025837567823615536
2022-03-31,177.23,118.36,1.4973808719161878,1.4874905946472101,1.3798545177712214,0.07012607208623658,1.5348938515139525,1,0.979774615965351,-0.0017780938833570413,0.0025837567823615536
2022-04-01,178.19,118.58,1.5026986001011975,1.490560789656941,1.3836629352997896,0.0704944376524754,1.5164012639428126,1,0.9786360723294477,-0.0017780938833570413,0.0025837567823615536
2022-04-04,176.47,118.88,1.4844380888290714,1.4910403734199216,1.3872366321233751,0.07006924774482153,1.4814450652385958,-2,0.9824695208435303,-0.0017780938833570413,0.0025837567823615536
2022-04-05,177.61,119.48,1.4865249414127888,1.4925803230137364,1.3906254539314205,0.06986874635859666,1.4592342699128942,-2,0.9819927478859203,-0.0017780938833570413,0.0025837567823615536
2022-04-06,182.23,119.94,1.5193430048357512,1.4980771014189993,1.3946197778056977,0.07026821384985407,1.4723203842119075,-2,0.9749664822646972,-0.0017780938833570413,0.0025837567823615536
2022-04-07,181.76,123.37,1.4732917240820296,1.4932592718521678,1.3981417241282144,0.06878732488396753,1.3827772468896047,-2,0.9846644721533752,-0.0017780938833570413,0.0025837567823615536
2022-04-08,182.12,123.25,1.4776470588235295,1.488248963596634,1.4016067960079985,0.06743288755281807,1.2848651560526965,-2,0.9837143075414833,-0.0017780938833570413,0.0025837567823615536
2022-04-11,179.84,120.04,1.498167277574142,1.4909948013456482,1.4048819454536197,0.06726813230164713,1.2801434043965567,-2,0.9794745023241567,-0.0017780938833570413,0.0025837567823615536
2022-04-12,179.9,118.39,1.519554016386519,1.4976006163403943,1.40838096266389,0.06768746939631103,1.318111822944985,-2,0.9751046180002587,-0.0017780938833570413,0.0025837567823615536
2022-04-13,180.66,119.48,1.5120522263140275,1.4961424606360496,1.411578198749925,0.06798251418647404,1.2439119514492707,-2,0.9765695615416815,-0.0017780938833570413,0.0025837567823615536
2022-04-14,179.9,117.69,1.528592063896678,1.5072025285989792,1.4150290819515876,0.06858699738826868,1.3438909728851491,-2,0.9732959882526057,-0.0017780938833570413,0.0025837567823615536
2022-04-18,177.66,116.29,1.5277323931550433,1.5172195954652818,1.4184067189695182,0.06907034501514372,1.4306121747922187,-2,0.9736616590560193,-0.0017780938833570413,0.0025837567823615536
2022-04-19,183.08,119.98,1.5259209868311385,1.5227703373166812,1.4220010708428077,0.06895840762613335,1.4613050089585409,-2,0.9735584527351383,-0.0017780938833570413,0.0025837567823615536
2022-04-20,183.89,122.64,1.499429223744292,1.518745378788236,1.4250551448324726,0.06824666717623706,1.372817718905187,-2,0.9789909897307009,-0.0017780938833570413,0.0025837567823615536
2022-04-21,183.36,123.37,1.4862608413714842,1.513587101799727,1.4271618177071734,0.06815092355973272,1.2681454568521568,-2,0.981819521940004,-0.0017780938833570413,0.0025837567823615536
2022-04-22,181.54,119.64,1.5173854898027415,1.51134578698094,1.429079098704455,0.06905321127743,1.1913521001357643,-2,0.9754182400095053,-0.0017780938833570413,0.0025837567823615536
2022-04-25,186.01,120.01,1.5499541704857926,1.5157901424470899,1.4313051698177768,0.07076876370068058,1.1938172749017602,-2,0.968426150360373,-0.0017780938833570413,0.0025837567823615536
2022-04-26,184.68,116.97,1.5788663759938446,1.526379220279631,1.434778231941275,0.0728169352945466,1.257962697383889,-2,0.9629363946068588,-0.0017780938833570413,0.0025837567823615536
2022-04-27,182.1,116.72,1.5601439342015078,1.538522162371074,1.4382519944096732,0.07375286543380931,1.3595426750081994,-2,0.9668779376303295,-0.0017780938833570413,0.0025837567823615536
