date,WMT,TGT,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2013-02-12,71.4,62.73,1.1382113821138213,1.140443235785706,1.134485372359017,0.0198958183453255,0.2994530470313034,0,1.0479780517227244,0.0,0.0
2013-02-13,71.39,62.69,1.1387781145318232,1.1406984599043852,1.1351220650430247,0.019397303960013094,0.2874829859271205,0,1.0479780517227244,0.0,0.0
2013-02-14,70.82,63.09,1.1225233792994134,1.1365353990066436,1.135689454698015,0.018486365770143492,0.04576044416446942,0,1.0479780517227244,0.0,0.0
2013-02-15,69.3,61.71,1.1229946524064172,1.1323617258713483,1.1361496708140093,0.017796748538812197,-0.21284477523520764,0,1.0479780517227244,0.0,0.0
2013-02-19,68.76,61.87,1.11136253434621,1.1267740125395371,1.1364184114658114,0.017282813585561503,-0.5580340769474824,0,1.0479780517227244,0.0,0.0
2013-02-20,69.21,62.65,1.104708699122107,1.120073475941194,1.1368112861017345,0.016241382237626934,-1.030565620317919,-2,1.0479780517227244,0.0,0.0
2013-02-21,70.26,63.4,1.1082018927444797,1.1139582315837253,1.1371361563571531,0.015437993805620125,-1.5013560094181428,-1,1.0478580517227245,0.004269854824935952,-0.00473186119873817
2013-02-22,70.4,63.6,1.1069182389937107,1.1108372035225849,1.1370252736567246,0.015632780217894906,-1.675202348470435,-1,1.047509459158468,0.004269854824935952,-0.00473186119873817
2013-02-25,70.44,62.89,1.120050882493242,1.1102484495399498,1.1371801891427404,0.015412551598447144,-1.7473900691112074,-1,1.0510398748025693,0.004269854824935952,-0.00473186119873817
2013-02-26,71.11,64.05,1.1102263856362218,1.1100212197979522,1.1369608289776423,0.01570310011816288,-1.7155599198231286,-1,1.0484117185447401,0.004269854824935952,-0.00473186119873817
2013-02-27,71.66,63.12,1.135297845373891,1.116139049048309,1.1370816952809357,0.015661172054269496,-1.3372336476513869,-2,1.0551607696132814,0.004269854824935952,-0.00473186119873817
2013-02-28,70.78,62.96,1.1242058449809402,1.1193398394956011,1.1368047838795012,0.015740627635983103,-1.1095456158288899,-2,1.0521603951591358,0.004269854824935952,-0.00473186119873817
2013-03-01,71.74,64.13,1.118665211289568,1.1216892339547726,1.136364131836521,0.015873859363508533,-0.9244694403355751,0,1.0506012234597875,0.0,0.0
2013-03-04,73.26,66.44,1.1026490066225167,1.1182088587806276,1.135351391050515,0.01605619922040503,-1.0676581695686667,-2,1.0506012234597875,0.0,0.0
2013-03-05,73.72,66.68,1.1055788842231553,1.1172793584980143,1.134529371379659,0.016299110415937554,-1.0583407585715392,-2,1.0506012234597875,0.0,0.0
2013-03-06,73.38,66.12,1.1098003629764064,1.1121798620185173,1.1338433002588475,0.0164611322020496,-1.3160357364503086,-2,1.0506012234597875,0.0,0.0
2013-03-07,73.32,65.85,1.1134396355353076,1.1100266201293907,1.1330551982734962,0.016283266040805648,-1.4142481051649107,-2,1.0506012234597875,0.0,0.0
2013-03-08,73.03,66.35,1.1006782215523738,1.1064292221819518,1.131992152923643,0.016280217978320015,-1.5701835673043625,-1,1.0504812234597876,0.004107900862659181,-0.00452147701582517
2013-03-11,72.98,67.34,1.0837540837540838,1.1026502376082654,1.130821447341412,0.0171721961220726,-1.6405129275769328,-1,1.0457995661709878,0.004107900862659181,-0.00452147701582517
2013-03-12,73.6,67.11,1.0967068991208464,1.1008758405878036,1.1301207083459204,0.017693067472294356,-1.6528998040566678,-1,1.0493864044194763,0.004107900862659181,-0.00452147701582517
2013-03-13,73.65,67.43,1.09224380839389,1.0973645296713004,1.1295383772613288,0.018354014184662006,-1.752959721308011,-1,1.0481449268175453,0.004107900862659181,-0.00452147701582517
2013-03-14,73.22,67.34,1.0873180873180872,1.0921402200278563,1.1287209514439027,0.019121023121610962,-1.913115798427239,-1,1.0467854623780262,0.004107900862659181,-0.00452147701582517
2013-03-15,72.5,66.8,1.0853293413173652,1.0890704439808545,1.1279305246040157,0.019915188898827343,-1.9512785352213924,-1,1.0462693713454572,0.004107900862659181,-0.00452147701582517
2013-03-18,72.25,66.76,1.0822348711803473,1.0887666014661073,1.1273689713437696,0.02071819940486232,-1.8632106547156204,-1,1.0454232552104252,0.004107900862659181,-0.00452147701582517
2013-03-19,72.45,66.46,1.0901294011435452,1.0874511018706472,1.1269747257754859,0.02120053383196553,-1.8642749384567912,-1,1.0476012784877047,0.004107900862659181,-0.00452147701582517
2013-03-20,72.99,68.52,1.0652364273204904,1.082049625655967,1.1256763136794687,0.022537128363263426,-1.9357696029550602,-1,1.0405053023009407,0.004107900862659181,-0.00452147701582517
2013-03-21,73.13,68.05,1.0746509919177076,1.0795162065758912,1.124389736251699,0.023211204262453947,-1.933270207284957,-1,1.043205502619151,0.004107900862659181,-0.00452147701582517
2013-03-22,74.28,68.42,1.0856474714995614,1.0795798326123305,1.1232894816478145,0.023459793411163055,-1.863172802480235,-1,1.0462566421153536,0.004107900862659181,-0.00452147701582517
2013-03-25,74.85,68.41,1.0941382838766263,1.0819605151515863,1.12238702367009,0.023523325948011563,-1.7185711156598105,-1,1.0486433603772276,0.004107900862659181,-0.00452147701582517
2013-03-26,74.77,68.61,1.089782830491182,1.0818912010211135,1.1212644777684118,0.023443921305437144,-1.6794663415870958,-1,1.0474104329050498,0.004107900862659181,-0.00452147701582517
2013-03-27,74.78,69.05,1.0829833454018827,1.085440584637392,1.1200751130595696,0.023547162585399163,-1.4708578282656177,-2,1.0454620620267134,0.004107900862659181,-0.00452147701582517
2013-03-28,74.83,68.45,1.0932067202337472,1.0891517303006,1.1190765894936385,0.023391983782842202,-1.2792783831779224,-2,1.0483803432793415,0.004107900862659181,-0.00452147701582517
2013-04-01,75.43,68.66,1.0986018060005827,1.0917425972008041,1.117767442443019,0.022257240354094862,-1.1692754729778039,-2,1.0498955736236137,0.004107900862659181,-0.00452147701582517
2013-04-02,76.02,68.83,1.1044602644195844,1.093806993309396,1.117114829828736,0.02205963650845778,-1.0565829817913654,-2,1.0515505840398922,0.004107900862659181,-0.00452147701582517
2013-04-03,76.0,67.98,1.1179758752574287,1.099445602262645,1.1167480912249874,0.02185502037259391,-0.7916940212071163,0,1.0551877673914707,0.0,0.0
2013-04-04,76.2,68.79,1.1077191452245965,1.104392762227188,1.116613013357197,0.021885854047320377,-0.5583630003008775,0,1.0551877673914707,0.0,0.0
2013-04-05,76.39,68.85,1.109513435003631,1.1076541051811646,1.1162532108887,0.021820983419282767,-0.394075076375181,0,1.0551877673914707,0.0,0.0
2013-04-08,77.29,69.26,1.1159399364712677,1.1111217312753017,1.1158619583620688,0.021608066839413045,-0.21937302961877994,0,1.0551877673914707,0.0,0.0
2013-04-09,78.12,68.92,1.1334881021474172,1.1169272988208683,1.1158621428092337,0.02160821979750103,0.04929401966550609,0,1.0551877673914707,0.0,0.0
2013-04-10,77.37,68.86,1.1235840836479816,1.1180489404989788,1.115546870600348,0.02134941811390976,0.11719616362755654,0,1.0551877673914707,0.0,0.0
2013-04-11,77.79,69.12,1.125434027777778,1.1215919170096151,1.1154544052190765,0.021293375577001644,0.2882357364309876,0,1.0551877673914707,0.0,0.0
2013-04-12,78.56,69.49,1.1305223773204778,1.1257937054729843,1.1154772163803435,0.021309027465377908,0.484137021710759,0,1.0551877673914707,0.0,0.0
2013-04-15,78.47,68.48,1.1458820093457942,1.1317821200478897,1.115764095270614,0.02160347095070319,0.741456074990314,0,1.0551877673914707,0.0,0.0
2013-04-16,78.68,68.38,1.1506288388417667,1.1352102673867597,1.1162705624674942,0.02206154961933586,0.8584938613136099,0,1.0551877673914707,0.0,0.0
2013-04-17,78.51,68.76,1.1417975567190226,1.1388529620009678,1.116556277745928,0.022281877948875827,1.0006644999222227,-2,1.0551877673914707,0.0,0.0
2013-04-18,77.16,68.29,1.1298872455703615,1.1397436055594845,1.1165282967002623,0.022263756259444552,1.0427399846049774,-2,1.0551877673914707,0.0,0.0
2013-04-19,78.29,69.04,1.1339803012746235,1.1404351903503138,1.116454071489964,0.022196810712012405,1.0803857892688964,-2,1.0551877673914707,0.0,0.0
2013-04-22,77.97,69.1,1.1283646888567294,1.136931726252501,1.116456938084607,0.0221983634360837,0.9223557505420393,0,1.0551877673914707,0.0,0.0
2013-04-23,79.09,69.69,1.1348830535227437,1.133782569188696,1.1166846228191398,0.022317804248165162,0.7661123907815387,0,1.0551877673914707,0.0,0.0
2013-04-24,78.03,69.71,1.119351599483575,1.1292933777416068,1.1164326906735569,0.022198660691326987,0.5793451797330526,0,1.0551877673914707,0.0,0.0
2013-04-25,78.65,70.67,1.1129192019244376,1.1258997690124217,1.1159915603198034,0.021996848432684023,0.45043764896321287,0,1.0551877673914707,0.0,0.0
2013-04-26,79.04,70.52,1.1208167895632446,1.1232670666701459,1.1156082127270317,0.02170214143774812,0.3529077517572786,0,1.0551877673914707,0.0,0.0
2013-04-29,78.39,70.64,1.1097112117780294,1.119536371254406,1.1148047183562075,0.020989775863697328,0.22542655666857414,0,1.0551877673914707,0.0,0.0
2013-04-30,77.72,70.56,1.1014739229024944,1.1128545451303562,1.1139502976381612,0.020456053126934853,-0.05356617432530172,0,1.0551877673914707,0.0,0.0
2013-05-01,78.06,70.54,1.106606180890275,1.110305461411696,1.1133222467225687,0.020083881076112118,-0.15020927974229364,0,1.0551877673914707,0.0,0.0
2013-05-02,78.46,69.19,1.133978898684781,1.114517400763765,1.1133196514442385,0.020081155954015616,0.05964543685977544,0,1.0551877673914707,0.0,0.0
2013-05-03,79.25,70.5,1.124113475177305,1.1151767378865771,1.1130965094648861,0.01988127900781887,0.10463252494333333,0,1.0551877673914707,0.0,0.0
2013-05-06,78.83,70.03,1.1256604312437526,1.1183665817797217,1.11280187192248,0.01955379558716024,0.28458463894834707,0,1.0551877673914707,0.0,0.0
2013-05-07,78.83,70.55,1.117363571934798,1.1215445115861822,1.1123602144866787,0.019135119464699195,0.4799707217112952,0,1.0551877673914707,0.0,0.0
2013-05-08,78.25,69.8,1.1210601719197708,1.1244353097920814,1.1120561990019202,0.018842499468408786,0.6569781684704794,0,1.0551877673914707,0.0,0.0
2013-05-09,78.4,69.48,1.1283822682786413,1.1233159837108535,1.1118923804380005,0.018653024533184903,0.6124263254213631,0,1.0551877673914707,0.0,0.0
2013-05-10,78.89,69.74,1.131201605965013,1.124733609868395,1.1117661052952206,0.018492889562504607,0.7012157039788355,0,1.0551877673914707,0.0,0.0
2013-05-13,78.5,69.44,1.1304723502304148,1.1256959936657274,1.1118985881440706,0.018599427023773717,0.7418188476462725,0,1.0551877673914707,0.0,0.0
2013-05-14,78.78,69.44,1.1345046082949308,1.1291242009377542,1.1120904207422124,0.018774344183338423,0.9072902908991458,0,1.0551877673914707,0.0,0.0
2013-05-15,79.86,70.39,1.1345361557039353,1.131819397694587,1.1124766477648411,0.01899617039547381,1.0182447054883546,-2,1.0551877673914707,0.0,0.0
2013-05-16,78.5,70.0,1.1214285714285714,1.130428658324573,1.112755312303282,0.019002921973178852,0.9300330783989724,0,1.0551877673914707,0.0,0.0
2013-05-17,77.87,71.06,1.0958345060512245,1.1233552383418153,1.112549189191728,0.019119863846901435,0.5651739592192981,0,1.0551877673914707,0.0,0.0
2013-05-20,77.4,70.65,1.0955414012738853,1.1163690485505096,1.1123595752297308,0.019232732718022002,0.20847132747920175,0,1.0551877673914707,0.0,0.0
2013-05-21,77.39,71.26,1.0860230143137803,1.1066727297542793,1.1117924440934066,0.01950190882890308,-0.2625237551895194,0,1.0551877673914707,0.0,0.0
2013-05-22,77.03,68.4,1.1261695906432747,1.1049994167421473,1.1120581641768574,0.019588632038973725,-0.36034917704646163,0,1.0551877673914707,0.0,0.0
2013-05-23,76.33,68.67,1.111547983107616,1.103023299077956,1.111662333139086,0.019349564167253072,-0.4464717647620487,0,1.0551877673914707,0.0,0.0
2013-05-24,77.31,69.72,1.1088640275387265,1.1056292033754567,1.1114066361817159,0.019282248068160087,-0.2996244413948399,0,1.0551877673914707,0.0,0.0
2013-05-28,77.32,69.51,1.1123579341102,1.1089925099427194,1.1113015148953933,0.019259184632239995,-0.11989110633524196,0,1.0551877673914707,0.0,0.0
2013-05-29,76.23,69.42,1.0980985306828004,1.1114076132165236,1.1112256736297312,0.019302745544626364,0.009425580748175299,0,1.0551877673914707,0.0,0.0
2013-05-30,75.63,69.82,1.0832139788026354,1.1028164908483957,1.110852925206056,0.019626856160226015,-0.4094611124702751,0,1.0551877673914707,0.0,0.0
2013-05-31,74.84,69.5,1.0768345323741009,1.0958738007016926,1.1103034946960173,0.020112238542324357,-0.7174583756034285,0,1.0551877673914707,0.0,0.0
2013-06-03,75.69,71.05,1.0653061224489797,1.0871622196837432,1.109501269477912,0.02092842541209942,-1.0674023178663956,-2,1.0551877673914707,0.0,0.0
2013-06-04,75.94,71.51,1.0619493777094111,1.0770805084035855,1.108855788747196,0.021784879664264244,-1.4585933378247835,-2,1.0551877673914707,0.0,0.0
2013-06-05,75.25,70.17,1.072395610659826,1.0719399243989907,1.1086664808622915,0.02205439219151265,-1.6652717583137273,-1,1.0550677673914708,0.003986710963455149,-0.004275331338178708
2013-06-06,75.63,70.26,1.0764304013663535,1.0705832089117344,1.10832853923305,0.022393498464175876,-1.6855486150008607,-1,1.0561979377371475,0.003986710963455149,-0.004275331338178708
2013-06-07,76.33,70.36,1.0848493462194428,1.0721861716808028,1.1082052981968091,0.022503596801648585,-1.6005941998288755,-1,1.0585611022777481,0.003986710963455149,-0.004275331338178708
2013-06-10,75.75,69.88,1.084001144819691,1.075925176154945,1.108150015821836,0.02255978211128508,-1.4284198095499825,-2,1.05830096896127,0.003986710963455149,-0.004275331338178708
2013-06-11,75.25,70.0,1.075,1.0785353006130625,1.1079778601332133,0.02277526329635978,-1.2927428823559073,-2,1.055794573718961,0.003986710963455149,-0.004275331338178708
2013-06-12,74.84,69.43,1.0779202074031398,1.0796402199617252,1.10790594907026,0.022864558915732098,-1.2362245522736264,-2,1.056596961086706,0.003986710963455149,-0.004275331338178708
2013-06-13,75.0,69.59,1.0777410547492454,1.0799023506383039,1.1076994766303547,0.02308270045277095,-1.2042406411210858,-2,1.0565507818267503,0.003986710963455149,-0.004275331338178708
2013-06-14,74.87,69.03,1.0846008981602202,1.0798526610264592,1.1080222178110168,0.02260944628210351,-1.2459197997633085,-2,1.0584266949508814,0.003986710963455149,-0.004275331338178708
2013-06-17,74.95,69.86,1.0728600057257371,1.0776244332076685,1.107992368041151,0.02265538645511219,-1.3404289039011252,-2,1.0551971068172694,0.003986710963455149,-0.004275331338178708
2013-06-18,75.73,70.16,1.0793899657924744,1.0785024263661636,1.1078880762793661,0.02277408428903662,-1.2903109315068597,-2,1.0570241419673108,0.003986710963455149,-0.004275331338178708
2013-06-19,74.46,68.88,1.0810104529616724,1.07912047547787,1.10766927909745,0.022970634720658356,-1.2428391277279334,-2,1.0574334431565915,0.003986710963455149,-0.004275331338178708
2013-06-20,73.03,68.66,1.0636469560151471,1.0763016557310503,1.107233681189516,0.023555922880473874,-1.3131315472299372,-2,1.05267301937325,0.003986710963455149,-0.004275331338178708
2013-06-21,73.51,68.83,1.067993607438617,1.0729801975867297,1.1069838522234619,0.023894531107406185,-1.4230726890553054,-2,1.0538598343082182,0.003986710963455149,-0.004275331338178708
2013-06-24,74.2,68.29,1.0865426856055058,1.0757167335626832,1.1068727849796578,0.02397500823230538,-1.2995220320714254,-2,1.0589193437956188,0.003986710963455149,-0.004275331338178708
2013-06-25,74.37,69.13,1.0757992188630119,1.0749985841767908,1.1064927418606982,0.02428703763090146,-1.2967475969088962,-2,1.0560058063353361,0.003986710963455149,-0.004275331338178708
2013-06-26,75.01,69.12,1.0852141203703705,1.0758393176585304,1.1061719727932113,0.024440944673865095,-1.2410590318595964,-2,1.0586000546653291,0.003986710963455149,-0.004275331338178708
2013-06-27,75.26,68.79,1.0940543683674953,1.0819208001290002,1.1057732810117122,0.02444023971835207,-0.9759511836866868,0,1.0608887637658193,0.0,0.0
2013-06-28,74.49,68.86,1.0817600929422015,1.0846740972297169,1.1053406301403392,0.02463420845259798,-0.8389363494422664,0,1.0608887637658193,0.0,0.0
2013-07-01,74.59,69.33,1.075869032165008,1.0825393665416174,1.1047798900930286,0.024918887521020085,-0.8925167117773767,0,1.0608887637658193,0.0,0.0
2013-07-02,74.71,69.56,1.074036802760207,1.0821868833210566,1.1040815045311776,0.025186569127968617,-0.8692974854525911,0,1.0608887637658193,0.0,0.0
2013-07-03,74.76,69.38,1.0775439607956185,1.080652851406106,1.1031491021753146,0.025114909946895136,-0.895732886033689,0,1.0608887637658193,0.0,0.0
2013-07-05,75.21,70.25,1.0706049822064057,1.0759629741738883,1.1022661171512882,0.0253148027039321,-1.03904198997823,-2,1.0608887637658193,0.0,0.0
2013-07-08,76.71,71.18,1.0776903624613654,1.075149028077721,1.1014703893960145,0.025324584289442894,-1.0393600549354793,-2,1.0608887637658193,0.0,0.0
2013-07-09,77.03,71.77,1.0732896753518184,1.0746331567150829,1.1005165110298702,0.02528960434979675,-1.0234780250722035,-2,1.0608887637658193,0.0,0.0
2013-07-10,76.77,72.03,1.0658059142024157,1.072986979003525,1.0991819094441473,0.024965810049113003,-1.0492321454457691,-2,1.0608887637658193,0.0,0.0
2013-07-11,77.63,72.57,1.0697257820035828,1.0714233432451175,1.0978335251635112,0.024316415987569125,-1.0861050383368571,-2,1.0608887637658193,0.0,0.0
2013-07-12,77.63,72.56,1.0698732083792721,1.0712769884796909,1.0966347860245154,0.023881317361034715,-1.0618257427539914,-2,1.0608887637658193,0.0,0.0
2013-07-15,77.03,72.35,1.0646855563234279,1.0686760272521032,1.095548091203733,0.023825956039168355,-1.1278482973549442,-2,1.0608887637658193,0.0,0.0
2013-07-16,77.37,72.07,1.0735396142639102,1.0687260150345217,1.094540746420221,0.023448229438831122,-1.1009245475459741,-2,1.0608887637658193,0.0,0.0
2013-07-17,77.2,72.61,1.0632144332736537,1.0682077188487693,1.09345490882717,0.023363699418965822,-1.0806161098745266,-2,1.0608887637658193,0.0,0.0
2013-07-18,77.34,72.42,1.067937033968517,1.0678499692417562,1.0923391418345993,0.02294653298553883,-1.0672275680285328,-2,1.0608887637658193,0.0,0.0
2013-07-19,78.08,72.55,1.0762232942798071,1.0691199864218632,1.0916203367478698,0.022760769853955042,-0.9885584042359105,0,1.0608887637658193,0.0,0.0
2013-07-22,77.87,73.03,1.066274133917568,1.0694377019406913,1.0908429189477553,0.02281748944518504,-0.9381057043320308,0,1.0608887637658193,0.0,0.0
2013-07-23,78.55,73.25,1.0723549488054607,1.0692007688490013,1.0900352216017921,0.02259513269562239,-0.9220770257670284,0,1.0608887637658193,0.0,0.0
2013-07-24,78.23,73.32,1.0669667212220406,1.0699512264386786,1.0893228134258592,0.02263805887432284,-0.8557088350517915,0,1.0608887637658193,0.0,0.0
2013-07-25,78.01,71.82,1.0861876914508495,1.073601357935145,1.089068042901665,0.022584945455830008,-0.6848227726194223,0,1.0608887637658193,0.0,0.0
2013-07-26,78.0,71.46,1.09151973131822,1.0766606453428278,1.0888166020754642,0.022470069379014444,-0.5409843880584198,0,1.0608887637658193,0.0,0.0
2013-07-29,77.99,71.51,1.0906166969654592,1.081529157952406,1.0880938987134754,0.021676202038330452,-0.30285475054443706,0,1.0608887637658193,0.0,0.0
2013-07-30,77.89,71.42,1.0905908709045085,1.0851763423722156,1.0875351886422624,0.02115788185805816,-0.1114878268945623,0,1.0608887637658193,0.0,0.0
2013-07-31,77.94,71.25,1.0938947368421053,1.0905619454962285,1.0870057604022347,0.020577177580116974,0.17282181096740998,0,1.0608887637658193,0.0,0.0
2013-08-01,78.22,71.58,1.092763341715563,1.0918770755491711,1.0865957565652475,0.020203733849157794,0.26140311604549,0,1.0608887637658193,0.0,0.0
2013-08-02,78.75,71.5,1.1013986013986015,1.0938528495652473,1.086268063723228,0.019790489994412356,0.3832540702206341,0,1.0608887637658193,0.0,0.0
2013-08-05,78.77,71.99,1.0941797471871093,1.0945654596095777,1.0856980217050358,0.0190350425262819,0.4658480742713628,0,1.0608887637658193,0.0,0.0
2013-08-06,77.87,71.79,1.0846914612062961,1.093385577669935,1.0849228526257237,0.018073307198366754,0.46824440880283735,0,1.0608887637658193,0.0,0.0
2013-08-07,77.37,71.68,1.0793805803571428,1.0904827463729425,1.084071323127836,0.017066408403951912,0.37567501570054,0,1.0608887637658193,0.0,0.0
2013-08-08,77.25,71.22,1.0846672283066554,1.088863523691161,1.0832407001280313,0.015730741914139434,0.357441727403568,0,1.0608887637658193,0.0,0.0
2013-08-09,76.9,70.72,1.0873868778280544,1.0860611789770516,1.0824548788300998,0.01423104409680663,0.25341079139519845,0,1.0608887637658193,0.0,0.0
2013-08-12,77.08,70.76,1.0893159977388354,1.0850884290873968,1.0819196692686044,0.01331481501266419,0.2379875211017554,0,1.0608887637658193,0.0,0.0
2013-08-13,76.86,71.19,1.0796460176991152,1.0840793403859608,1.0816498611294028,0.013191517981886872,0.18416980213299944,0,1.0608887637658193,0.0,0.0
2013-08-14,76.4,70.04,1.0908052541404911,1.0863642751426303,1.0815709253438461,0.013120965972751102,0.36531988641223306,0,1.0608887637658193,0.0,0.0
2013-08-15,74.41,69.08,1.0771569195136075,1.0848622133840207,1.0814231570971766,0.0131199016631657,0.2621251572715092,0,1.0608887637658193,0.0,0.0
2013-08-16,74.11,68.58,1.0806357538641003,1.0835119885912299,1.0806642598175236,0.01173116849650431,0.24274894479223363,0,1.0608887637658193,0.0,0.0
2013-08-19,73.58,68.24,1.078253223915592,1.0812994338265813,1.0801093471643233,0.011010881820941357,0.10808277498671004,0,1.0608887637658193,0.0,0.0
2013-08-20,73.23,67.95,1.0777041942604857,1.0809110691388555,1.0795900166096857,0.010346458047479771,0.12768162042580314,0,1.0608887637658193,0.0,0.0
2013-08-21,73.55,65.5,1.1229007633587786,1.0873301709825127,1.0797657304304953,0.010982369769433516,0.6887803553173952,0,1.0608887637658193,0.0,0.0
2013-08-22,73.46,64.24,1.1435242839352429,1.1006036438668398,1.0805228263180362,0.01353639427514131,1.4834687244357778,-2,1.0608887637658193,0.0,0.0
2013-08-23,73.44,64.35,1.1412587412587414,1.112728241345768,1.081490239025638,0.015642326352588574,1.9970176824088917,1,1.0607687637658194,-0.004084967320261438,0.004662004662004662
2013-08-26,73.03,64.13,1.1387806019023858,1.124833716943127,1.082522673517776,0.017287604486895043,2.4474786808909923,2,1.0612984994370107,0.0,0.0
2013-08-27,72.86,63.26,1.151754663294341,1.139643810749898,1.0839634825318654,0.01931229423372888,2.8831545099798204,2,1.0612984994370107,0.0,0.0
2013-08-28,72.38,63.27,1.1439860913545123,1.1438608763490445,1.085330761092617,0.020589137964280465,2.842766674251724,2,1.0612984994370107,0.0,0.0
2013-08-29,72.43,63.15,1.1469517022961204,1.1445463600212202,1.0865733626198886,0.021996926707283565,2.6355044126294147,2,1.0612984994370107,0.0,0.0
2013-08-30,72.98,63.31,1.1527404833359658,1.146842708436665,1.0878451973193823,0.023551665772914804,2.5050249815081775,2,1.0612984994370107,0.0,0.0
2013-09-03,72.68,63.59,1.1429470042459506,1.147675988905378,1.088813491619824,0.024597490243921882,2.393028585511855,2,1.0612984994370107,0.0,0.0
2013-09-04,72.91,63.55,1.1472856018882769,1.1467821766241653,1.0898682325709672,0.025718896087220878,2.212923286449968,2,1.0612984994370107,0.0,0.0
2013-09-05,72.67,63.46,1.14513079104948,1.1470111165631587,1.0910370790884585,0.026609909343118642,2.1035035013817196,2,1.0612984994370107,0.0,0.0
2013-09-06,72.59,63.29,1.1469426449676094,1.1470093050974566,1.0921874530478664,0.027509975878825737,1.9927989864864357,1,1.0611784994370108,-0.004132800661248106,0.004740085321535787
2013-09-09,73.51,63.93,1.1498513999687159,1.1464314884240066,1.0933892921348576,0.02842799256569225,1.8658438919518319,1,1.0604099774344455,-0.004132800661248106,0.004740085321535787
2013-09-10,73.96,64.73,1.1425923065039392,1.1463605488756043,1.0943558156072526,0.029101967320818593,1.7869834260706243,1,1.0623422853941125,-0.004132800661248106,0.004740085321535787
2013-09-11,74.05,64.99,1.1394060624711495,1.1447846409921787,1.0954649165530097,0.029533719372987703,1.6699462677321324,1,1.0632027555181995,-0.004132800661248106,0.004740085321535787
2013-09-12,73.91,64.09,1.1532220315181774,1.1464028890859184,1.0966954509817712,0.03037863366240038,1.6362631267932897,1,1.0595152708213922,-0.004132800661248106,0.004740085321535787
2013-09-13,74.36,63.76,1.1662484316185697,1.1502640464161105,1.0981160839593862,0.031601149860438785,1.6501919293135552,1,1.0560912823677238,-0.004132800661248106,0.004740085321535787
2013-09-16,74.78,63.79,1.1722840570622355,1.1547505778348142,1.099926702310171,0.032686335402808825,1.6772720113473445,1,1.0544977086496456,-0.004132800661248106,0.004740085321535787
2013-09-17,75.15,64.38,1.1672879776328053,1.1596897120605874,1.1015816084800742,0.03354452917100892,1.7322676757297704,1,1.0557652227446899,-0.004132800661248106,0.004740085321535787
2013-09-18,76.42,65.48,1.16707391569945,1.1652232827062476,1.1029237956483067,0.034529249679172556,1.8042525579557827,1,1.055730659758594,-0.004132800661248106,0.004740085321535787
2013-09-19,76.21,65.39,1.1654687261049088,1.1676726216235938,1.1044182874356716,0.03526797924436625,1.7935344055196039,1,1.056171940218518,-0.004132800661248106,0.004740085321535787
2013-09-20,75.83,64.55,1.1747482571649883,1.1693725867328777,1.1059105230489155,0.03632011391679546,1.747298035169861,1,1.053760732799702,-0.004132800661248106,0.004740085321535787
2013-09-23,76.42,64.4,1.1866459627329191,1.1722449678670144,1.1074537162883389,0.03774684764377489,1.7164678807121712,1,1.0506113676113353,-0.004132800661248106,0.004740085321535787
2013-09-24,75.75,63.91,1.1852605226099202,1.1758394768624372,1.1091787234494677,0.038900098854489334,1.7136396918250094,1,1.051057702246819,-0.004132800661248106,0.004740085321535787
2013-09-25,74.65,63.24,1.1804237824161923,1.1785094502057858,1.1109213026203204,0.039715934497198215,1.7017891796108546,1,1.052427925808763,-0.004132800661248106,0.004740085321535787
2013-09-26,74.62,63.37,1.1775287991163013,1.1809214648080641,1.1126461692262555,0.040329480762793274,1.6929376300028474,1,1.0531681209204,-0.004132800661248106,0.004740085321535787
2013-09-27,74.36,63.94,1.162965279949953,1.1785648693650572,1.1140698578788277,0.04057631199289546,1.5894744573514217,1,1.0569444977256,-0.004132800661248106,0.004740085321535787
2013-09-30,73.96,63.98,1.1559862457017818,1.1724329259588298,1.115492878937084,0.04052328843230804,1.4051191111220178,-2,1.0587872214029608,-0.004132800661248106,0.004740085321535787
2013-10-01,73.59,63.91,1.151462994836489,1.1656734204041435,1.116722422810003,0.04047602129960276,1.209382642424414,-2,1.059984551675115,-0.004132800661248106,0.004740085321535787
2013-10-02,73.72,63.65,1.1582089552238806,1.1612304549656811,1.1181377441412037,0.04041620971717057,1.0662234565298623,-2,1.0582148654055534,-0.004132800661248106,0.004740085321535787
2013-10-03,73.16,63.45,1.1530338849487785,1.1563314721321767,1.1195915436536432,0.04006922795452183,0.9169113145936557,0,1.0594605938895396,0.0,0.0
2013-10-04,72.8,63.41,1.148083898438732,1.1533551958299324,1.1208975122608957,0.039691591894378986,0.8177470849596545,0,1.0594605938895396,0.0,0.0
2013-10-07,71.87,62.68,1.1466177409061902,1.151481494870814,1.122176587803011,0.03925358972678827,0.7465535578215975,0,1.0594605938895396,0.0,0.0
2013-10-08,72.9,62.13,1.1733462095605989,1.155858137815636,1.1239875986902974,0.03906234476722482,0.8158890439183152,0,1.0594605938895396,0.0,0.0
2013-10-09,73.0,62.69,1.1644600414739192,1.1571083550656438,1.1255029391437974,0.03883502351536251,0.8138379498944762,0,1.0594605938895396,0.0,0.0
2013-10-10,74.79,63.45,1.1787234042553192,1.1622462589269518,1.1274280886601586,0.038556929500617225,0.9030327548835483,0,1.0594605938895396,0.0,0.0
