date,MSFT,AAPL,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2011-10-11,27.0,14.3,1.8881118881118881,1.93702637507633,1.8915059580548594,0.06086136190128807,0.7479362209360464,0,0.9217125409077126,0.0,0.0
2011-10-12,26.96,14.36,1.8774373259052926,1.929242189628225,1.8886955400344099,0.05739818405980962,0.7064099719873549,0,0.9217125409077126,0.0,0.0
2011-10-13,27.18,14.59,1.8629198080877314,1.911024964302151,1.8871103395372715,0.05676066837451058,0.42132387531255533,0,0.9217125409077126,0.0,0.0
2011-10-14,27.27,15.07,1.809555408095554,1.875509853642685,1.884611124417919,0.05682014009654073,-0.1601768450371686,0,0.9217125409077126,0.0,0.0
2011-10-17,26.98,15.0,1.7986666666666666,1.8473382193734267,1.8819317254459935,0.05702228457188745,-0.6066664345753305,0,0.9217125409077126,0.0,0.0
2011-10-18,27.31,15.08,1.8110079575596816,1.8319174332629853,1.879426037036617,0.056775985999276204,-0.8367728527733062,0,0.9217125409077126,0.0,0.0
2011-10-19,27.13,14.24,1.905196629213483,1.8374692939246233,1.8787018679722707,0.05615179041755723,-0.7343055981124152,0,0.9217125409077126,0.0,0.0
2011-10-20,27.04,14.12,1.915014164305949,1.847888165168267,1.8781294697121296,0.055591582321870184,-0.543990713715759,0,0.9217125409077126,0.0,0.0
2011-10-21,27.16,14.03,1.9358517462580187,1.8731474328007596,1.8773700772057558,0.05445637595150915,-0.07754178149416824,0,0.9217125409077126,0.0,0.0
2011-10-24,27.19,14.49,1.8764665286404418,1.8887074051955146,1.8759085575815433,0.05325106468577438,0.24034914023776197,0,0.9217125409077126,0.0,0.0
2011-10-25,26.81,14.21,1.8866995073891624,1.903845715161411,1.8752787434433456,0.052888998789339656,0.5401306958342992,0,0.9217125409077126,0.0,0.0
2011-10-26,26.59,14.31,1.8581411600279525,1.8944346213243048,1.8740903353713374,0.052450530392740245,0.38787569545308787,0,0.9217125409077126,0.0,0.0
2011-10-27,27.25,14.45,1.8858131487889274,1.8885944182209005,1.8735186524731213,0.0521263224839195,0.28921598588563147,0,0.9217125409077126,0.0,0.0
2011-10-28,26.98,14.46,1.8658367911479943,1.874591427198896,1.872543726588694,0.051705162700375513,0.039603407150425894,0,0.9217125409077126,0.0,0.0
2011-10-31,26.63,14.46,1.8416320885200552,1.8676245391748183,1.8711536367097055,0.05139016611706407,-0.06867262360756092,0,0.9217125409077126,0.0,0.0
2011-11-01,25.99,14.16,1.8354519774011298,1.8573750331772119,1.8693892294073369,0.050753810276075555,-0.2367151582270127,0,0.9217125409077126,0.0,0.0
2011-11-02,26.01,14.19,1.8329809725158563,1.8523429956747925,1.8680277346378906,0.050614016188169485,-0.30988923907532606,0,0.9217125409077126,0.0,0.0
2011-11-03,26.53,14.4,1.8423611111111111,1.8436525881392292,1.867684227880556,0.050718744212563255,-0.473821663261414,0,0.9217125409077126,0.0,0.0
2011-11-04,26.25,14.29,1.8369489153254024,1.8378750129747108,1.8668518533731828,0.05080792069906595,-0.5703213199788502,0,0.9217125409077126,0.0,0.0
2011-11-07,26.8,14.28,1.8767507002801123,1.8448987353267223,1.8670512892644286,0.05082315141629751,-0.43587525213170153,0,0.9217125409077126,0.0,0.0
2011-11-08,27.16,14.51,1.8718125430737422,1.8521708484612447,1.867191432574241,0.05082451671812217,-0.2955381591978903,0,0.9217125409077126,0.0,0.0
2011-11-09,26.2,14.12,1.8555240793201133,1.8566794698220963,1.8670277978403194,0.05084637200762909,-0.2035214629800995,0,0.9217125409077126,0.0,0.0
2011-11-10,26.28,13.76,1.9098837209302326,1.8701839917859207,1.86789279632872,0.051130574346654266,0.04481067319265532,0,0.9217125409077126,0.0,0.0
2011-11-11,26.91,13.74,1.9585152838427948,1.8944972654893992,1.8690759061984283,0.05239819576853154,0.485157149365781,0,0.9217125409077126,0.0,0.0
2011-11-14,26.76,13.55,1.974907749077491,1.9141286752488746,1.8704789808423823,0.05408755265013938,0.8070192173204176,0,0.9217125409077126,0.0,0.0
2011-11-15,26.74,13.89,1.9251259899208062,1.9247913646182877,1.8711687606953438,0.0545216878316845,0.983509609762703,0,0.9217125409077126,0.0,0.0
2011-11-16,26.07,13.74,1.8973799126637554,1.933162531287016,1.8719072015186,0.0545724707410988,1.122458428884809,-2,0.9217125409077126,0.0,0.0
2011-11-17,25.54,13.48,1.8946587537091988,1.930117537842809,1.872606871223277,0.05459087274781209,1.053485019102152,-2,0.9217125409077126,0.0,0.0
2011-11-18,25.3,13.39,1.8894697535474234,1.916308431783735,1.8734238764790303,0.05446812880898854,0.7873330008286903,0,0.9217125409077126,0.0,0.0
2011-11-21,25.0,13.18,1.8968133535660092,1.9006895526814387,1.8743196708146193,0.05440232232893593,0.48471978286841655,0,0.9217125409077126,0.0,0.0
2011-11-22,24.79,13.45,1.8431226765799258,1.8842888900132624,1.8741218948930571,0.054495278519293214,0.18656653193552866,0,0.9217125409077126,0.0,0.0
2011-11-23,24.47,13.11,1.86651411136537,1.8781157297535855,1.8738473574095917,0.05449135600009079,0.07833118236196372,0,0.9217125409077126,0.0,0.0
2011-11-25,24.3,12.98,1.8721109399075502,1.8736061669932558,1.8727833160635579,0.053877935777954945,0.015272502886693722,0,0.9217125409077126,0.0,0.0
2011-11-28,24.87,13.43,1.851824274013403,1.8660770710864516,1.871550556290502,0.053489345012156374,-0.10232851426403498,0,0.9217125409077126,0.0,0.0
2011-11-29,24.84,13.33,1.8634658664666166,1.8594075736665734,1.8704226919890974,0.05292205632194641,-0.20813851705826678,0,0.9217125409077126,0.0,0.0
2011-11-30,25.58,13.65,1.8739926739926738,1.8655815731491228,1.870301429279339,0.0529051166972743,-0.08921360399266189,0,0.9217125409077126,0.0,0.0
2011-12-01,25.28,13.85,1.8252707581227439,1.8573329025005976,1.8691155091405873,0.05310670686049002,-0.22186664051571428,0,0.9217125409077126,0.0,0.0
2011-12-02,25.22,13.92,1.8117816091954022,1.8452670363581678,1.867460557340491,0.05332359636442727,-0.41620450411196797,0,0.9217125409077126,0.0,0.0
2011-12-05,25.7,14.04,1.8304843304843306,1.8409990476523537,1.8661437036992061,0.053243477271572255,-0.4722579616391374,0,0.9217125409077126,0.0,0.0
2011-12-06,25.66,13.96,1.83810888252149,1.835927650863328,1.864980767732388,0.053078079876686404,-0.5473656344871104,0,0.9217125409077126,0.0,0.0
2011-12-07,25.6,13.9,1.841726618705036,1.8294744398058005,1.8640896029349683,0.05301099747322462,-0.6529807922714829,0,0.9217125409077126,0.0,0.0
2011-12-08,25.4,13.95,1.82078853046595,1.8285779942744416,1.8626614981070027,0.05300398011413024,-0.6430366881726837,0,0.9217125409077126,0.0,0.0
2011-12-09,25.7,14.06,1.8278805120910382,1.831797774853569,1.861063925743778,0.052574808771362835,-0.5566572960347141,0,0.9217125409077126,0.0,0.0
2011-12-12,25.51,13.99,1.823445318084346,1.8303899723735721,1.859846289436792,0.052586129301416484,-0.5601537411962811,0,0.9217125409077126,0.0,0.0
2011-12-13,25.76,13.89,1.8545716342692584,1.8336825227231255,1.8599054765385585,0.052578025041645375,-0.4987436061864759,0,0.9217125409077126,0.0,0.0
2011-12-14,25.59,13.58,1.8843888070692194,1.8422149603959626,1.8608673617568077,0.05248763792369611,-0.35536751316492926,0,0.9217125409077126,0.0,0.0
2011-12-15,25.56,13.53,1.8891352549889135,1.855884305300555,1.862925866006623,0.051092454563107556,-0.13781997295453116,0,0.9217125409077126,0.0,0.0
2011-12-16,26.0,13.61,1.9103600293901544,1.8723802087603783,1.8656595087728818,0.04909789678354034,0.13688366361447746,0,0.9217125409077126,0.0,0.0
2011-12-19,25.53,13.65,1.8703296703296703,1.8817570792094434,1.8679073855498443,0.04602717718808727,0.30090252119966343,0,0.9217125409077126,0.0,0.0
2011-12-20,26.03,14.14,1.840876944837341,1.8790181413230598,1.8691442235193554,0.044222230936232586,0.2232795043276389,0,0.9217125409077126,0.0,0.0
2011-12-21,25.76,14.16,1.8192090395480227,1.8659821878188203,1.8694620366375823,0.04378426524400872,-0.07947715462093143,0,0.9217125409077126,0.0,0.0
2011-12-22,25.81,14.23,1.813773717498243,1.8509098803206865,1.8696257781915608,0.043552871185120974,-0.4297282213914818,0,0.9217125409077126,0.0,0.0
2011-12-23,26.03,14.4,1.807638888888889,1.8303656522204332,1.8693468803420985,0.043899765347423285,-0.8879598287864946,0,0.9217125409077126,0.0,0.0
2011-12-27,26.04,14.52,1.7933884297520661,1.8149774041049125,1.8687790272011577,0.044664468590072545,-1.2045732277715624,-2,0.9217125409077126,0.0,0.0
2011-12-28,25.82,14.38,1.7955493741307371,1.8059118899635915,1.8681492945477811,0.04543245341848389,-1.369888700724859,-2,0.9217125409077126,0.0,0.0
2011-12-29,26.02,14.47,1.7982031789910158,1.80171071785219,1.8663649615660525,0.046048307569573836,-1.4040525510340873,-2,0.9217125409077126,0.0,0.0
2011-12-30,25.96,14.46,1.7952973720608576,1.798015448764713,1.8643472802146366,0.04647094261867994,-1.4273829561455906,-2,0.9217125409077126,0.0,0.0
2012-01-03,26.77,14.69,1.8223281143635126,1.800953293859638,1.8621526498753933,0.0452584506194927,-1.352219423733364,-2,0.9217125409077126,0.0,0.0
2012-01-04,27.4,14.77,1.8551117129316181,1.8132979504955482,1.8599523290677056,0.04218418563428166,-1.1059684540702128,-2,0.9217125409077126,0.0,0.0
2012-01-05,27.68,14.93,1.853985264567984,1.8249851285829977,1.8585266695102893,0.04087448686424533,-0.8205984588550737,0,0.9217125409077126,0.0,0.0
2012-01-06,28.11,15.09,1.8628230616302186,1.8379091051108383,1.8581051890689282,0.04069423229616981,-0.49628860943005915,0,0.9217125409077126,0.0,0.0
2012-01-09,27.74,15.06,1.841965471447543,1.8472427249881753,1.8575139914946324,0.04066627305445497,-0.2525745718744155,0,0.9217125409077126,0.0,0.0
2012-01-10,27.84,15.12,1.8412698412698414,1.8510310703694408,1.857153158714334,0.040713517022053405,-0.15036992116345466,0,0.9217125409077126,0.0,0.0
2012-01-11,27.72,15.09,1.8369781312127236,1.847404354025662,1.8576102040996205,0.040322175013568815,-0.25310762801173814,0,0.9217125409077126,0.0,0.0
2012-01-12,28.0,15.05,1.8604651162790697,1.8487003243678792,1.8586401782598267,0.039573349443372416,-0.2511754509476377,0,0.9217125409077126,0.0,0.0
2012-01-13,28.25,14.99,1.8845897264843228,1.8530536573387004,1.8598665410752377,0.03921070025241416,-0.17375062655551174,0,0.9217125409077126,0.0,0.0
2012-01-17,28.26,15.17,1.862887277521424,1.8572380185534763,1.8591613852137034,0.038759522638239605,-0.04962307400374486,0,0.9217125409077126,0.0,0.0
2012-01-18,28.23,15.33,1.8414872798434443,1.8572815062681969,1.8579359371393283,0.03812078769235272,-0.01716729665747846,0,0.9217125409077126,0.0,0.0
2012-01-19,28.12,15.28,1.8403141361256545,1.8579487072507832,1.8563436436371221,0.03678291871612702,0.043636113437549584,0,0.9217125409077126,0.0,0.0
2012-01-20,29.71,15.01,1.9793471019320454,1.8817251043813783,1.8580583198586489,0.03999460065811631,0.5917494895133198,0,0.9217125409077126,0.0,0.0
2012-01-23,29.73,15.26,1.9482306684141546,1.8944532927673445,1.8590838392090656,0.0415019195494195,0.8522365698329161,0,0.9217125409077126,0.0,0.0
2012-01-24,29.34,15.01,1.954696868754164,1.9128152110138927,1.8606931010211691,0.04329789003565937,1.2038025397957444,-2,0.9217125409077126,0.0,0.0
2012-01-25,29.56,15.95,1.8532915360501567,1.9151760622552352,1.8601510741421896,0.04318149878204791,1.2742723079339113,-2,0.9217125409077126,0.0,0.0
2012-01-26,29.5,15.88,1.857682619647355,1.9186497589595752,1.8600151712838453,0.04317613239390895,1.358032422653998,-2,0.9217125409077126,0.0,0.0
2012-01-27,29.23,15.97,1.8303068252974326,1.8888417036326526,1.8598264168968017,0.04328248490969395,0.6703701692818547,0,0.9217125409077126,0.0,0.0
2012-01-30,29.61,16.18,1.8300370828182941,1.8652029865134803,1.8597361686537546,0.043339776801085285,0.12613857899676115,0,0.9217125409077126,0.0,0.0
2012-01-31,29.53,16.3,1.8116564417177914,1.836594901106206,1.8593807598071201,0.04364923352111498,-0.5220219660877143,0,0.9217125409077126,0.0,0.0
2012-02-01,29.89,16.29,1.8348680171884593,1.8329101973338666,1.8592558749084092,0.04370943154758079,-0.6027458294867873,0,0.9217125409077126,0.0,0.0
2012-02-02,29.95,16.25,1.843076923076923,1.82998905801978,1.859358008370935,0.04366356005587439,-0.6726192347479856,0,0.9217125409077126,0.0,0.0
2012-02-03,30.24,16.42,1.8416565164433614,1.832258996248966,1.8587731053069887,0.04366167937742867,-0.607262694337165,0,0.9217125409077126,0.0,0.0
2012-02-06,30.2,16.57,1.8225709112854556,1.830765761942398,1.8579524114438506,0.04387469679784467,-0.6196430171749492,0,0.9217125409077126,0.0,0.0
2012-02-07,30.35,16.74,1.8130227001194745,1.8310390136227348,1.8572440551238398,0.04425600182782599,-0.5921240152477713,0,0.9217125409077126,0.0,0.0
2012-02-08,30.66,17.02,1.801410105757932,1.8243474313366292,1.8554361615376351,0.04428479000123025,-0.7020182369644798,0,0.9217125409077126,0.0,0.0
2012-02-09,30.77,17.61,1.7473026689381035,1.8051925805088653,1.8519159512892236,0.044346755533917814,-1.0535916374902046,-2,0.9217125409077126,0.0,0.0
2012-02-10,30.5,17.62,1.7309875141884221,1.7830587800578777,1.8478506140410724,0.04406015445334377,-1.4705312495398584,-2,0.9217125409077126,0.0,0.0
2012-02-13,30.58,17.95,1.7036211699164345,1.7592688317840732,1.8441588670409994,0.046677662152452615,-1.818643679704206,-1,0.9215925409077126,0.009810333551340747,-0.016713091922005572
2012-02-14,30.25,18.2,1.6620879120879122,1.7290818741777607,1.8402373336980689,0.05173991214406484,-2.1483503723548347,2,0.914056669682687,0.0,0.0
2012-02-15,30.05,17.77,1.6910523353967362,1.7070103201055218,1.836843893392861,0.05470221985203727,-2.373460777981643,2,0.914056669682687,0.0,0.0
2012-02-16,31.29,17.94,1.7441471571906353,1.706379217756028,1.8344218501202478,0.05554336596740694,-2.3052731885092412,2,0.914056669682687,0.0,0.0
2012-02-17,31.25,17.93,1.742889012827663,1.7087595174838761,1.8318564444412755,0.05616403742596309,-2.191739280134,2,0.914056669682687,0.0,0.0
2012-02-21,31.44,18.39,1.7096247960848288,1.709960242717555,1.829631479766357,0.05831332183524158,-2.05221094052781,2,0.914056669682687,0.0,0.0
2012-02-22,31.27,18.32,1.7068777292576418,1.718918206151501,1.8269708733978949,0.0602128416788622,-1.7945120049752774,-1,0.9139366696826869,0.009593859929645027,-0.016375545851528384
2012-02-23,31.37,18.44,1.7011930585683297,1.7209463507858196,1.8241222420422416,0.06205589920500441,-1.6626282525626757,-1,0.912930990173468,0.009593859929645027,-0.016375545851528384
2012-02-24,31.48,18.66,1.6870310825294748,1.7095231358535876,1.8213756888508426,0.06441116772281634,-1.736539748488886,-1,0.9103836946783928,0.009593859929645027,-0.016375545851528384
2012-02-27,31.35,18.78,1.669329073482428,1.694811147984541,1.8181400756344395,0.06708173003157054,-1.8384875821159725,-1,0.9071714273853555,0.009593859929645027,-0.016375545851528384
2012-02-28,31.87,19.12,1.6668410041841004,1.6862543896043949,1.8146875478042965,0.06944748669794028,-1.849356460637917,-1,0.9065925489592512,0.009593859929645027,-0.016375545851528384
2012-02-29,31.74,19.37,1.638616417139907,1.6726021271808478,1.8115766421212494,0.07305241046077426,-1.902394651508788,-1,0.9012514607055152,0.009593859929645027,-0.016375545851528384
2012-03-01,32.29,19.45,1.6601542416452442,1.6643943637962308,1.8090495193287466,0.07562262980194365,-1.9128553967426007,-1,0.9052180399986978,0.009593859929645027,-0.016375545851528384
2012-03-02,32.08,19.47,1.647663071391885,1.656520761568713,1.8060024983438725,0.07837731645937547,-1.9072066195662478,-1,0.9028758184964417,0.009593859929645027,-0.016375545851528384
2012-03-05,31.8,19.04,1.6701680672268908,1.6566885603176054,1.803203484755629,0.08018911170592084,-1.827117439277054,-1,0.9072310224322984,0.009593859929645027,-0.016375545851528384
2012-03-06,31.56,18.94,1.666314677930306,1.6565832950668464,1.8002799524093835,0.08193931359542739,-1.7536961323844442,-1,0.9065660506343364,0.009593859929645027,-0.016375545851528384
2012-03-07,31.84,18.95,1.6802110817941953,1.6649022279977044,1.7979369949315211,0.08334079317031917,-1.5962743078523463,-1,0.9090885759561218,0.009593859929645027,-0.016375545851528384
2012-03-08,32.01,19.36,1.6534090909090908,1.6635531978504734,1.795029137911822,0.08529906942521291,-1.5413525721593226,-1,0.9040055583450348,0.009593859929645027,-0.016375545851528384
2012-03-09,31.99,19.47,1.6430405752439652,1.6626286986208896,1.7920223921978156,0.08743332143600274,-1.479912823300855,-2,0.9020123711027738,0.009593859929645027,-0.016375545851528384
2012-03-12,32.04,19.71,1.6255707762557077,1.6537092404266531,1.788205711230923,0.08962731364220707,-1.5006192346808578,-1,0.8985619330948891,0.009593859929645027,-0.016375545851528384
2012-03-13,32.67,20.29,1.610152784622967,1.642476861765185,1.783635110856819,0.09160975626881106,-1.5408648034979198,-1,0.895108248256679,0.009593859929645027,-0.016375545851528384
2012-03-14,32.77,21.06,1.5560303893637228,1.6176407232790908,1.7780833630963992,0.09513352024842242,-1.686499557656903,-1,0.8834584639439667,0.009593859929645027,-0.016375545851528384
2012-03-15,32.85,20.91,1.5710186513629842,1.6011626353698696,1.7724276734626128,0.0972008476895092,-1.7619706223120486,-1,0.8866823046160675,0.009593859929645027,-0.016375545851528384
2012-03-16,32.6,20.91,1.559062649450024,1.5843670502110812,1.7672398897812855,0.10014881547416898,-1.8260110087609784,-1,0.8842838396336562,0.009593859929645027,-0.016375545851528384
2012-03-19,32.2,21.47,1.4997671169073128,1.5592063183414022,1.7615547259824518,0.10543994453573688,-1.9190868179228544,-1,0.8712759899849424,0.009593859929645027,-0.016375545851528384
2012-03-20,31.99,21.64,1.4782809611829943,1.5328319536534076,1.7558725913430346,0.11130353513090567,-2.003895360801485,2,0.8663451817266817,0.0,0.0
2012-03-21,31.91,21.52,1.4828066914498141,1.5181872140706258,1.7503564742422275,0.1164668376040521,-1.9934366292394639,-1,0.8662251817266817,0.00940144155437167,-0.013940520446096654
2012-03-22,32.0,21.41,1.4946286781877627,1.5029092194355815,1.7451396373972086,0.1207876297737239,-2.0054240522428213,2,0.8684849061811476,0.0,0.0
2012-03-23,32.01,21.29,1.5035227806481917,1.4918012456752152,1.7403085432454772,0.12456295325782095,-1.9950337646210148,-1,0.8683649061811476,0.009372071227741332,-0.014091122592766557
2012-03-26,32.59,21.68,1.503228782287823,1.4924935787513172,1.7354365333814288,0.12803408609880487,-1.8974865368479352,-1,0.8683051696820586,0.009372071227741332,-0.014091122592766557
2012-03-27,32.52,21.95,1.4815489749430526,1.4931471815033288,1.7301589633139627,0.13187172637215075,-1.7972903542778451,-1,0.8638445215960698,0.009372071227741332,-0.014091122592766557
2012-03-28,32.19,22.06,1.4592021758839528,1.4884262783901565,1.7245573767110143,0.13612748777686584,-1.7346320142770388,-1,0.8592017146057108,0.009372071227741332,-0.014091122592766557
2012-03-29,32.12,21.78,1.4747474747474745,1.484450037702099,1.718764366050747,0.13925608737601627,-1.6826146186051996,-1,0.8624911839457435,0.009372071227741332,-0.014091122592766557
2012-03-30,32.26,21.41,1.5067725361980382,1.4850999888120682,1.7129587131051873,0.1407287820031136,-1.619133776685979,-1,0.869016989276951,0.009372071227741332,-0.014091122592766557
2012-04-02,32.29,22.09,1.4617473970122228,1.4768037117569481,1.7064214153125912,0.14315602939229174,-1.6039680936275453,-1,0.859716188050702,0.009372071227741332,-0.014091122592766557
2012-04-03,31.94,22.48,1.4208185053380784,1.4646576178359534,1.6990546727077223,0.14630920877382236,-1.6020663144595393,-1,0.8509404253098136,0.009372071227741332,-0.014091122592766557
2012-04-04,31.21,22.3,1.3995515695067264,1.4527274965605081,1.6916811076753753,0.15008433417399822,-1.5921289349082866,-1,0.8466352153802604,0.009372071227741332,-0.014091122592766557
2012-04-05,31.52,22.63,1.3928413610251877,1.4363462738160506,1.6842072996712978,0.15363229660775007,-1.6133393259626874,-1,0.8448904870052473,0.009372071227741332,-0.014091122592766557
2012-04-09,31.1,22.72,1.3688380281690142,1.408759372210246,1.6764049646205694,0.15757894634822123,-1.6984857343751658,-1,0.8396860160562469,0.009372071227741332,-0.014091122592766557
2012-04-10,30.47,22.44,1.3578431372549018,1.3879785202587818,1.6680279316368332,0.16095211168680604,-1.739954875043794,-1,0.8377271255087444,0.009372071227741332,-0.014091122592766557
2012-04-11,30.35,22.36,1.3573345259391771,1.3752817243790014,1.6592403449610806,0.16330419954284808,-1.7388323226040099,-1,0.8377297667688368,0.009372071227741332,-0.014091122592766557
2012-04-12,30.98,22.24,1.3929856115107915,1.3739685327798146,1.6514086505275702,0.16463451135376792,-1.6851880900693428,-1,0.8453251063534458,0.009372071227741332,-0.014091122592766557
2012-04-13,30.81,21.62,1.425069380203515,1.3804141366154798,1.6444683522002381,0.16526180220983022,-1.5977933923865415,-1,0.852468350252245,0.009372071227741332,-0.014091122592766557
2012-04-16,31.08,20.72,1.5,1.4066465309816771,1.638796449931477,0.16426320539202682,-1.413280097607716,-2,0.8676808198172251,0.009372071227741332,-0.014091122592766557
2012-04-17,31.44,21.78,1.443526170798898,1.4237831376904764,1.6298661010792581,0.1599434383918206,-1.2884740096929208,-2,0.8561181755108794,0.009372071227741332,-0.014091122592766557
2012-04-18,31.14,21.73,1.4330418775885871,1.4389246080203584,1.6212796212321652,0.15635099716960082,-1.1663181975999697,-2,0.8540111102721955,0.009372071227741332,-0.014091122592766557
2012-04-19,31.01,20.98,1.4780743565300287,1.4559423570242056,1.6133359126950961,0.15114517441647035,-1.0413402629527766,-2,0.863361082957164,0.009372071227741332,-0.014091122592766557
2012-04-20,32.42,20.46,1.58455522971652,1.4878395269268068,1.6088569742562024,0.14786004229689648,-0.8184594394095868,0,0.8837846577530276,0.0,0.0
2012-04-23,32.12,20.42,1.572967678746327,1.5024330626760722,1.6041117252411854,0.14426410167005202,-0.7048091755886958,0,0.8837846577530276,0.0,0.0
2012-04-24,31.92,20.01,1.5952023988005997,1.5327683082764125,1.6001933181329047,0.1411760320058178,-0.4775953035265475,0,0.8837846577530276,0.0,0.0
2012-04-25,32.2,21.79,1.4777420835245527,1.5417083494636055,1.5943217348113423,0.13876008242566024,-0.3791680174009994,0,0.8837846577530276,0.0,0.0
2012-04-26,32.11,21.7,1.4797235023041475,1.5420381786184294,1.5887895191544483,0.13654758427289146,-0.34238130820817736,0,0.8837846577530276,0.0,0.0
2012-04-27,31.98,21.54,1.4846796657381616,1.5220630658227576,1.5829530466302768,0.13329651496246245,-0.45680099607005004,0,0.8837846577530276,0.0,0.0
2012-04-30,32.02,20.86,1.5349952061361458,1.5144685713007213,1.5778183513479302,0.12897006030147606,-0.4911975686382143,0,0.8837846577530276,0.0,0.0
2012-05-01,32.01,20.79,1.5396825396825395,1.5033645994771097,1.57278545173525,0.12430738751487257,-0.5584611956375849,0,0.8837846577530276,0.0,0.0
2012-05-02,31.8,20.93,1.519350215002389,1.5116862257726766,1.5677317734638656,0.12007183144828222,-0.4667668262837243,0,0.8837846577530276,0.0,0.0
2012-05-03,31.76,20.78,1.5283926852743022,1.5214200623667078,1.5629879398831128,0.11576181899397542,-0.35908106729532574,0,0.8837846577530276,0.0,0.0
2012-05-04,30.98,20.19,1.534422981674096,1.5313687255538944,1.5585381544817156,0.11149446423293576,-0.24368410678272348,0,0.8837846577530276,0.0,0.0
2012-05-07,30.65,20.34,1.506882989183874,1.5257462821634402,1.554531159819145,0.10888516509835083,-0.2643599578482953,0,0.8837846577530276,0.0,0.0
2012-05-08,30.5,20.29,1.503203548546082,1.5184504839361488,1.5507347603917725,0.10657500671296029,-0.30292539922212086,0,0.8837846577530276,0.0,0.0
2012-05-09,30.76,20.33,1.5130349237579934,1.5171874256872695,1.5475583229557985,0.10476586724805394,-0.2898930545443768,0,0.8837846577530276,0.0,0.0
2012-05-10,30.74,20.38,1.508341511285574,1.513177190889524,1.5449958829424262,0.1037928424980318,-0.3065595978210693,0,0.8837846577530276,0.0,0.0
2012-05-11,31.16,20.24,1.539525691699605,1.5141977328946257,1.5424704388808075,0.10200690062247825,-0.2771646409571593,0,0.8837846577530276,0.0,0.0
2012-05-14,30.68,19.94,1.5386158475426277,1.5205443045663765,1.5390449170533407,0.09851063487975911,-0.18780320022854224,0,0.8837846577530276,0.0,0.0
2012-05-15,30.21,19.76,1.5288461538461537,1.5256728256263907,1.5354775360703157,0.09480974640993013,-0.10341458357595634,0,0.8837846577530276,0.0,0.0
2012-05-16,29.9,19.5,1.5333333333333332,1.5297325075414587,1.5325393450244573,0.09201176640693116,-0.030505201591121234,0,0.8837846577530276,0.0,0.0
2012-05-17,29.72,18.93,1.5699947173798203,1.542063148760308,1.5302579614931602,0.08927205556035775,0.13223832691033138,0,0.8837846577530276,0.0,0.0
2012-05-18,29.27,18.94,1.5454065469904963,1.5432393198184864,1.5276615196335295,0.08643667966949921,0.1802221029835998,0,0.8837846577530276,0.0,0.0
2012-05-21,29.75,20.05,1.483790523690773,1.5322742550481152,1.524274176986218,0.08403431878034431,0.09520012987560982,0,0.8837846577530276,0.0,0.0
2012-05-22,29.76,19.89,1.4962292609351433,1.5257508764659131,1.5213891801104298,0.08191463509686511,0.053246850826174995,0,0.8837846577530276,0.0,0.0
2012-05-23,29.11,20.38,1.428361138370952,1.504756437473437,1.5174145156802108,0.08051113673082148,-0.15722145681651994,0,0.8837846577530276,0.0,0.0
2012-05-24,29.07,20.19,1.4398216939078752,1.478721832779048,1.5141012702930101,0.07952322275648248,-0.44489441307354716,0,0.8837846577530276,0.0,0.0
2012-05-25,29.06,20.08,1.447211155378486,1.4590827544566458,1.510552218855231,0.07762357076530593,-0.6630648898412896,0,0.8837846577530276,0.0,0.0
2012-05-29,29.56,20.44,1.4461839530332679,1.451561440325145,1.507194233549254,0.07593117193408365,-0.7326739704795335,0,0.8837846577530276,0.0,0.0
2012-05-30,29.34,20.68,1.418762088974855,1.4360680059330873,1.50300413391172,0.07368892323423192,-0.90836078260861,0,0.8837846577530276,0.0,0.0
2012-05-31,29.19,20.63,1.4149297140087254,1.4333817210606419,1.4988143845130273,0.0713557471810252,-0.9169921980690176,0,0.8837846577530276,0.0,0.0
2012-06-01,28.45,20.04,1.4196606786427146,1.42934951800761,1.4944718777938357,0.0679775663620732,-0.9579978112096643,0,0.8837846577530276,0.0,0.0
2012-06-04,28.55,20.15,1.4168734491315138,1.4232819767582154,1.4905296170975428,0.06541445642279013,-1.0280241404849249,-2,0.8837846577530276,0.0,0.0
2012-06-05,28.51,20.1,1.418407960199005,1.4177267781913627,1.486785740180127,0.06291842440043215,-1.0975952218582565,-2,0.8837846577530276,0.0,0.0
2012-06-06,29.35,20.41,1.4380205781479667,1.421578476025985,1.4836599035449975,0.060519707271056974,-1.0258051520467677,-2,0.8837846577530276,0.0,0.0
2012-06-07,29.23,20.42,1.4314397649363368,1.4248804862115074,1.4806813532168872,0.058554574183632836,-0.952971954511749,0,0.8837846577530276,0.0,0.0
2012-06-08,29.65,20.73,1.4302942595272552,1.4270072023884155,1.478585751052946,0.05806010041739857,-0.8883647856915232,0,0.8837846577530276,0.0,0.0
2012-06-11,28.9,20.4,1.4166666666666667,1.426965845895446,1.476013217974674,0.057309832435512735,-0.8558282234452208,0,0.8837846577530276,0.0,0.0
2012-06-12,29.29,20.58,1.4232264334305151,1.427929540541748,1.4737492810410155,0.056652719751781995,-0.808782715110977,0,0.8837846577530276,0.0,0.0
2012-06-13,29.13,20.43,1.4258443465491923,1.4254942942219933,1.4725172348683804,0.05688066415980522,-0.8266946481897082,0,0.8837846577530276,0.0,0.0
