date,JNJ,ABT,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2011-11-16,64.4,53.77,1.1976938813464757,1.1943972291752434,1.2268821287273681,0.029512911535404786,-1.1007012816459891,-2,0.976423775207986,0.0046518840130252755,-0.005591798695246971
2011-11-17,63.94,53.41,1.1971540909941958,1.196126471841182,1.2254657541075002,0.028847947673739358,-1.017031873398267,-2,0.9762969560922833,0.0046518840130252755,-0.005591798695246971
2011-11-18,63.85,53.52,1.1930119581464873,1.1954110567585776,1.2238067690553829,0.02776649534617856,-1.0226610143909753,-2,0.9752631886746339,0.0046518840130252755,-0.005591798695246971
2011-11-21,62.94,52.77,1.192723138146674,1.1946120265708031,1.2223229090946173,0.02698519129462772,-1.0268922025144547,-2,0.9752238232442162,0.0046518840130252755,-0.005591798695246971
2011-11-22,62.9,52.69,1.1937749098500665,1.19487159569678,1.220784541957151,0.02589818724203055,-1.0005698861546803,-2,0.975485091779315,0.0046518840130252755,-0.005591798695246971
2011-11-23,61.99,52.35,1.18414517669532,1.192161854766549,1.2193342364044568,0.025461985473643336,-1.0671745008273246,-2,0.9731530888838459,0.0046518840130252755,-0.005591798695246971
2011-11-25,61.27,52.05,1.177137367915466,1.1881585101508025,1.218068281725742,0.0256426225398337,-1.1664084486084485,-2,0.9714812720030418,0.0046518840130252755,-0.005591798695246971
2011-11-28,62.37,53.2,1.1723684210526315,1.1840298027320315,1.2166444644331844,0.025770675682065033,-1.2655726261710285,-2,0.9701677759178355,0.0046518840130252755,-0.005591798695246971
2011-11-29,62.78,53.05,1.183411875589067,1.1821675502205102,1.215446496215468,0.025613938894379133,-1.2992514010510412,-2,0.972913818167463,0.0046518840130252755,-0.005591798695246971
2011-11-30,64.72,54.55,1.1864344637946838,1.1806994610094337,1.2142156596807405,0.02519372333189938,-1.3303392368713458,-2,0.9735507751098617,0.0046518840130252755,-0.005591798695246971
2011-12-01,64.45,54.52,1.1821349963316214,1.180297424936694,1.213067049198951,0.025056485429995442,-1.3078300368106737,-2,0.9724625203872022,0.0046518840130252755,-0.005591798695246971
2011-12-02,63.47,54.15,1.1721144967682364,1.1792928507072482,1.211558356130573,0.02474455037669096,-1.3039438960151168,-2,0.9699726395716788,0.0046518840130252755,-0.005591798695246971
2011-12-05,63.36,54.31,1.1666359786411342,1.1781463622249486,1.2099698348809438,0.0245131748218393,-1.298219136741234,-2,0.9685662445390064,0.0046518840130252755,-0.005591798695246971
2011-12-06,63.49,54.54,1.164099743307664,1.174283935768668,1.2083888535684875,0.02435856532207928,-1.4001201363409423,-2,0.9678848757607929,0.0046518840130252755,-0.005591798695246971
2011-12-07,64.45,54.7,1.1782449725776964,1.1726460375252705,1.2070660747076005,0.02378855388748645,-1.4469159136418146,-2,0.9714559966220575,0.0046518840130252755,-0.005591798695246971
2011-12-08,63.78,54.18,1.17718715393134,1.1716564690452143,1.205826342407975,0.023364343269177495,-1.4624795128668544,-2,0.971246969654859,0.0046518840130252755,-0.005591798695246971
2011-12-09,64.53,54.57,1.1825178669598682,1.1737371430835406,1.2046082171712074,0.022618412414915596,-1.3648647624494188,-2,0.9725550811734817,0.0046518840130252755,-0.005591798695246971
2011-12-12,63.51,54.27,1.1702598120508567,1.1744619097654851,1.2034780831205696,0.022612279406114145,-1.2832042641061097,-2,0.96948769908877,0.0046518840130252755,-0.005591798695246971
2011-12-13,63.36,54.35,1.1657773689052437,1.174797434885001,1.2023460594651818,0.02277329680628958,-1.2096897877593364,-2,0.9683425725911965,0.0046518840130252755,-0.005591798695246971
2011-12-14,63.18,54.23,1.1650378019546377,1.1721560007603893,1.201480367092352,0.023191015009782445,-1.2644710168827475,-2,0.9681762493122816,0.0046518840130252755,-0.005591798695246971
2011-12-15,64.0,54.89,1.1659683002368373,1.1699122300214888,1.2005775194742145,0.023504639233369564,-1.3046483780610503,-2,0.9683002070640994,0.0046518840130252755,-0.005591798695246971
2011-12-16,64.3,54.89,1.1714337766441973,1.1676954119583547,1.1997423705750545,0.02363693818194059,-1.3557999081786642,-2,0.969695772268007,0.0046518840130252755,-0.005591798695246971
2011-12-19,63.53,54.35,1.1689052437902483,1.1674244983062327,1.1990808750306898,0.023938441932296873,-1.3224075657884593,-2,0.9691333928734109,0.0046518840130252755,-0.005591798695246971
2011-12-20,64.52,54.86,1.1760845789281809,1.1694859403108204,1.1980944357468164,0.02363945871906404,-1.2102009515524421,-2,0.97088694071173,0.0046518840130252755,-0.005591798695246971
2011-12-21,64.96,55.44,1.1717171717171717,1.170821814263327,1.1968483156921024,0.023007596913608964,-1.1312133781942533,-2,0.9696905264342179,0.0046518840130252755,-0.005591798695246971
2011-12-22,65.18,55.65,1.1712488769092544,1.1718779295978106,1.1956626548276523,0.022447186296714057,-1.0595860396687447,-2,0.9695396631910816,0.0046518840130252755,-0.005591798695246971
2011-12-23,65.98,56.02,1.1777936451267406,1.1731499032943191,1.1947525296266948,0.022035633109298652,-0.9803497011056928,0,0.971068168110243,0.0,0.0
2011-12-27,66.02,56.23,1.174106348924062,1.174190124321082,1.1935642225884913,0.021162995065205418,-0.9154705280474567,0,0.971068168110243,0.0,0.0
2011-12-28,65.45,55.83,1.172308794554899,1.1734349674464255,1.1924712634814552,0.02051875484110222,-0.9277510347215138,0,0.971068168110243,0.0,0.0
2011-12-29,65.88,56.33,1.1695366589739038,1.172998864897772,1.1914453893158388,0.020089482763086156,-0.9182179867747351,0,0.971068168110243,0.0,0.0
2011-12-30,65.58,56.23,1.1662813444780367,1.1720053584115282,1.1905514479854638,0.019994174353293724,-0.9275746648113218,0,0.971068168110243,0.0,0.0
2012-01-03,65.88,56.72,1.1614950634696755,1.1687456420801154,1.189455745676091,0.01974955420833183,-1.048636509842765,-2,0.971068168110243,0.0,0.0
2012-01-04,65.48,56.5,1.1589380530973452,1.1657119829147722,1.1883528534696437,0.019571536305897533,-1.1568264341133554,-2,0.971068168110243,0.0,0.0
2012-01-05,65.4,56.37,1.1601915912719534,1.163288542258183,1.187282057046462,0.019319648469715525,-1.2419229483336631,-2,0.971068168110243,0.0,0.0
2012-01-06,64.83,55.86,1.160580021482277,1.1614972147598575,1.1863973534196801,0.01930653831062547,-1.289725701169262,-2,0.971068168110243,0.0,0.0
2012-01-09,64.93,55.85,1.1625783348254253,1.1607566128293354,1.1852850928493937,0.01870515437281236,-1.3113219774176257,-2,0.971068168110243,0.0,0.0
2012-01-10,65.2,56.11,1.1620032079843166,1.1608582417322633,1.1841244879584962,0.01792431354666211,-1.2980271833375534,-2,0.971068168110243,0.0,0.0
2012-01-11,65.13,55.42,1.1752075063154095,1.1641121323758763,1.1832548665563885,0.017033498530296027,-1.1238286806708917,-2,0.971068168110243,0.0,0.0
2012-01-12,65.23,55.16,1.1825598259608414,1.168585779313654,1.182534399397473,0.016092185605632647,-0.8667946309876442,0,0.971068168110243,0.0,0.0
2012-01-13,65.26,55.43,1.17734079018582,1.1719379330543624,1.1816825531723725,0.014931253138423192,-0.6526324366528758,0,0.971068168110243,0.0,0.0
2012-01-17,65.12,55.71,1.1689104290073595,1.1732043518907493,1.1815587598530117,0.01500691400980127,-0.556703927056954,0,0.971068168110243,0.0,0.0
2012-01-18,65.28,55.36,1.1791907514450868,1.1766418605829034,1.1819304095957213,0.014657733614147123,-0.3608026419386906,0,0.971068168110243,0.0,0.0
2012-01-19,65.19,55.43,1.1760779361356666,1.1768159465469548,1.181795355022218,0.01467396581053065,-0.3393362462170796,0,0.971068168110243,0.0,0.0
2012-01-20,65.27,55.76,1.1705523672883786,1.1744144548124624,1.1811205885836662,0.014230621260655395,-0.47124673254742483,0,0.971068168110243,0.0,0.0
2012-01-23,65.0,55.72,1.1665470208183777,1.1722557009389738,1.180530957405823,0.014086196073154736,-0.5874727587116286,0,0.971068168110243,0.0,0.0
2012-01-24,65.0,55.98,1.1611289746337978,1.1706994100642614,1.1798489348799153,0.014017107397633897,-0.6527398668000751,0,0.971068168110243,0.0,0.0
2012-01-25,65.22,55.23,1.1808799565453558,1.1710372510843154,1.1793627694903595,0.01344610283485833,-0.6191770588322834,0,0.971068168110243,0.0,0.0
2012-01-26,65.7,54.87,1.1973756150902133,1.1752967868752247,1.1791542688910084,0.013056118224942249,-0.29545397409273183,0,0.971068168110243,0.0,0.0
2012-01-27,65.56,55.02,1.1915667030170847,1.179499654020966,1.1790922981873175,0.012986897270746861,0.031366678672814674,0,0.971068168110243,0.0,0.0
2012-01-30,65.71,54.47,1.206352120433266,1.1874606739439435,1.1791766859413166,0.013149011711856026,0.6300084131157528,0,0.971068168110243,0.0,0.0
2012-01-31,65.91,54.15,1.217174515235457,1.1986697820642753,1.1794049349219178,0.013685927896890063,1.4076390937829808,-2,0.971068168110243,0.0,0.0
2012-02-01,65.69,54.26,1.2106524143015112,1.2046242736155066,1.179665437022584,0.014129788393770163,1.7663984694864152,1,0.970948168110243,-0.004566905160602832,0.0055289347585698485
2012-02-02,65.59,54.45,1.2045913682277318,1.20606742424301,1.1797032074043534,0.014194268569554724,1.857384669697263,1,0.9724553562304316,-0.004566905160602832,0.0055289347585698485
2012-02-03,65.64,55.0,1.1934545454545455,1.206444992730502,1.1797047510903274,0.014195784144596112,1.8836748549993916,1,0.9752679250896148,-0.004566905160602832,0.0055289347585698485
2012-02-06,65.19,55.39,1.1769272431846902,1.2005600172807873,1.1793976102300257,0.014050031269588807,1.506217790174428,1,0.9794793169677284,-0.004566905160602832,0.0055289347585698485
2012-02-07,65.26,55.71,1.1714234428289356,1.1914098027994828,1.1789207046335526,0.013821331952614752,0.9036103183649771,0,0.9808076820919924,0.0,0.0
2012-02-08,65.24,55.57,1.1740147561633973,1.1840822711718602,1.1786791526085343,0.013777516319761818,0.39216927332366086,0,0.9808076820919924,0.0,0.0
2012-02-09,64.89,55.26,1.1742671009771988,1.1780174177217535,1.1783071203988291,0.013585744826248955,-0.021324018725560587,0,0.9808076820919924,0.0,0.0
2012-02-10,64.6,55.11,1.1722010524405733,1.1737667191189591,1.1778984997880795,0.013389896248912353,-0.30857450963863625,0,0.9808076820919924,0.0,0.0
2012-02-13,64.68,55.16,1.17258883248731,1.172899036979483,1.1775670292591982,0.013268502038946799,-0.3518100435160944,0,0.9808076820919924,0.0,0.0
2012-02-14,64.61,55.08,1.1730210602759623,1.1732185604688883,1.1771558155746897,0.013014050746091304,-0.30253878539577567,0,0.9808076820919924,0.0,0.0
2012-02-15,64.65,55.46,1.1657050126217094,1.1715566117605507,1.1766316642684815,0.012826925656135992,-0.3956561879270805,0,0.9808076820919924,0.0,0.0
2012-02-16,64.92,55.85,1.1623992837958819,1.1691830483242873,1.1761214530293052,0.012773050935178132,-0.5432065322709111,0,0.9808076820919924,0.0,0.0
2012-02-17,64.99,56.36,1.153122782114975,1.1653673942591678,1.1754614470954432,0.012922904004388861,-0.7810978734228213,0,0.9808076820919924,0.0,0.0
2012-02-21,65.04,56.16,1.1581196581196582,1.1624735593856372,1.1748671928999364,0.012886237482176266,-0.9617728628268338,0,0.9808076820919924,0.0,0.0
2012-02-22,65.0,56.23,1.1559665658900944,1.159062660508464,1.174397549386516,0.01305475475861789,-1.174659284038172,-2,0.9808076820919924,0.0,0.0
2012-02-23,65.1,56.29,1.1565109255640433,1.1572238430969306,1.1740537753473257,0.013251481885438178,-1.2700415241022367,-2,0.9808076820919924,0.0,0.0
2012-02-24,64.46,56.7,1.1368606701940034,1.1521161203765549,1.1734619794996817,0.01409410134446567,-1.5145243106619697,-1,0.9806876820919924,0.004654049022649705,-0.005291005291005291
2012-02-27,64.45,56.6,1.1386925795053005,1.14923007985462,1.1727166578982857,0.0147272135720362,-1.5947740506908692,-1,0.9811702421308665,0.004654049022649705,-0.005291005291005291
2012-02-28,65.18,57.04,1.1427068723702667,1.1461475227047415,1.171987864707879,0.015113748939938169,-1.7097241793433657,-1,0.9822396555893584,0.004654049022649705,-0.005291005291005291
2012-02-29,65.08,56.61,1.149620208443738,1.1448782512154705,1.171445951576414,0.015325190622967775,-1.7335967306746978,-1,0.9840493829622258,0.004654049022649705,-0.005291005291005291
2012-03-01,64.83,57.32,1.1310188415910676,1.1397798344208752,1.170761023990128,0.016188813521800616,-1.9137405917692587,-1,0.9791292569499496,0.004654049022649705,-0.005291005291005291
2012-03-02,64.77,57.39,1.1285938316779927,1.138126466717673,1.1701269882074088,0.017073877031989287,-1.8742387232718325,-1,0.9784796436382203,0.004654049022649705,-0.005291005291005291
2012-03-05,64.91,57.28,1.1332053072625698,1.137029012269127,1.1696120809399908,0.017712628077057996,-1.839538917043407,-1,0.9797132210834018,0.004654049022649705,-0.005291005291005291
2012-03-06,64.35,56.35,1.141969831410825,1.1368816040772387,1.169007495253876,0.018029227739587185,-1.7818783832930227,-1,0.9820275885513527,0.004654049022649705,-0.005291005291005291
2012-03-07,64.3,56.26,1.1429079274795593,1.1355391478844028,1.1684361748130132,0.018306628566773127,-1.7970008409041043,-1,0.9822710765764108,0.004654049022649705,-0.005291005291005291
2012-03-08,64.85,57.49,1.128022264741694,1.1349398325145281,1.1675279147760436,0.018937148593942646,-1.720854758035709,-1,0.9783228670309315,0.004654049022649705,-0.005291005291005291
2012-03-09,64.74,57.95,1.1171699741156167,1.132655061002053,1.1666430841437894,0.020016858837391575,-1.697969867192482,-1,0.9753770592045776,0.004654049022649705,-0.005291005291005291
2012-03-12,65.1,58.23,1.1179804224626482,1.1296100840420684,1.1658464683697463,0.020979826065580916,-1.7272013702309252,-1,0.9755710353712501,0.004654049022649705,-0.005291005291005291
2012-03-13,65.33,58.93,1.1086034277956898,1.1229368033190414,1.164905895467097,0.022243667585828113,-1.8867883178938938,-1,0.9729377629427558,0.004654049022649705,-0.005291005291005291
2012-03-14,65.08,58.99,1.1032378369215121,1.1150027852074322,1.163860387745175,0.0236242835671307,-2.068109384096627,2,0.9713337899871308,0.0,0.0
2012-03-15,65.07,59.11,1.1008289629504313,1.1095641248491797,1.162683640850279,0.024961264895736735,-2.1280778928063007,2,0.9713337899871308,0.0,0.0
2012-03-16,65.12,59.42,1.0959272972063279,1.105315589467322,1.161467341740547,0.026390084819042876,-2.1277594467110785,2,0.9713337899871308,0.0,0.0
2012-03-19,65.21,60.22,1.0828628362670207,1.0982920722281964,1.1599136460295274,0.028197224429044633,-2.185377286207559,2,0.9713337899871308,0.0,0.0
2012-03-20,64.96,60.4,1.0754966887417219,1.0916707244174026,1.15830997131327,0.030180956384289314,-2.207989900895137,2,0.9713337899871308,0.0,0.0
2012-03-21,64.76,60.39,1.0723629740023184,1.085495751833564,1.1566618729314877,0.032101273785418605,-2.216925146760052,2,0.9713337899871308,0.0,0.0
2012-03-22,64.46,60.11,1.0723673265679587,1.0798034245570693,1.1549047676221746,0.0337670957446263,-2.224098383618228,2,0.9713337899871308,0.0,0.0
2012-03-23,64.55,60.4,1.0687086092715232,1.0743596869701086,1.1531481386279658,0.03545078249981437,-2.222474261555997,2,0.9713337899871308,0.0,0.0
2012-03-26,65.17,60.99,1.0685358255451713,1.0714942848257387,1.1514185891444704,0.03699779038656854,-2.1602453412392677,2,0.9713337899871308,0.0,0.0
2012-03-27,65.4,61.33,1.066362302299038,1.069667407537202,1.1496990165332226,0.038508252427346755,-2.0782976102853734,2,0.9713337899871308,0.0,0.0
2012-03-28,65.62,61.12,1.0736256544502618,1.0699199436267908,1.1481547550327598,0.0396722468417977,-1.9720287514329218,-1,0.9712137899871308,0.0045717768972874115,-0.004908376963350785
2012-03-29,65.54,60.98,1.0747786159396524,1.0704022015011294,1.1467094809072593,0.04074312002236725,-1.8728874804933588,-1,0.9715352206102169,0.0045717768972874115,-0.004908376963350785
2012-03-30,65.96,61.29,1.0761951378691466,1.0718995072206539,1.1453304323201228,0.041711018748294214,-1.7604682720071874,-1,0.9719337700484388,0.0045717768972874115,-0.004908376963350785
2012-04-02,66.21,61.24,1.0811561071195295,1.0744235635355257,1.1440131742509156,0.04247474141869587,-1.6383763241642493,-1,0.9733221331209282,0.0045717768972874115,-0.004908376963350785
2012-04-03,65.88,61.14,1.0775269872423945,1.076656500524197,1.1426289570135841,0.04327153232014299,-1.5246156757586506,-1,0.9723042844411585,0.0045717768972874115,-0.004908376963350785
2012-04-04,65.39,61.46,1.0639440286365116,1.0747201753614468,1.1409850519104359,0.044360675036127686,-1.4937752073209527,-2,0.9684934331332153,0.0045717768972874115,-0.004908376963350785
2012-04-05,65.34,61.3,1.065905383360522,1.0729455288456209,1.1393834215000391,0.04531351810059492,-1.466182619211506,-2,0.9690501846024872,0.0045717768972874115,-0.004908376963350785
2012-04-09,64.92,60.97,1.0647859603083485,1.0706636933334612,1.1375430623999214,0.046069913948639594,-1.4516929452271115,-2,0.9687498027035322,0.0045717768972874115,-0.004908376963350785
2012-04-10,64.2,60.14,1.0675091453275691,1.0679343009750693,1.1356255510560336,0.04655621913281712,-1.4539679411649062,-2,0.9695320762170664,0.0045717768972874115,-0.004908376963350785
2012-04-11,64.13,59.66,1.0749245725779417,1.0674138180421786,1.1339186140959023,0.0468772360717778,-1.418701306363124,-2,0.9715680727766646,0.0045717768972874115,-0.004908376963350785
2012-04-12,64.15,59.72,1.0741795043536504,1.0694609131856065,1.1323397653516736,0.04727234630087349,-1.3301402846785535,-2,0.9713650056968093,0.0045717768972874115,-0.004908376963350785
2012-04-13,63.54,59.59,1.0662862896459138,1.0695370944426847,1.1304580243216875,0.047621637042036424,-1.2792699634669602,-2,0.9692143107946994,0.0045717768972874115,-0.004908376963350785
2012-04-16,63.98,59.85,1.0690058479532163,1.0703810719716582,1.1286734895186468,0.0478885567729479,-1.2172514996300277,-2,0.9699497146190347,0.0045717768972874115,-0.004908376963350785
2012-04-17,64.22,60.43,1.0627171934469635,1.0694226815955372,1.1268762366212897,0.048311858358942396,-1.1892226251966966,-2,0.9682000824356403,0.0045717768972874115,-0.004908376963350785
2012-04-18,63.26,60.46,1.0463116109824677,1.0637000892764423,1.1248723131240246,0.04912523757653602,-1.2452300867202382,-2,0.9636639253053438,0.0045717768972874115,-0.004908376963350785
2012-04-19,63.03,59.51,1.0591497227356748,1.0606941329528472,1.1231726589257225,0.04961130833535742,-1.2593605786515318,-2,0.967275374734151,0.0045717768972874115,-0.004908376963350785
2012-04-20,63.71,59.88,1.0639612558450233,1.060229126192669,1.1212240139140504,0.04960242920229329,-1.2296754151419924,-2,0.9685680835478667,0.0045717768972874115,-0.004908376963350785
2012-04-23,63.37,59.87,1.0584599966594288,1.0581199559339116,1.1189087536068707,0.04922833131959352,-1.2348336017793142,-2,0.9670627631724226,0.0045717768972874115,-0.004908376963350785
2012-04-24,63.77,60.73,1.0500576321422692,1.0555880436729728,1.1165502690922904,0.04907791108443574,-1.242152000203016,-2,0.9646702697428559,0.0045717768972874115,-0.004908376963350785
2012-04-25,64.43,61.6,1.0459415584415586,1.055514033164791,1.113876759725762,0.048468441314472546,-1.204138713318681,-2,0.9634173545369503,0.0045717768972874115,-0.004908376963350785
2012-04-26,64.75,61.86,1.0467183963789202,1.05302776789344,1.1110358244114864,0.04729241223948015,-1.2265827385649961,-2,0.963604145133611,0.0045717768972874115,-0.004908376963350785
2012-04-27,64.84,61.99,1.0459751572834328,1.049430548181122,1.1082912034611851,0.046178579641832786,-1.2746311328021416,-2,0.9633775160491312,0.0045717768972874115,-0.004908376963350785
2012-04-30,65.1,62.06,1.0489848533677086,1.047535519522778,1.105697761546851,0.04503391882059461,-1.2915207813865552,-2,0.9642225916549914,0.0045717768972874115,-0.004908376963350785
2012-05-01,65.22,62.23,1.048047565482886,1.0471335061909013,1.103274311880657,0.044134824695523905,-1.2720296518012313,-2,0.9639367807988962,0.0045717768972874115,-0.004908376963350785
2012-05-02,65.33,62.65,1.042777334397446,1.0465006613820786,1.1010384800675361,0.04373655254146122,-1.246961992117621,-2,0.9623781579329905,0.0045717768972874115,-0.004908376963350785
2012-05-03,65.34,63.05,1.0363203806502777,1.0444210582363502,1.0987867623645586,0.04352876530251673,-1.2489604001027133,-2,0.9604605249166231,0.0045717768972874115,-0.004908376963350785
2012-05-04,64.74,62.41,1.037333760615286,1.042692778902721,1.0965087457720901,0.04309947302249682,-1.2486455888051955,-2,0.9608588200347952,0.0045717768972874115,-0.004908376963350785
2012-05-07,64.8,62.51,1.036634138537834,1.040222635936746,1.0942148630647672,0.0425499114358965,-1.2689151470823439,-2,0.9606422889522973,0.0045717768972874115,-0.004908376963350785
2012-05-08,64.98,62.6,1.0380191693290735,1.0382169567059834,1.0919784983462424,0.04190288074332663,-1.283003475812841,-2,0.9610234548671075,0.0045717768972874115,-0.004908376963350785
2012-05-09,64.28,61.23,1.0498121835701455,1.0396239265405234,1.0899322208642894,0.0408851161224138,-1.2304794285807672,-2,0.9645476874787968,0.0045717768972874115,-0.004908376963350785
2012-05-10,64.57,62.22,1.0377692060430728,1.0399136916190823,1.0876780232937413,0.039944094614443544,-1.1957795547927552,-2,0.9610142095852929,0.0045717768972874115,-0.004908376963350785
2012-05-11,64.34,62.04,1.0370728562217926,1.0398615107403837,1.0855341540204093,0.039128907412532825,-1.1672353331643723,-2,0.9608462087523201,0.0045717768972874115,-0.004908376963350785
2012-05-14,63.93,61.68,1.03647859922179,1.0398304028771748,1.0834354759441747,0.038304565516211045,-1.1383779578062465,-2,0.9607387959312385,0.0045717768972874115,-0.004908376963350785
2012-05-15,63.61,61.89,1.027791242527064,1.037784817516773,1.0813466169510426,0.037854606951880775,-1.150766127083121,-2,0.9582450681618028,0.0045717768972874115,-0.004908376963350785
2012-05-16,63.71,62.55,1.018545163868905,1.0315314135765248,1.0790203753801968,0.037341879849187194,-1.2717346313433036,-2,0.9554627170557201,0.0045717768972874115,-0.004908376963350785
2012-05-17,63.55,62.23,1.0212116342600033,1.028219899219911,1.0767744598530287,0.03668210425275833,-1.3236579967864468,-2,0.9563019133804264,0.0045717768972874115,-0.004908376963350785
2012-05-18,63.35,61.57,1.0289101835309404,1.0265873646817405,1.0746477808191437,0.035665762135383625,-1.347522477017895,-2,0.9586270867967803,0.0045717768972874115,-0.004908376963350785
2012-05-21,63.47,61.81,1.0268564957126678,1.0246629439799162,1.0728143779111214,0.03523832420829852,-1.3664507326334698,-2,0.9579976895532506,0.0045717768972874115,-0.004908376963350785
2012-05-22,63.52,61.99,1.0246814002258429,1.024040975519672,1.070914191589797,0.034695487348773354,-1.3509888360678195,-2,0.9573427705447118,0.0045717768972874115,-0.004908376963350785
2012-05-23,63.27,61.37,1.0309597523219816,1.0265238932102871,1.0690517395889922,0.03376310248014626,-1.2595953349877365,-2,0.9592430200376675,0.0045717768972874115,-0.004908376963350785
2012-05-24,63.1,62.42,1.0108939442486382,1.024460355208014,1.0667396351857406,0.03289098058712313,-1.285436895556678,-2,0.9533120221536103,0.0045717768972874115,-0.004908376963350785
2012-05-25,62.51,62.25,1.0041767068273093,1.0195136598672878,1.0646255996063447,0.03276556027754786,-1.376809654922008,-2,0.9514490978679804,0.0045717768972874115,-0.004908376963350785
2012-05-29,62.59,62.14,1.0072417122626327,1.0155907031772808,1.0626030642827553,0.03249429450361976,-1.4467881769286435,-2,0.952354761485732,0.0045717768972874115,-0.004908376963350785
2012-05-30,62.21,61.79,1.0067972163780547,1.0120138664077232,1.0604962627680135,0.03193217667665094,-1.5182928759047292,-1,0.9523354182019355,0.0045717768972874115,-0.004908376963350785
2012-05-31,62.43,61.79,1.010357663052274,1.0078934485537818,1.0583027266287042,0.03073876018297932,-1.6399255459507764,-1,0.9533412091193387,0.0045717768972874115,-0.004908376963350785
2012-06-01,61.78,60.52,1.0208195637805684,1.0098785724601678,1.0562679205670544,0.029037069417542555,-1.5975905639727142,-1,0.9566031928795574,0.0045717768972874115,-0.004908376963350785
2012-06-04,62.34,60.22,1.0352042510793757,1.0160840813105811,1.0547209536726825,0.027585718022811276,-1.4006114443043174,-2,0.9606359010310437,0.0045717768972874115,-0.004908376963350785
2012-06-05,62.21,60.3,1.0316749585406302,1.0209707305661806,1.0532960367464326,0.02649168495506662,-1.2202057451264405,-2,0.9596488998773283,0.0045717768972874115,-0.004908376963350785
2012-06-06,62.8,61.04,1.0288335517693314,1.025377997644436,1.0518102555682107,0.025274306510947354,-1.045815358467932,-2,0.9587140492938483,0.0045717768972874115,-0.004908376963350785
2012-06-07,62.8,61.2,1.026143790849673,1.0285352232039158,1.0504359282857771,0.02435911414634444,-0.8990764175694788,0,0.9578112089278508,0.0,0.0
2012-06-08,62.98,61.88,1.017776341305753,1.0279265787089527,1.0490115700255145,0.023709219888873683,-0.8893161148021004,0,0.9578112089278508,0.0,0.0
2012-06-11,62.12,61.51,1.0099170866525768,1.022869145823593,1.0474963720872168,0.02324194275906659,-1.05960274142818,-2,0.9578112089278508,0.0,0.0
2012-06-12,63.08,61.96,1.0180761781794705,1.020149389751361,1.0461988534367692,0.022658132192422933,-1.149673921229899,-2,0.9578112089278508,0.0,0.0
2012-06-13,64.45,61.51,1.0477971061615998,1.0239421006298148,1.045614424601679,0.022142787655220927,-0.9787531863339772,0,0.9578112089278508,0.0,0.0
2012-06-14,65.45,62.14,1.0532668168651433,1.0293667058329088,1.0452439267370692,0.021817910905549024,-0.7277149940199972,0,0.9578112089278508,0.0,0.0
2012-06-15,66.01,62.5,1.05616,1.037043437571758,1.044973877170364,0.021575486429484904,-0.36756712876555464,0,0.9578112089278508,0.0,0.0
2012-06-18,66.3,62.7,1.0574162679425836,1.0465432738297593,1.044724692859941,0.021338785295143152,0.08522420300242076,0,0.9578112089278508,0.0,0.0
2012-06-19,66.72,62.87,1.0612374741530142,1.055175533024468,1.0446001739412991,0.021217915006591703,0.49841650698871987,0,0.9578112089278508,0.0,0.0
2012-06-20,67.0,62.82,1.0665393186883159,1.0589239755298114,1.0445668988270183,0.02118127544411345,0.6778192720581988,0,0.9578112089278508,0.0,0.0
2012-06-21,66.39,62.24,1.0666773778920309,1.0616060877351887,1.0445721500869014,0.021186808877526463,0.8039878844782408,0,0.9578112089278508,0.0,0.0
2012-06-22,66.63,62.32,1.0691591784338896,1.064205923421967,1.0444977088199618,0.02109062556287389,0.9344537715703296,0,0.9578112089278508,0.0,0.0
2012-06-25,66.5,62.12,1.0705086928525436,1.0668244084039589,1.0444265434351767,0.02099369913343253,1.0668851080709967,-2,0.9578112089278508,0.0,0.0
2012-06-26,66.42,62.35,1.0652766639935847,1.067632246372073,1.0442445688705841,0.020759676463572727,1.1265916182522218,-2,0.9578112089278508,0.0,0.0
2012-06-27,66.84,62.87,1.0631461746460953,1.066953617563629,1.0439444033293603,0.020342944860116226,1.1310660473440002,-2,0.9578112089278508,0.0,0.0
2012-06-28,66.94,62.91,1.0640597679224288,1.0664300955697084,1.0437199496740273,0.0200381433361116,1.1333458152659368,-2,0.9578112089278508,0.0,0.0
2012-06-29,67.56,64.47,1.0479292694276408,1.0621841137684584,1.0434530370205464,0.019870143932580662,0.9426744371589136,0,0.9578112089278508,0.0,0.0
2012-07-02,68.0,64.63,1.0521429676620766,1.058510968730365,1.0432236634255723,0.019685142327080282,0.7765910477448023,0,0.9578112089278508,0.0,0.0
2012-07-03,68.04,64.83,1.049514113836187,1.0553584586988856,1.0429691326510362,0.019499471893067583,0.6353672610104892,0,0.9578112089278508,0.0,0.0
2012-07-05,67.78,64.75,1.0467953667953669,1.05208829712874,1.0426239030088327,0.01923926585054772,0.49193114713563,0,0.9578112089278508,0.0,0.0
2012-07-06,67.64,64.75,1.0446332046332047,1.0482029844708953,1.0421190468764205,0.018768989449853564,0.3241483837331612,0,0.9578112089278508,0.0,0.0
2012-07-09,67.78,65.61,1.0330742264898645,1.0452319758833402,1.041433958912024,0.018323828167583545,0.20727202506925504,0,0.9578112089278508,0.0,0.0
2012-07-10,67.88,65.67,1.033653114055124,1.0415340051619495,1.0408900726521775,0.018056011024152323,0.03566305475282833,0,0.9578112089278508,0.0,0.0
