date,PEP,KO,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2021-12-06,166.42,54.91,3.030777636131852,3.0484800671864987,2.9057779297360753,0.06523720332548585,2.1874349324639843,2,0.9988529177507284,0.0,0.0
2021-12-07,166.23,55.21,3.010867596449918,3.041387618888303,2.909659787572395,0.06442693464526453,2.0446080826474717,2,0.9988529177507284,0.0,0.0
2021-12-08,166.52,55.0,3.027636363636364,3.034448352418635,2.913687760604929,0.06411613222446558,1.883466572670547,1,0.9987329177507284,-0.0018015853951477297,0.005454545454545454
2021-12-09,166.31,54.86,3.0315348158950055,3.0354415790233,2.917679100831669,0.06386946872153196,1.8437992447544893,1,0.998347614320073,-0.0018015853951477297,0.005454545454545454
2021-12-10,168.97,56.28,3.002309879175551,3.0206252582577386,2.9208762859603548,0.06321021848188638,1.5780513767084687,1,1.0013008517144346,-0.0018015853951477297,0.005454545454545454
2021-12-13,169.81,57.76,2.9399238227146816,3.002454495574304,2.9226885113181145,0.0621450673921175,1.283544899113056,-2,1.0078602472552378,-0.0018015853951477297,0.005454545454545454
2021-12-14,169.39,57.8,2.930622837370242,2.9864055437583685,2.924174351307088,0.06122935410053656,1.0163620597581162,-2,1.0088350949393818,-0.0018015853951477297,0.005454545454545454
2021-12-15,171.57,58.06,2.9550465036169475,2.9718875717544853,2.926080075488555,0.06036059993315569,0.7588972991762511,0,1.0062006628130744,0.0,0.0
2021-12-16,171.82,58.65,2.9295822676896845,2.9514970621134213,2.927486654757612,0.059419603848291716,0.40408225233395695,0,1.0062006628130744,0.0,0.0
2021-12-17,168.3,57.73,2.9152953403776203,2.9340941543538355,2.928539134462154,0.05861634889929977,0.0947691215163309,0,1.0062006628130744,0.0,0.0
2021-12-20,169.42,57.54,2.944386513729579,2.934986692556815,2.9299225046684034,0.05798060022886575,0.08734279859852567,0,1.0062006628130744,0.0,0.0
2021-12-21,168.92,57.77,2.9240090012117013,2.9336639253251064,2.931177283800082,0.05699989156004166,0.04362537290803588,0,1.0062006628130744,0.0,0.0
2021-12-22,169.97,58.18,2.921450670333448,2.9269447586684065,2.932043280281324,0.05643875763130436,-0.09033724034509262,0,1.0062006628130744,0.0,0.0
2021-12-23,169.78,58.22,2.9161800068704915,2.924264306504568,2.9327170256123476,0.05599496613352256,-0.15095498205363275,0,1.0062006628130744,0.0,0.0
2021-12-27,171.47,58.65,2.923614663256607,2.9259281710803657,2.9336674294561553,0.055333605867263595,-0.1398654263442514,0,1.0062006628130744,0.0,0.0
2021-12-28,172.36,58.88,2.927309782608696,2.922512824856189,2.935005278278584,0.054161589280504824,-0.23065152977133418,0,1.0062006628130744,0.0,0.0
2021-12-29,172.97,58.95,2.9341815097540285,2.924547326564654,2.9366666855258217,0.05253059651768344,-0.23071047664741282,0,1.0062006628130744,0.0,0.0
2021-12-30,172.67,58.78,2.937563797209935,2.927769951939952,2.9381851125403604,0.051178193698332715,-0.20350778032144373,0,1.0062006628130744,0.0,0.0
2021-12-31,173.71,59.21,2.933794967066374,2.9312929439791278,2.938996298440297,0.05070645558225289,-0.1519205862983894,0,1.0062006628130744,0.0,0.0
2022-01-03,172.98,59.3,2.9170320404721752,2.9299764194222417,2.939237478327899,0.05056443434736476,-0.18315361429806756,0,1.0062006628130744,0.0,0.0
2022-01-04,173.23,60.29,2.873279150771272,2.919170293054757,2.939074835940532,0.050763569162954006,-0.39210290399164377,0,1.0062006628130744,0.0,0.0
2022-01-05,173.82,60.79,2.8593518670834017,2.9042043645206315,2.938712998013165,0.05125904316805109,-0.6732203989723008,0,1.0062006628130744,0.0,0.0
2022-01-06,173.86,60.47,2.875144699851166,2.891720545048878,2.938402314219732,0.051591379898519876,-0.9048366076402109,0,1.0062006628130744,0.0,0.0
2022-01-07,174.08,60.33,2.8854632852643793,2.882054208688479,2.937946785886626,0.051940793124911164,-1.0760824745924151,-2,1.0062006628130744,0.0,0.0
2022-01-10,174.17,60.43,2.8821777262948864,2.875083345853021,2.9373778197732663,0.05236698628833014,-1.1895753094756099,-2,1.0062006628130744,0.0,0.0
2022-01-11,174.09,60.45,2.879900744416873,2.8764076645821417,2.9367925874420835,0.05281543310536074,-1.1433196569548296,-2,1.0062006628130744,0.0,0.0
2022-01-12,173.9,60.54,2.872481004294681,2.879033492024397,2.9358197859872743,0.053460361126690864,-1.0622130634004638,-2,1.0062006628130744,0.0,0.0
2022-01-13,174.18,60.9,2.8600985221674877,2.8760242564876615,2.9342113941668284,0.05427007089647549,-1.072177292529497,-2,1.0062006628130744,0.0,0.0
2022-01-14,175.64,61.39,2.861052288646359,2.871142057164058,2.932682712285307,0.05502490915776414,-1.1184144792461808,-2,1.0062006628130744,0.0,0.0
2022-01-18,173.96,60.9,2.8564860426929393,2.8660037204436684,2.931477565526755,0.05589644955352294,-1.1713417507921118,-2,1.0062006628130744,0.0,0.0
2022-01-19,175.21,61.0,2.8722950819672133,2.864482587953736,2.9303837385335236,0.05640795481773313,-1.1682953369383635,-2,1.0062006628130744,0.0,0.0
2022-01-20,173.94,60.75,2.86320987654321,2.8626283624034423,2.9291703485295097,0.057064026150844986,-1.166093432492269,-2,1.0062006628130744,0.0,0.0
2022-01-21,174.22,60.45,2.882051282051282,2.8670189143802007,2.927889929134532,0.057247791391962545,-1.0632901859490314,-2,1.0062006628130744,0.0,0.0
2022-01-24,173.33,59.96,2.89076050700467,2.872960558051863,2.9278554140495467,0.05726990667600724,-0.9585288187780756,0,1.0062006628130744,0.0,0.0
