date,C,WFC,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2022-08-18,53.55,46.14,1.160598179453836,1.173523066806284,1.1865957366294848,0.025561233221696504,-0.5114256307518343,0,1.0211770619456932,0.0,0.0
2022-08-19,52.61,45.35,1.160088202866593,1.1687971287988452,1.1856487197287746,0.02547153738345607,-0.6615851519380452,0,1.0211770619456932,0.0,0.0
2022-08-22,51.25,44.41,1.1540193650078812,1.1632294171009678,1.1849745486741308,0.02576770118577128,-0.8438910175336255,0,1.0211770619456932,0.0,0.0
2022-08-23,50.95,44.37,1.148298399819698,1.1576307384022937,1.1843431184956872,0.02619815150948884,-1.0196284300332565,-2,1.0211770619456932,0.0,0.0
2022-08-24,51.01,44.64,1.1426971326164874,1.1531402559528992,1.1839139659627356,0.02666962784252914,-1.1538859931432053,-2,1.0211770619456932,0.0,0.0
2022-08-25,52.06,45.39,1.1469486671072924,1.1504103534835903,1.1835810843421328,0.027007819615482067,-1.2281898846631654,-2,1.0211770619456932,0.0,0.0
2022-08-26,49.78,43.97,1.132135546963839,1.1448198223030395,1.1831150529356103,0.027653438546966638,-1.3848270828067228,-2,1.0211770619456932,0.0,0.0
2022-08-29,49.37,43.92,1.1240892531876137,1.1388337999389861,1.1825727210902521,0.028488160619456773,-1.5353367925549144,-1,1.0210570619456933,0.00607656471541422,-0.006830601092896175
2022-08-30,49.08,44.14,1.1119166289080198,1.1315574457566506,1.182017203950455,0.029534108248200675,-1.7085248611452024,-1,1.0177921259377862,0.00607656471541422,-0.006830601092896175
2022-08-31,48.81,43.71,1.116678105696637,1.1263536403726804,1.1816420990926804,0.03022224336731821,-1.8293962512322277,-1,1.0190886119345697,0.00607656471541422,-0.006830601092896175
2022-09-01,48.75,43.7,1.1155606407322654,1.120076035097675,1.1811379360306233,0.031070519861457018,-1.9652680806508027,-1,1.0187923240625738,0.00607656471541422,-0.006830601092896175
2022-09-02,48.84,43.38,1.1258644536652835,1.1188218164379637,1.1807037477294364,0.03166219091861137,-1.954442491062671,-1,1.021525007236688,0.00607656471541422,-0.006830601092896175
2022-09-06,48.22,42.88,1.1245335820895521,1.1189106822183514,1.179927967691846,0.03246211194331761,-1.8796462035506911,-1,1.0211728376595792,0.00607656471541422,-0.006830601092896175
2022-09-07,48.63,43.84,1.1092609489051095,1.1183795462177695,1.178576162482314,0.033685660150376696,-1.7870101400958076,-1,1.0171068521437188,0.00607656471541422,-0.006830601092896175
2022-09-08,49.9,45.23,1.1032500552730489,1.1156939361330518,1.177433014519202,0.03505417676637067,-1.7612474198903396,-1,1.0153295538131692,0.00607656471541422,-0.006830601092896175
2022-09-09,50.67,45.33,1.1178027796161483,1.1161423639098285,1.1755981930929984,0.03524889183436822,-1.686743216284592,-1,1.0193254485347487,0.00607656471541422,-0.006830601092896175
2022-09-12,50.87,45.53,1.1172853063913901,1.11442653445505,1.173444136742007,0.03478686639887455,-1.6965483930126701,-1,1.0191746412592522,0.00607656471541422,-0.006830601092896175
2022-09-13,49.0,43.22,1.1337343822304489,1.1162666944832291,1.1715827376676273,0.033845644275932306,-1.6343622456533804,-1,1.0235901537660177,0.00607656471541422,-0.006830601092896175
2022-09-14,48.43,43.28,1.118992606284658,1.118213025959139,1.1700836192900432,0.034153558469682335,-1.5187463811991688,-1,1.019716675812658,0.00607656471541422,-0.006830601092896175
2022-09-15,48.44,44.14,1.097417308563661,1.117046476617261,1.1678729246080295,0.03449676605780709,-1.4733684863560073,-2,1.0139031245199213,0.00607656471541422,-0.006830601092896175
2022-09-16,48.11,43.94,1.0949021392808376,1.112466348550199,1.1657413281383577,0.03499320578138904,-1.522437810384685,-1,1.0132639783824138,0.00607656471541422,-0.006830601092896175
2022-09-19,48.24,44.32,1.088447653429603,1.1066988179578416,1.1634995366102057,0.03556952993829333,-1.5968925861798835,-1,1.011458303380117,0.00607656471541422,-0.006830601092896175
2022-09-20,47.25,43.41,1.0884588804422946,1.0976437176002107,1.1620706782387744,0.03683232824996895,-1.7491959835207536,-1,1.0116583513063924,0.00607656471541422,-0.006830601092896175
2022-09-21,46.33,42.27,1.096049207475751,1.0930550378384294,1.160527860192396,0.037631542282903295,-1.792985837431936,-1,1.0138547970141127,0.00607656471541422,-0.006830601092896175
2022-09-22,45.58,41.52,1.0977842003853564,1.0931284162027688,1.1592415523989184,0.03844013029443706,-1.7198988580357972,-1,1.0144203242972243,0.00607656471541422,-0.006830601092896175
2022-09-23,44.26,40.41,1.095273447166543,1.0932026777799098,1.157727789529357,0.039146415498852644,-1.648301917996512,-1,1.0139812260859924,0.00607656471541422,-0.006830601092896175
2022-09-26,42.99,40.01,1.0744813796550863,1.0904094230250063,1.156067265165937,0.04052831680058055,-1.6200485814399799,-1,1.0089962293345747,0.00607656471541422,-0.006830601092896175
2022-09-27,42.59,40.03,1.0639520359730203,1.0855080541311515,1.1542314958256072,0.042159507708408914,-1.630081692836004,-1,1.006428991426551,0.00607656471541422,-0.006830601092896175
2022-09-28,43.4,40.81,1.0634648370497426,1.0789911800459497,1.1525835074489217,0.043739955890491386,-1.6824966076147818,-1,1.0060231399935775,0.00607656471541422,-0.006830601092896175
2022-09-29,42.39,40.5,1.0466666666666666,1.068767673302212,1.1505553780537037,0.04577037332002355,-1.7869136478227348,-1,1.002003295969807,0.00607656471541422,-0.006830601092896175
2022-09-30,41.67,40.22,1.0360517155643958,1.0569233269817824,1.1483272270186604,0.048019386462957205,-1.9034791314418027,-1,0.9995407376807198,0.00607656471541422,-0.006830601092896175
2022-10-03,42.56,41.58,1.0235690235690236,1.0467408557645697,1.1459657716374605,0.05058794206383352,-1.9614341249083744,-1,0.9956592627910996,0.00607656471541422,-0.006830601092896175
2022-10-04,44.41,43.54,1.0199816260909509,1.0379467737881558,1.1436180581843982,0.05309236880631509,-1.990329058056142,-1,0.9935129293725393,0.00607656471541422,-0.006830601092896175
2022-10-05,43.84,43.31,1.0122373585776958,1.0277012780937465,1.1410736976623768,0.055651573728494566,-2.0371826342546298,2,0.991507879750028,0.0,0.0
2022-10-06,43.06,42.24,1.019412878787879,1.0222505205179888,1.1386543056199925,0.05772913551440949,-2.01637845543259,2,0.991507879750028,0.0,0.0
2022-10-07,42.19,41.79,1.009571667863125,1.0169545109777347,1.1364906532421817,0.06008573445027207,-1.9894263315259468,-1,0.991387879750028,0.00711068973690448,-0.007178750897343862
2022-10-10,41.6,41.45,1.0036188178528347,1.012964469834497,1.1329647767442026,0.061578912964194876,-1.9487240214759853,-1,0.9896333481103512,0.00711068973690448,-0.007178750897343862
2022-10-11,40.45,40.23,1.0054685558041265,1.0100618557771321,1.1294628142183356,0.0627638745996192,-1.90238348417591,-1,0.9902141310076706,0.00711068973690448,-0.007178750897343862
2022-10-12,40.84,40.51,1.0081461367563567,1.0092436114128644,1.1260127245784162,0.06365690996377546,-1.8343509484202145,-1,0.9909772497538071,0.00711068973690448,-0.007178750897343862
2022-10-13,42.95,42.38,1.0134497404436056,1.0080509837440097,1.1224408507143988,0.0638631889536998,-1.791170607739627,-1,0.9925565409206425,0.00711068973690448,-0.007178750897343862
2022-10-14,43.23,43.17,1.001389854065323,1.0064146209844493,1.1188788331866522,0.0645632305833093,-1.7419235559640154,-1,0.9888763208380741,0.00711068973690448,-0.007178750897343862
2022-10-17,43.59,43.96,0.9915832575068244,1.0040075089152474,1.1153642973309537,0.06566662538906247,-1.6957897220382219,-1,0.9857649559344581,0.00711068973690448,-0.007178750897343862
2022-10-18,44.15,44.67,0.98835907768077,1.000585613290576,1.1118522742961312,0.06673957829215736,-1.6671765667813687,-1,0.9846500290500104,0.00711068973690448,-0.007178750897343862
2022-10-19,43.34,43.62,0.9935809261806512,0.9976725711754348,1.108443036430222,0.06747781832592174,-1.641583382553352,-1,0.9864280588053289,0.00711068973690448,-0.007178750897343862
2022-10-20,42.92,43.65,0.9832760595647194,0.9916378349996577,1.1048698634581997,0.06834384710884076,-1.6567991596699947,-1,0.9832262065889087,0.00711068973690448,-0.007178750897343862
2022-10-21,44.26,44.83,0.9872853000223065,0.9888169241910543,1.1012299739525697,0.0686986530710967,-1.6363210155689432,-1,0.9842836047774949,0.00711068973690448,-0.007178750897343862
2022-10-24,44.41,45.2,0.9825221238938052,0.9870046974684504,1.0978879959779557,0.06952370698038199,-1.5948991117633304,-1,0.9826940704060133,0.00711068973690448,-0.007178750897343862
2022-10-25,45.32,45.37,0.9988979501873485,0.9891124719697661,1.094661850192914,0.06955166614285097,-1.517567932971753,-1,0.987944410414048,0.00711068973690448,-0.007178750897343862
2022-10-26,45.41,45.7,0.9936542669584244,0.9891271401253208,1.0914971638462012,0.06975887315862538,-1.4674839068587053,-2,0.9862153846942459,0.00711068973690448,-0.007178750897343862
2022-10-27,45.44,45.65,0.9953997809419496,0.9915518844007668,1.088488922175943,0.06994920495921012,-1.385820436868492,-2,0.9867876429312202,0.00711068973690448,-0.007178750897343862
2022-10-28,46.13,46.35,0.9952535059331176,0.993145525582929,1.0851014202075693,0.06945083411936814,-1.3240430556469878,-2,0.9866688932215436,0.00711068973690448,-0.007178750897343862
2022-10-31,45.86,45.99,0.9971732985431615,0.9960757605128002,1.0820454724410584,0.0692142416474827,-1.2420812520942341,-2,0.9873333573156232,0.00711068973690448,-0.007178750897343862
2022-11-01,46.22,46.95,0.984451544195953,0.9931864793145213,1.0785911474406042,0.0688191142997121,-1.2410021401051397,-2,0.9830016047594587,0.00711068973690448,-0.007178750897343862
2022-11-02,45.55,46.88,0.9716296928327643,0.9887815644893893,1.0747811354087078,0.06829668937641369,-1.259205558930336,-2,0.9787399551985468,0.00711068973690448,-0.007178750897343862
2022-11-03,44.58,45.54,0.9789196310935441,0.985485534519708,1.0710987184023077,0.06738854694772296,-1.2704411618937956,-2,0.9814621123561903,0.00711068973690448,-0.007178750897343862
2022-11-04,45.13,46.74,0.9655541292255028,0.9795456591781851,1.0673017844603017,0.0667979638316512,-1.3137544956203382,-2,0.9767584906346752,0.00711068973690448,-0.007178750897343862
2022-11-07,45.73,47.07,0.9715317612067134,0.9744173517108955,1.0637653489320171,0.06614377186373481,-1.350814970231675,-2,0.9786559166806944,0.00711068973690448,-0.007178750897343862
2022-11-08,46.12,47.18,0.9775328529037728,0.9730336134524595,1.0603599310887923,0.06521402700676972,-1.3390726143513214,-2,0.9806394230793793,0.00711068973690448,-0.007178750897343862
2022-11-09,45.36,45.97,0.9867304763976507,0.9760537701654368,1.0572005758068685,0.06408435888381464,-1.2662497847337666,-2,0.983921587465118,0.00711068973690448,-0.007178750897343862
2022-11-10,48.42,47.95,1.0098018769551615,0.9822302193377602,1.054611448008397,0.06277386640823125,-1.153047164562509,-2,0.9914663712833048,0.00711068973690448,-0.007178750897343862
2022-11-11,50.19,47.55,1.0555205047318612,1.0002234944390318,1.0528601534296975,0.06121323623149359,-0.859890151724811,0,1.0067841454519506,0.0,0.0
2022-11-14,49.02,46.87,1.0458715596330277,1.0150914541242948,1.050956542709138,0.059576203720737485,-0.6020035911143368,0,1.0067841454519506,0.0,0.0
2022-11-15,49.03,46.71,1.0496681652751017,1.0295185165985605,1.0492173560469251,0.05801933448899156,-0.3395219821437662,0,1.0067841454519506,0.0,0.0
2022-11-16,48.37,46.21,1.0467431291928153,1.0415210471575933,1.0475247682031437,0.0565423981680513,-0.10618087028616163,0,1.0067841454519506,0.0,0.0
2022-11-17,48.25,45.99,1.0491411176342682,1.0493888952934147,1.0459655012867735,0.055146104781773946,0.06207861861120453,0,1.0067841454519506,0.0,0.0
2022-11-18,48.66,46.5,1.0464516129032257,1.0475751169276877,1.0442905503833722,0.05352946098022661,0.06135997792932794,0,1.0067841454519506,0.0,0.0
2022-11-21,48.88,46.84,1.0435525192143467,1.0471113088439514,1.0428141665875474,0.05227239721024187,0.08220671876058584,0,1.0067841454519506,0.0,0.0
2022-11-22,49.33,47.11,1.047123752918701,1.0466024263726712,1.0415314082497322,0.05117699625436144,0.09908784207918044,0,1.0067841454519506,0.0,0.0
2022-11-23,48.24,47.33,1.0192267061060638,1.041099141755321,1.039986576203033,0.050409550124072014,0.022070531269368178,0,1.0067841454519506,0.0,0.0
2022-11-25,48.29,47.44,1.0179173693086003,1.0348543920901876,1.038340563929899,0.04946649948242687,-0.07047541015005362,0,1.0067841454519506,0.0,0.0
2022-11-28,47.23,46.98,1.0053214133673904,1.0266283521830204,1.0365032434738177,0.048589236261252666,-0.2032320746451417,0,1.0067841454519506,0.0,0.0
2022-11-29,47.57,47.57,1.0,1.0179178483401512,1.0344055025793963,0.04736746878240534,-0.3480796982204269,0,1.0067841454519506,0.0,0.0
2022-11-30,48.41,47.95,1.0095933263816474,1.0104117630327405,1.0324898316509312,0.0459641227992166,-0.4803326436715338,0,1.0067841454519506,0.0,0.0
2022-12-01,47.78,46.87,1.0194154043097932,1.0104495026734863,1.0309924059076758,0.044871177882995286,-0.4578195671118006,0,1.0067841454519506,0.0,0.0
2022-12-02,47.24,45.94,1.028297779712669,1.0125255847543,1.029743201315003,0.04385731797612892,-0.39258252340178085,0,1.0067841454519506,0.0,0.0
2022-12-05,45.64,43.66,1.0453504351809437,1.0205313891170107,1.0285356622410828,0.04236364035928627,-0.18894205163172623,0,1.0067841454519506,0.0,0.0
2022-12-06,44.98,43.4,1.036405529953917,1.0278124951077943,1.027187665967125,0.04074775927887541,0.015334073620905038,0,1.0067841454519506,0.0,0.0
2022-12-07,44.67,42.45,1.0522968197879858,1.0363531937890618,1.0258303732597507,0.03842892306279234,0.2738255379188466,0,1.0067841454519506,0.0,0.0
2022-12-08,44.69,42.58,1.0495537811178957,1.0423808691506822,1.024673059506971,0.03657668550956449,0.4841283292079776,0,1.0067841454519506,0.0,0.0
2022-12-09,44.86,42.5,1.0555294117647058,1.0478271955610896,1.0239749278936554,0.03555004276331328,0.6709490569741065,0,1.0067841454519506,0.0,0.0
2022-12-12,45.77,42.86,1.0678954736350912,1.0523362032519192,1.0235248167995594,0.03479984314964962,0.8279171353865684,0,1.0067841454519506,0.0,0.0
2022-12-13,46.59,42.62,1.0931487564523699,1.0636848485516095,1.0236031685166056,0.034953447449663215,1.1467160740789846,-2,1.0067841454519506,0.0,0.0
2022-12-14,45.98,42.18,1.09009009009009,1.0712435026120306,1.0236303553440689,0.03500534313982608,1.3601679914341867,-2,1.0067841454519506,0.0,0.0
2022-12-15,44.62,41.37,1.0785593425187334,1.077044614892198,1.0233388575947855,0.03446065653573874,1.5584658766357178,1,1.0066641454519507,-0.006723442402510086,0.007251631617113851
2022-12-16,44.35,41.19,1.076717649915028,1.0812822625222624,1.0229877484202798,0.033790095788607206,1.7251952899653336,1,1.007174181209548,-0.006723442402510086,0.007251631617113851
2022-12-19,43.93,41.82,1.0504543280726926,1.0777940334097829,1.022240763102049,0.032640874697854094,1.7019540935092088,1,1.014566554937384,-0.006723442402510086,0.007251631617113851
2022-12-20,43.81,40.98,1.0690580771107858,1.072975897541466,1.0221503747263108,0.032500968442171534,1.5638156415427542,1,1.0092819974673095,-0.006723442402510086,0.007251631617113851
2022-12-21,44.81,41.12,1.0897373540856032,1.0729053503405688,1.022580130028187,0.033225476122341786,1.5146576117397363,1,1.0035737834911955,-0.006723442402510086,0.007251631617113851
2022-12-22,43.99,40.68,1.0813667649950836,1.0734668348358387,1.0228784954939427,0.03367616755623096,1.5022000130337234,1,1.0058962883497238,-0.006723442402510086,0.007251631617113851
2022-12-23,44.26,40.98,1.0800390434358225,1.0741311135399976,1.0234347017734284,0.034344678773440426,1.4761067384265043,-2,1.0062564483861802,-0.006723442402510086,0.007251631617113851
2022-12-27,44.39,41.04,1.081627680311891,1.0803657839878373,1.024194301185887,0.03512362546466206,1.5992507054394092,1,1.0058174987708808,-0.006723442402510086,0.007251631617113851
2022-12-28,44.62,41.12,1.0851167315175096,1.083577514869182,1.0252200963183618,0.03599305278713552,1.6213522897307024,1,1.0048512375476726,-0.006723442402510086,0.007251631617113851
2022-12-29,45.16,41.33,1.0926687636099686,1.0841637967740552,1.0264315486103452,0.03702228262543526,1.5593919139941517,1,1.0027434212899111,-0.006723442402510086,0.007251631617113851
2022-12-30,45.23,41.29,1.0954226204892226,1.0869749678728828,1.027817969642204,0.0380257001425902,1.5557109536142566,1,1.001982715057051,-0.006723442402510086,0.007251631617113851
2023-01-03,45.78,41.79,1.0954773869346734,1.0900626365726531,1.0290857114446506,0.03899630565903999,1.563659020963364,1,1.0019106375442275,-0.006723442402510086,0.007251631617113851
2023-01-04,46.96,42.65,1.1010550996483002,1.0939481204399348,1.0306104353077368,0.03999603951116226,1.5835989239514956,1,1.0002133786999834,-0.006723442402510086,0.007251631617113851
2023-01-05,46.75,42.42,1.102074493163602,1.0973396727691533,1.0322513632295829,0.040879797526746815,1.5921876691533148,1,0.9999574263325743,-0.006723442402510086,0.007251631617113851
2023-01-06,47.31,42.8,1.1053738317757011,1.0998806864022999,1.0339164511624426,0.041794805140473776,1.5782879000906744,1,0.9989479186016719,-0.006723442402510086,0.007251631617113851
2023-01-09,47.54,42.39,1.1214909176692616,1.1050943458383076,1.0358055308443244,0.04314983732785,1.6057723339147434,1,0.9944283578860779,-0.006723442402510086,0.007251631617113851
2023-01-10,48.19,42.36,1.1376298394711992,1.1135248363456127,1.0378751991614508,0.044997927649099045,1.6811804706672224,1,0.9898405713759328,-0.006723442402510086,0.007251631617113851
2023-01-11,48.71,42.74,1.1396817969115582,1.1212501757982642,1.0401800648755548,0.046610294682169914,1.7393177081483164,1,0.9891000013411309,-0.006723442402510086,0.007251631617113851
2023-01-12,49.09,42.83,1.1461592341816484,1.1300671240018736,1.0427563311534687,0.04812595769074947,1.8142141380219716,1,0.9871977400737172,-0.006723442402510086,0.007251631617113851
2023-01-13,49.92,44.22,1.1289009497964722,1.134772547606028,1.0450986956887303,0.0488482593854438,1.8357635061203317,1,0.9916970508274221,-0.006723442402510086,0.007251631617113851
2023-01-17,50.31,44.12,1.1402991840435177,1.1385342008808792,1.0475439999864447,0.049886867922459915,1.8239309197735625,1,0.9883497451287317,-0.006723442402510086,0.007251631617113851
2023-01-18,49.43,43.38,1.1394651913324112,1.1389012712531215,1.050147152182573,0.05054714681996433,1.755868029241441,1,0.9889001670462765,-0.006723442402510086,0.007251631617113851
2023-01-19,49.37,42.95,1.149476135040745,1.1408601388789588,1.0528503327662135,0.05145707974699958,1.7103536878786247,1,0.9861853719950682,-0.006723442402510086,0.007251631617113851
2023-01-20,51.09,43.92,1.1632513661202186,1.144278565266673,1.0558624868033204,0.052548602070633575,1.68255814578107,1,0.9816551337313512,-0.006723442402510086,0.007251631617113851
2023-01-23,51.98,45.03,1.1543415500777259,1.1493666853229236,1.05845321346816,0.05351547135515593,1.6988259572902875,1,0.9837205810881137,-0.006723442402510086,0.007251631617113851
2023-01-24,51.42,44.45,1.1568053993250844,1.1526679283792371,1.0611723990076043,0.054306263580700335,1.6848061961705105,1,0.9832797624955932,-0.006723442402510086,0.007251631617113851
2023-01-25,51.9,45.34,1.1446846052051167,1.153711811153778,1.0636604794119904,0.05466040990260646,1.6474690164643941,1,0.9865064622816196,-0.006723442402510086,0.007251631617113851
2023-01-26,52.19,45.81,1.1392709015498799,1.1516707644556052,1.0660607693389366,0.05476755235149677,1.5631517466259195,1,0.9879649308449352,-0.006723442402510086,0.007251631617113851
