date,BA,AIR,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2010-02-16,61.26,13.795,4.440739398332729,4.3670719345568285,,,,0,0.0,0.0,0.0
2010-02-17,61.82,14.48,4.269337016574585,4.355455817408145,,,,0,0.0,0.0,0.0
2010-02-18,62.89,14.66,4.289904502046385,4.350225409372333,,,,0,0.0,0.0,0.0
2010-02-19,63.59,14.865,4.277833837874201,4.323199314601944,,,,0,0.0,0.0,0.0
2010-02-22,63.97,14.87,4.301950235373235,4.315952998040227,,,,0,0.0,0.0,0.0
2010-02-23,62.77,15.045,4.172150216018611,4.2622351615774035,,,,0,0.0,0.0,0.0
2010-02-24,63.48,14.735,4.308109942314218,4.269989746725331,,,,0,0.0,0.0,0.0
2010-02-25,62.87,14.53,4.326909841706813,4.277390814657416,,,,0,0.0,0.0,0.0
2010-02-26,63.16,15.155,4.167601451666116,4.255344337415798,,,,0,0.0,0.0,0.0
2010-03-01,64.0,15.365,4.165310771233322,4.228016444587816,,,,0,0.0,0.0,0.0
2010-03-02,64.44,15.445,4.172224020718679,4.22803120552783,,,,0,0.0,0.0,0.0
2010-03-03,64.45,15.485,4.162092347433,4.198827686551587,,,,0,0.0,0.0,0.0
2010-03-04,65.55,15.645,4.189837008628955,4.171413119936014,,,,0,0.0,0.0,0.0
2010-03-05,67.93,15.955,4.2575994985897845,4.189412729320749,,,,0,0.0,0.0,0.0
2010-03-08,67.24,15.88,4.23425692695214,4.203201960464512,,,,0,0.0,0.0,0.0
2010-03-09,67.79,15.435,4.3919663103336575,4.247150418387507,,,,0,0.0,0.0,0.0
2010-03-10,70.01,15.275,4.5833060556464815,4.3313931600302045,,,,0,0.0,0.0,0.0
2010-03-11,70.07,14.85,4.718518518518518,4.437129462008117,,,,0,0.0,0.0,0.0
2010-03-12,69.83,14.675,4.758432708688245,4.537296104027808,,,,0,0.0,0.0,0.0
2010-03-15,69.4,14.655,4.7355851245308775,4.637561743543555,,,,0,0.0,0.0,0.0
2010-03-16,68.72,14.64,4.693989071038251,4.697966295684475,,,,0,0.0,0.0,0.0
2010-03-17,69.38,14.48,4.791436464088397,4.739592377372857,,,,0,0.0,0.0,0.0
2010-03-18,70.87,14.68,4.827656675749319,4.761420008819018,,,,0,0.0,0.0,0.0
2010-03-19,70.72,14.83,4.768712070128118,4.763475881106993,,,,0,0.0,0.0,0.0
2010-03-22,71.91,15.0,4.794,4.775158856200816,,,,0,0.0,0.0,0.0
2010-03-23,72.18,14.69,4.91354663036079,4.819070368065324,,,,0,0.0,0.0,0.0
2010-03-24,72.32,15.16,4.770448548812665,4.814872785010179,,,,0,0.0,0.0,0.0
2010-03-25,72.49,15.265,4.748771699967245,4.799095789853763,,,,0,0.0,0.0,0.0
2010-03-26,72.59,15.325,4.736704730831974,4.792694321994534,,,,0,0.0,0.0,0.0
2010-03-29,74.11,15.305,4.842208428618099,4.802336007718155,,,,0,0.0,0.0,0.0
2010-03-30,73.53,14.88,4.941532258064516,4.8079331332589,4.378526149839307,0.25453425868614726,1.6870302081774857,1,0.99988,-0.004079967360261118,0.020161290322580645
2010-03-31,72.61,14.895,4.874790198053038,4.8288014631069744,4.39284389450307,0.25791956045870545,1.6902850168810835,1,1.003935989326279,-0.004079967360261118,0.020161290322580645
2010-04-01,72.99,15.245,4.787799278451951,4.836606978803916,4.40329669830134,0.2610389530107154,1.6599449067081897,1,1.009442053342283,-0.004079967360261118,0.020161290322580645
2010-04-05,72.04,15.245,4.725483765168908,4.834362785671303,4.41124215740573,0.2634990332664525,1.6057767765611102,1,1.013318022334531,-0.004079967360261118,0.020161290322580645
2010-04-06,72.36,15.145,4.777814460217893,4.821483991991261,4.417919079150623,0.26766454282260493,1.5077264570978355,1,1.0099963037469895,-0.004079967360261118,0.020161290322580645
2010-04-07,72.1,14.99,4.809873248832554,4.795152190144869,4.426538917850679,0.27185801446528784,1.355903643375046,-2,1.0079320952606574,-0.004079967360261118,0.020161290322580645
2010-04-08,72.28,14.54,4.97111416781293,4.814416984096847,4.439328665951427,0.2791513601718793,1.3436736181921893,-2,0.998125120490649,-0.004079967360261118,0.020161290322580645
2010-04-09,72.42,14.9,4.860402684563758,4.828937665319209,4.448905117313543,0.28361581781044237,1.3399554049544067,-2,1.0048119895763414,-0.004079967360261118,0.020161290322580645
2010-04-12,71.92,14.775,4.867681895093063,4.857377291304039,4.457765631469618,0.28829614658742553,1.3861151616649832,-2,1.0043318119661495,-0.004079967360261118,0.020161290322580645
2010-04-13,71.19,14.515,4.904581467447468,4.882730692749954,4.467407461267906,0.29344501467125117,1.4153357893891556,-2,1.0020682526552693,-0.004079967360261118,0.020161290322580645
2010-04-14,71.7,14.7,4.877551020408164,4.896266247065077,4.478452808027539,0.29623602345842015,1.4104072629647022,-2,1.0037173080112136,-0.004079967360261118,0.020161290322580645
2010-04-15,72.09,14.765,4.882492380629868,4.878541889628464,4.4915511978679366,0.29644003726582857,1.305460272269155,-2,1.0034366046116794,-0.004079967360261118,0.020161290322580645
2010-04-16,70.79,14.61,4.845311430527037,4.87552363882112,4.504582234928638,0.2944806274849119,1.2596462017233616,-2,1.0056155621800187,-0.004079967360261118,0.020161290322580645
2010-04-19,70.96,14.415,4.922650017343045,4.8865172632711165,4.518107883365837,0.2947390720030065,1.24995093932277,-2,1.0009905161158712,-0.004079967360261118,0.020161290322580645
2010-04-20,71.41,14.635,4.8793987017423985,4.881480710130103,4.5315543298283165,0.2924650375950992,1.1964725191742036,-2,1.0035900146747214,-0.004079967360261118,0.020161290322580645
2010-04-21,74.16,14.58,5.086419753086419,4.923254456665754,4.547320468194877,0.2964939763799836,1.267931285015667,-2,0.9912612334662614,-0.004079967360261118,0.020161290322580645
2010-04-22,75.59,14.365,5.262095370692656,4.999175054678311,4.566368714856076,0.3051106600190838,1.4185225117836386,-2,0.9810922027217331,-0.004079967360261118,0.020161290322580645
2010-04-23,75.13,14.515,5.176024801929039,5.0653177289587115,4.577813999551752,0.314894140180464,1.54815116320543,1,0.9859931812558405,-0.004079967360261118,0.020161290322580645
2010-04-26,74.34,14.585,5.097017483716146,5.100191222233332,4.587071610971219,0.32189735738810915,1.5940472932912222,1,0.9906276457930274,-0.004079967360261118,0.020161290322580645
2010-04-27,72.48,14.035,5.164232276451728,5.157157937175198,4.602015388348701,0.3275774859087805,1.6946907913600788,1,0.9871276754056937,-0.004079967360261118,0.020161290322580645
2010-04-28,72.37,13.94,5.191535150645625,5.178181016687039,4.616503612838446,0.3341515755526252,1.68090604666365,1,0.9856611492346772,-0.004079967360261118,0.020161290322580645
2010-04-29,73.79,14.215,5.1909954273654595,5.1639610280216,4.6323608375633025,0.33850739119718243,1.5704241747224867,1,0.9854119504218161,-0.004079967360261118,0.020161290322580645
2010-04-30,72.43,14.03,5.162508909479687,5.161257849531729,4.648362766681412,0.3405247459125004,1.506190340076219,1,0.9872308673220938,-0.004079967360261118,0.020161290322580645
2010-05-03,74.39,13.85,5.371119133574007,5.2160781795033015,4.668501301948581,0.3469906411170984,1.5780739094053284,1,0.9756050990379175,-0.004079967360261118,0.020161290322580645
2010-05-04,72.79,13.655,5.330648114243868,5.249361347061729,4.688314704325459,0.35033311022267655,1.6014662227605627,1,0.978201595201432,-0.004079967360261118,0.020161290322580645
2010-05-05,71.0,13.805,5.143064107207533,5.239667138374111,4.705164963832926,0.3474262046871139,1.5384624629064707,1,0.9885289303246866,-0.004079967360261118,0.020161290322580645
2010-05-06,67.97,13.95,4.872401433691756,5.175948339639371,4.714248027689155,0.3444946664926889,1.340224847748155,-2,1.0038146185230519,-0.004079967360261118,0.020161290322580645
2010-05-07,66.72,13.555,4.922168941350056,5.127880346013444,4.724349901007899,0.34149396887350036,1.1816619963646418,-2,1.000950868045959,-0.004079967360261118,0.020161290322580645
2010-05-10,71.0,14.155,5.015895443306253,5.0568356079598935,4.734398753200901,0.34104646455244064,0.9454337994153669,0,0.9954703697881708,0.0,0.0
