date,WMT,DE,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2022-05-09,55.1,92.8,0.59375,0.5951112143296798,0.5719214963695244,0.0176849849602102,1.3112659135605973,-2,1.0123778591251156,0.0,0.0
2022-05-10,55.53,94.49,0.5876812361096413,0.5958649810293929,0.5719890125348256,0.017738096266063805,1.3460276760503527,-2,1.0123778591251156,0.0,0.0
2022-05-11,55.17,91.29,0.604337824515281,0.5976956761055116,0.5724229249189307,0.01820739506220515,1.38804870769471,-2,1.0123778591251156,0.0,0.0
2022-05-12,55.72,90.36,0.6166445329791943,0.600705596465825,0.5729178799102985,0.01899551290248231,1.4628568703662228,-2,1.0123778591251156,0.0,0.0
2022-05-13,55.72,87.72,0.635202918376653,0.6075233023961538,0.5740202778092461,0.020617813448809478,1.6249552684182536,1,1.0122578591251157,-0.005384063173007897,0.003419972640218878
2022-05-16,56.06,88.13,0.6361057528650857,0.6159944529691711,0.5750429935377659,0.022121347526486642,1.8512190264346526,1,1.0118294664287828,-0.005384063173007897,0.003419972640218878
2022-05-17,55.54,86.96,0.6386844526218952,0.6261950962716218,0.5759719449411133,0.023581041687267674,2.129810548514743,2,1.0105085249518064,0.0,0.0
2022-05-18,55.18,86.5,0.6379190751445086,0.6329113463974674,0.5767742591971847,0.024843927093709996,2.2595899186363124,2,1.0105085249518064,0.0,0.0
2022-05-19,55.48,86.04,0.6448163644816364,0.6385457126979558,0.5775072247401165,0.02617879574957601,2.33160029749756,2,1.0105085249518064,0.0,0.0
2022-05-20,55.29,84.75,0.6523893805309734,0.6419830051288199,0.57861582516433,0.02789144723168736,2.2719215477818135,2,1.0105085249518064,0.0,0.0
2022-05-23,55.22,83.06,0.6648206116060679,0.6477259768770163,0.580164728752983,0.030011317284762532,2.2511923579687645,2,1.0105085249518064,0.0,0.0
2022-05-24,54.78,83.45,0.6564409826243259,0.6512772828775024,0.5814955023864795,0.03157963677448287,2.209708141653115,2,1.0105085249518064,0.0,0.0
2022-05-25,54.56,84.71,0.6440798016763075,0.6525094281838623,0.5824857986544061,0.03259589776522116,2.1482344199818075,2,1.0105085249518064,0.0,0.0
2022-05-26,54.62,84.94,0.6430421473981633,0.6521545847671677,0.5835307315223578,0.033518029759705976,2.0473713322883533,2,1.0105085249518064,0.0,0.0
2022-05-27,54.7,85.74,0.6379752740844414,0.6492717634778613,0.5848056333969202,0.03411459825042837,1.8896933684432784,1,1.0103885249518065,-0.005484460694698354,0.0034989503149055285
2022-05-31,55.22,86.08,0.641496282527881,0.6446068976622239,0.5861000173874361,0.03477238475772077,1.682567378752965,1,1.0087262484976314,-0.005484460694698354,0.0034989503149055285
2022-06-01,54.3,82.76,0.6561140647655872,0.644541514090476,0.5874413600219509,0.03589591184479731,1.590714684040018,1,1.0021554372912675,-0.005484460694698354,0.0034989503149055285
2022-06-02,53.55,84.23,0.6357592306779056,0.6428773998907957,0.5884864784424033,0.03637947431749353,1.49509915876486,-2,1.0114122397752026,-0.005484460694698354,0.0034989503149055285
2022-06-03,53.66,82.2,0.6527980535279805,0.6448285811167591,0.589593195797091,0.03731283643492834,1.4803319875184444,-2,1.0037060799595274,-0.005484460694698354,0.0034989503149055285
2022-06-06,53.76,81.7,0.658017135862913,0.6488369534724534,0.5905373039723809,0.03831897013226104,1.5214304898812914,1,1.001408158732605,-0.005484460694698354,0.0034989503149055285
2022-06-07,53.83,81.21,0.6628494027829085,0.6531075775234589,0.5916007411653627,0.03942835183671902,1.559964682592081,1,0.9993097608296723,-0.005484460694698354,0.0034989503149055285
2022-06-08,53.69,79.96,0.6714607303651826,0.656176910643378,0.592840823291328,0.04075072896130283,1.5542320092529969,1,0.9957038974332982,-0.005484460694698354,0.0034989503149055285
2022-06-09,53.62,82.0,0.6539024390243902,0.6598055523126749,0.5938433639417345,0.04150639766697966,1.5892053292646129,1,1.0032256683243344,-0.005484460694698354,0.0034989503149055285
2022-06-10,52.72,81.8,0.6444987775061125,0.6581456971083013,0.5947319054891316,0.04201606276342655,1.5092749641065633,1,1.0074618928865817,-0.005484460694698354,0.0034989503149055285
2022-06-13,52.62,80.2,0.6561097256857855,0.6577642150728759,0.5960881162897945,0.04266795476894873,1.4454899260361462,-2,1.0024120184522027,-0.005484460694698354,0.0034989503149055285
2022-06-14,52.91,82.0,0.6452439024390243,0.654243115004099,0.59731202964713,0.04301155744952927,1.3236229686351912,-2,1.0071196354175702,-0.005484460694698354,0.0034989503149055285
2022-06-15,52.32,80.21,0.6522877446702406,0.6504085178651107,0.5987376528122215,0.04339726218927801,1.1906480373698625,-2,1.0040923461637612,-0.005484460694698354,0.0034989503149055285
2022-06-16,52.83,79.27,0.6664564147849124,0.6529193130172151,0.6003266801902493,0.04410836545237493,1.192350527787106,-2,0.998006257913454,-0.005484460694698354,0.0034989503149055285
2022-06-17,52.82,78.53,0.6726091939386222,0.658541396303717,0.6021234388401833,0.044826691440220306,1.2585795571991127,-2,0.9954718792873708,-0.005484460694698354,0.0034989503149055285
2022-06-21,53.04,80.06,0.6625031226580065,0.6598200756981611,0.6037636773409173,0.045210272221941517,1.2399040218571937,-2,0.9996186919163427,-0.005484460694698354,0.0034989503149055285
2022-06-22,53.29,82.13,0.6488493851211494,0.6605411722345862,0.6053195570193654,0.04512730001110612,1.2236853346340342,-2,1.0054904038945225,-0.005484460694698354,0.0034989503149055285
2022-06-23,53.01,81.57,0.6498712762044869,0.6600578785414355,0.6068277724659318,0.04507802979975795,1.1808436684557482,-2,1.005066640712691,-0.005484460694698354,0.0034989503149055285
2022-06-24,53.29,81.73,0.6520249602349198,0.657171587631437,0.6084239663658911,0.044952298359439244,1.0844300079110345,-2,1.0040908237685604,-0.005484460694698354,0.0034989503149055285
2022-06-27,52.41,79.98,0.6552888222055513,0.6537075132848228,0.6101059902334249,0.04478314747410859,0.9736145293629956,0,1.002680528802571,0.0,0.0
2022-06-28,52.29,80.69,0.6480356921551618,0.6508140271842539,0.6119531327340122,0.04400423547991304,0.8831171369397111,0,1.002680528802571,0.0,0.0
2022-06-29,52.53,81.95,0.6410006101281269,0.6492442721856493,0.6138247791435174,0.04277429606937631,0.8280555449629011,0,1.002680528802571,0.0,0.0
2022-06-30,52.64,82.43,0.6386024505641149,0.646990507057575,0.6156259525940722,0.04146274282195451,0.7564515111358073,0,1.002680528802571,0.0,0.0
2022-07-01,53.14,82.45,0.6445118253486961,0.6454878800803302,0.6174176076135025,0.04031488440118372,0.6962756531184174,0,1.002680528802571,0.0,0.0
2022-07-05,53.51,84.54,0.6329548142890938,0.6410210784970387,0.6188647001012504,0.03925704875811748,0.5643923600142479,0,1.002680528802571,0.0,0.0
2022-07-06,53.39,84.84,0.6293022159358793,0.6372743832531822,0.6201965104691254,0.03820154419590763,0.4470466611631447,0,1.002680528802571,0.0,0.0
2022-07-07,53.72,84.59,0.6350632462466013,0.636086910476877,0.6216527141614769,0.037038427908350866,0.38970866558150274,0,1.002680528802571,0.0,0.0
2022-07-08,54.49,86.44,0.6303794539565016,0.6344423111553544,0.6228913961861335,0.03603678974691054,0.3205311863332988,0,1.002680528802571,0.0,0.0
2022-07-11,54.08,86.11,0.6280339101149692,0.6311467281086091,0.6238134166784187,0.035433847971658716,0.2069578058825501,0,1.002680528802571,0.0,0.0
2022-07-12,53.87,83.49,0.6452269732902144,0.6336011599088331,0.6250156572142346,0.03490352505042493,0.24597809769056675,0,1.002680528802571,0.0,0.0
2022-07-13,53.94,81.65,0.6606246172688303,0.6398656401754235,0.626565413213808,0.03437306536798451,0.3869374703486141,0,1.002680528802571,0.0,0.0
2022-07-14,54.02,81.89,0.6596654048113323,0.6447860718883696,0.6280408519856918,0.03384958388806097,0.4946950000346658,0,1.002680528802571,0.0,0.0
2022-07-15,53.63,81.43,0.658602480658234,0.6504306772287161,0.6293103601714685,0.033536979635997534,0.6297620503242252,0,1.002680528802571,0.0,0.0
2022-07-18,53.63,81.69,0.6565063043212144,0.656125156069965,0.6306270326823283,0.03301538327588206,0.7723103855729949,0,1.002680528802571,0.0,0.0
2022-07-19,53.32,79.8,0.668170426065163,0.6607138466249548,0.6322325500081455,0.0324454625409505,0.8778206376581046,0,1.002680528802571,0.0,0.0
2022-07-20,53.97,80.88,0.6672848664688428,0.6620458964649574,0.6339786363653034,0.031433445057660346,0.892910721308735,0,1.002680528802571,0.0,0.0
2022-07-21,53.89,80.48,0.6696073558648111,0.6640342866756531,0.6357479228144015,0.030365833019713247,0.9315194430163775,0,1.002680528802571,0.0,0.0
2022-07-22,54.47,82.3,0.6618469015795869,0.6646831708599236,0.6375158179094564,0.028671316098864107,0.9475446769443359,0,1.002680528802571,0.0,0.0
2022-07-25,54.52,81.24,0.671097981290005,0.6676015062536818,0.6393270761204288,0.027244197597294247,1.037814750545672,-2,1.002680528802571,0.0,0.0
2022-07-26,53.97,81.89,0.6590548296495299,0.6657783869705551,0.6408076218945377,0.025800635626888953,0.9678352672053319,0,1.002680528802571,0.0,0.0
2022-07-27,53.59,80.9,0.6624227441285537,0.6648059625024973,0.6424497103650563,0.023887073538830437,0.9359142341609624,0,1.002680528802571,0.0,0.0
2022-07-28,53.25,79.42,0.6704860236716192,0.6649816960638589,0.6442053036575536,0.021897633067472076,0.9487962622393069,0,1.002680528802571,0.0,0.0
2022-07-29,52.99,79.39,0.6674644161733216,0.6661051989826059,0.6455978372169243,0.02061769731799193,0.9946485026621247,0,1.002680528802571,0.0,0.0
2022-08-01,52.71,78.51,0.6713794421092855,0.6661614911464621,0.6468677554331675,0.01978986513119175,0.9749301263748754,0,1.002680528802571,0.0,0.0
2022-08-02,52.62,78.72,0.6684451219512195,0.6680395496067999,0.6479819252793942,0.019066413195229316,1.0519872889581745,-2,1.002680528802571,0.0,0.0
2022-08-03,51.68,76.82,0.67274147357459,0.6701032954960071,0.6491757100268872,0.01830954208179036,1.1429879226708395,-2,1.002680528802571,0.0,0.0
2022-08-04,51.28,77.07,0.6653691449331777,0.6690799197483188,0.6503693624424403,0.016916469850603685,1.1060556647527056,-2,1.002680528802571,0.0,0.0
2022-08-05,50.1,72.41,0.6918933848915896,0.6739657134919724,0.652106231588806,0.015675356115502387,1.3945126185393752,-2,1.002680528802571,0.0,0.0
2022-08-08,50.85,72.66,0.6998348472336913,0.6796567945168536,0.653697848634113,0.015590901257595649,1.6650061118239596,1,1.0025605288025712,-0.0058997050147492625,0.004128819157720892
2022-08-09,48.92,67.05,0.7296047725577928,0.6918887246381683,0.6555805192937563,0.017716095281416346,2.049447396148194,2,0.9906711938274537,0.0,0.0
2022-08-10,50.82,70.93,0.7164810376427463,0.7006366374517995,0.6569351546148577,0.019178583656919237,2.2786605944790486,2,0.9906711938274537,0.0,0.0
2022-08-11,48.41,67.99,0.7120164730107369,0.7099661030673114,0.6582003332839519,0.020254864755324405,2.5557203372464814,2,0.9906711938274537,0.0,0.0
2022-08-12,49.73,73.48,0.676782798040283,0.7069439856970501,0.6588353057075917,0.020229848826403895,2.378103781312846,2,0.9906711938274537,0.0,0.0
2022-08-15,49.75,74.97,0.6635987728424704,0.6996967708188059,0.6592633006692243,0.020050686351055665,2.0165628967335936,2,0.9906711938274537,0.0,0.0
2022-08-16,49.98,76.5,0.6533333333333333,0.684442482973914,0.6594052501500861,0.019976686808074372,1.2533225886941406,-2,0.9906711938274537,0.0,0.0
2022-08-17,51.92,75.16,0.6907929749866951,0.6793048704427037,0.6600453100576813,0.02035964735161001,0.9459672877634295,0,0.9906711938274537,0.0,0.0
2022-08-18,51.55,74.26,0.6941826016698087,0.6757380961745181,0.6605346765587436,0.02082395197518546,0.7300929061828104,0,0.9906711938274537,0.0,0.0
2022-08-19,51.79,70.15,0.7382751247327155,0.6880365615130046,0.6618985789272168,0.023106161313485016,1.1312126766177033,-2,0.9906711938274537,0.0,0.0
2022-08-22,52.3,69.01,0.7578611795391971,0.7068890428523499,0.6637949352249317,0.0260947844029229,1.6514452452265196,1,0.9905511938274537,-0.0057361376673040155,0.00434719605854224
2022-08-23,52.19,70.0,0.7455714285714286,0.7253366618999689,0.6655037565778195,0.028000254552586357,2.1368700491554193,2,0.9953651585190231,0.0,0.0
2022-08-24,53.21,72.66,0.732314891274429,0.7336410451575157,0.6670760835309859,0.029057050456822508,2.290836839253261,2,0.9953651585190231,0.0,0.0
2022-08-25,53.37,75.1,0.7106524633821572,0.7369350174999855,0.6682286865452238,0.0293948236342522,2.337361564391285,2,0.9953651585190231,0.0,0.0
2022-08-26,52.7,73.06,0.7213249384067889,0.7335449802348001,0.6693155344392439,0.030135529268436188,2.1313528368267236,2,0.9953651585190231,0.0,0.0
2022-08-29,52.9,76.03,0.6957779823753781,0.7211283408020364,0.6703158469675351,0.029998603202632815,1.693828658997087,1,0.9952451585190231,-0.005671077504725898,0.003945810864132579
2022-08-30,53.19,78.91,0.6740590546191865,0.7068258660115879,0.6706701969857218,0.029913621445994323,1.2086690704146632,-2,1.0049644813313543,-0.005671077504725898,0.003945810864132579
2022-08-31,52.82,80.11,0.6593434028211209,0.6922315683209262,0.6706923014350253,0.02990460174517384,0.7202659667379463,0,1.011674624000637,0.0,0.0
2022-09-01,53.19,80.82,0.658129175946548,0.6817269108338044,0.6706136309877526,0.029931780300963943,0.37128696436723196,0,1.011674624000637,0.0,0.0
2022-09-02,52.65,79.89,0.6590311678558017,0.6692681567236071,0.6704064716125963,0.029968808027729138,-0.03798332212398786,0,1.011674624000637,0.0,0.0
2022-09-06,52.03,78.03,0.6667948225041651,0.6634715247493644,0.6706213446705926,0.02989459690235882,-0.23916763101308294,0,1.011674624000637,0.0,0.0
2022-09-07,51.68,77.14,0.6699507389162561,0.6626498616087784,0.6710455440274283,0.02969756966729066,-0.2827060433802801,0,1.011674624000637,0.0,0.0
2022-09-08,52.42,79.35,0.6606175173282924,0.6629046845102126,0.6711206738881367,0.02966482806002401,-0.27696062695188484,0,1.011674624000637,0.0,0.0
2022-09-09,52.21,77.26,0.6757701268444214,0.6664328746897874,0.6716294442948934,0.029474665558854217,-0.1763063127800239,0,1.011674624000637,0.0,0.0
2022-09-12,51.36,75.26,0.6824342280095668,0.6711134867205404,0.672131885683882,0.029396210364649407,-0.03464388608969617,0,1.011674624000637,0.0,0.0
2022-09-13,51.82,75.04,0.6905650319829424,0.6758675286162958,0.6725336959705159,0.029481961352587228,0.113080422496631,0,1.011674624000637,0.0,0.0
2022-09-14,51.59,76.56,0.6738505747126438,0.6766474957755733,0.672554385650083,0.02948245081355256,0.1388320852759217,0,1.011674624000637,0.0,0.0
2022-09-15,52.2,77.29,0.6753784448182171,0.6795996812735583,0.6727689743527531,0.029454896279753055,0.23190395430115895,0,1.011674624000637,0.0,0.0
2022-09-16,52.51,78.64,0.6677263479145473,0.6779909254875834,0.6730835903993098,0.029295457596985916,0.16751180868321966,0,1.011674624000637,0.0,0.0
2022-09-19,52.65,78.02,0.6748269674442451,0.6764694733745191,0.6734995185866391,0.029137038683392142,0.10193056405463842,0,1.011674624000637,0.0,0.0
2022-09-20,52.45,77.19,0.6794921621971759,0.6742548994173658,0.6739573052860099,0.029009418509215523,0.010258534870712592,0,1.011674624000637,0.0,0.0
2022-09-21,52.29,75.98,0.6882074230060542,0.6771262690760479,0.6745059486326851,0.028961613517745666,0.09047563740733056,0,1.011674624000637,0.0,0.0
2022-09-22,51.32,72.82,0.7047514419115628,0.6830008684947171,0.675451211128625,0.029008541264117296,0.26025636026830257,0,1.011674624000637,0.0,0.0
2022-09-23,50.28,68.59,0.7330514652281673,0.6960658919574411,0.6769853920469591,0.029584110258567383,0.6449577068134539,0,1.011674624000637,0.0,0.0
2022-09-26,50.8,67.47,0.7529272269156662,0.7116859438517252,0.6788908049861516,0.030729556077334647,1.0672181135009136,-2,1.011674624000637,0.0,0.0
2022-09-27,51.83,68.44,0.7573056691992986,0.7272486452521498,0.6807707023836616,0.03201402426295548,1.4517994516006378,-2,1.011674624000637,0.0,0.0
2022-09-28,52.03,69.48,0.7488485895221646,0.7393768785553719,0.6827022653042129,0.0325715251187303,1.740004898283632,1,1.011554624000637,-0.005765904285988852,0.004317789291882556
2022-09-29,51.31,67.42,0.7610501334915456,0.7506366168713685,0.6848980639301405,0.03334231340932823,1.9716254278515724,1,1.006811429145271,-0.005765904285988852,0.004317789291882556
2022-09-30,51.93,68.04,0.7632275132275131,0.7566718264712377,0.687034135046489,0.03419017291921373,2.0367750578299817,2,1.0057949566903268,0.0,0.0
2022-10-03,51.9,64.57,0.8037788446647051,0.7668421500210454,0.6899241248916258,0.03656606729933544,2.1035356222411568,2,1.0057949566903268,0.0,0.0
2022-10-04,51.96,61.72,0.8418664938431627,0.7837543149498182,0.6934880012870958,0.04062677819553552,2.2218427764139514,2,1.0057949566903268,0.0,0.0
2022-10-05,52.88,63.48,0.8330182734719598,0.8005882517397772,0.6966178562901247,0.04394399011736561,2.3659753056554114,2,1.0057949566903268,0.0,0.0
2022-10-06,52.65,66.16,0.7957980652962515,0.8075378381007183,0.6988707470905818,0.04550471224702725,2.388040395030419,2,1.0057949566903268,0.0,0.0
2022-10-07,52.75,66.57,0.7923989785188524,0.8133721311589863,0.7010829733190406,0.04677513570301896,2.4006163991245972,2,1.0057949566903268,0.0,0.0
2022-10-10,53.7,65.7,0.817351598173516,0.8160866818607484,0.7037287919442953,0.04877841030117829,2.3034348438727,2,1.0057949566903268,0.0,0.0
2022-10-11,54.81,69.38,0.7899971173248775,0.8057128065570914,0.7059536388276896,0.04962502262928753,2.0102593901997805,2,1.0057949566903268,0.0,0.0
2022-10-12,54.72,71.68,0.7633928571428571,0.7917877232912709,0.7075406793456512,0.04991798360839316,1.6877092754094025,1,1.005674956690327,-0.005482456140350877,0.004185267857142857
2022-10-13,55.2,71.05,0.7769176636171711,0.7880116429554548,0.7093678926314566,0.05042342963897941,1.5596668232817563,1,1.0004066589929583,-0.005482456140350877,0.004185267857142857
2022-10-14,55.02,69.8,0.7882521489971347,0.7871822770511113,0.7113453058503288,0.05115878057626468,1.4823842622231567,-2,0.996161916276793,-0.005482456140350877,0.004185267857142857
2022-10-17,55.46,71.39,0.7768595041322314,0.7790838582428543,0.7132621825595394,0.05142669328392999,1.2799126578080624,-2,1.0004042114678957,-0.005482456140350877,0.004185267857142857
2022-10-18,54.78,69.57,0.78740836567486,0.7785661079128509,0.7152006889659537,0.05199934000911926,1.2185812153728224,-2,0.9965150941433342,-0.005482456140350877,0.004185267857142857
2022-10-19,55.89,70.13,0.7969485241693998,0.7852772413181593,0.7174989172079516,0.052520438342979925,1.2905132982247336,-2,0.9927733178275446,-0.005482456140350877,0.004185267857142857
2022-10-20,56.25,69.11,0.8139198379395167,0.7926776761826284,0.7200238687714676,0.05346097522846772,1.3590063986051826,-2,0.9865306604027326,-0.005482456140350877,0.004185267857142857
2022-10-21,56.37,69.25,0.8140072202166064,0.7978286904265228,0.7224158887138841,0.054409315496923266,1.386027392991246,-2,0.9864587031658906,-0.005482456140350877,0.004185267857142857
2022-10-24,56.92,72.23,0.7880382112695555,0.8000644318539877,0.7244254519654879,0.05457173282273354,1.3860468776793178,-2,0.9959154505029834,-0.005482456140350877,0.004185267857142857
2022-10-25,56.78,74.55,0.7616364855801476,0.7949100558350451,0.7259297360233357,0.054328158102012435,1.269697376490927,-2,1.0063928157912039,-0.005482456140350877,0.004185267857142857
2022-10-26,56.71,73.12,0.775574398249453,0.7906352306510558,0.7277152239616396,0.05416706901964087,1.1615914951315078,-2,1.0007916546853142,-0.005482456140350877,0.004185267857142857
2022-10-27,57.37,73.93,0.7760043284187744,0.7830521287469073,0.7294362715423759,0.05403109818533394,0.992314778067657,0,1.000438511524678,0.0,0.0
2022-10-28,57.81,77.74,0.7436326215590431,0.7689772090153948,0.7307406628194736,0.05339921096054034,0.7160507713152602,0,1.000438511524678,0.0,0.0
2022-10-31,57.15,78.67,0.7264522689716537,0.7566600205558143,0.7313166442208081,0.053158930589891934,0.4767472944578978,0,1.000438511524678,0.0,0.0
2022-11-01,56.72,75.9,0.7472990777338603,0.7537925389865568,0.7321077147291442,0.05303552203799356,0.40887358932524753,0,1.000438511524678,0.0,0.0
2022-11-02,56.23,73.7,0.7629579375848032,0.7512692468536268,0.7326636008129277,0.05318343061759717,0.3498391477315298,0,1.000438511524678,0.0,0.0
2022-11-03,56.86,74.07,0.767652220872148,0.7495988253443017,0.733516453866751,0.053329618909061204,0.30156546786832755,0,1.000438511524678,0.0,0.0
2022-11-04,57.42,75.73,0.7582199920771161,0.7525162994479162,0.7342865125178574,0.0533474830835913,0.34171784452312765,0,1.000438511524678,0.0,0.0
2022-11-07,57.5,75.39,0.7627006234248574,0.7597659703385571,0.7357184762742669,0.0529292678699724,0.45433264112713534,0,1.000438511524678,0.0,0.0
2022-11-08,57.94,75.15,0.7709913506320691,0.7645044249181988,0.7375083525707603,0.052260696099392816,0.5165654949581154,0,1.000438511524678,0.0,0.0
2022-11-09,59.32,75.63,0.7843448367050113,0.7687818047422404,0.7396918776269549,0.05141420309816915,0.5657955460233801,0,1.000438511524678,0.0,0.0
2022-11-10,58.05,72.78,0.7976092333058532,0.7747732072289815,0.741472148598941,0.05154148437092829,0.6461020484078998,0,1.000438511524678,0.0,0.0
2022-11-11,58.13,73.58,0.7900244631693395,0.7811341014474261,0.7430695129572664,0.05153621134140726,0.7385988899726578,0,1.000438511524678,0.0,0.0
2022-11-14,59.2,75.79,0.7811056867660641,0.7848151141156674,0.7437833556578222,0.05176479953149936,0.7926575361868644,0,1.000438511524678,0.0,0.0
2022-11-15,58.89,74.7,0.7883534136546184,0.7882875267201773,0.7442915595597459,0.052054222452656715,0.8451949733846418,0,1.000438511524678,0.0,0.0
2022-11-16,57.46,76.33,0.7527839643652562,0.7819753522522263,0.7444117684896431,0.05206555488074846,0.7214670783518823,0,1.000438511524678,0.0,0.0
2022-11-17,56.68,76.43,0.7415936150726153,0.7707722286055787,0.7445664138862794,0.05204279056467737,0.5035436116118985,0,1.000438511524678,0.0,0.0
2022-11-18,56.73,75.02,0.756198347107438,0.7640070053931984,0.7453255119483675,0.05187162167482053,0.3601486292821898,0,1.000438511524678,0.0,0.0
2022-11-21,57.23,74.27,0.7705668506799516,0.7618992381759759,0.7461462104862536,0.051875000977839404,0.3036728172101988,0,1.000438511524678,0.0,0.0
2022-11-22,56.66,72.68,0.77958172812328,0.7601449010697082,0.7475429395820519,0.05162344956709921,0.2441131228798757,0,1.000438511524678,0.0,0.0
2022-11-23,56.85,71.92,0.7904616240266963,0.7676804330019962,0.7494829824055104,0.05099853077362189,0.3568230362804516,0,1.000438511524678,0.0,0.0
2022-11-25,56.64,74.72,0.7580299785867238,0.770967705704818,0.7511277586682704,0.04961474430965162,0.3998800621187133,0,1.000438511524678,0.0,0.0
2022-11-28,56.89,73.64,0.7725420966865834,0.774236455620647,0.7530346406806043,0.04815712522140065,0.44026330148587806,0,1.000438511524678,0.0,0.0
2022-11-29,57.25,76.5,0.7483660130718954,0.7697962880990358,0.7545235547675392,0.04655587951671518,0.3280516551301141,0,1.000438511524678,0.0,0.0
2022-11-30,58.17,75.84,0.7670094936708861,0.767281841208557,0.7561937992869846,0.045131020249595435,0.24568560294561073,0,1.000438511524678,0.0,0.0
2022-12-01,58.9,79.25,0.7432176656151419,0.7578330495262461,0.757414914731966,0.04372734813971072,0.009562317681468866,0,1.000438511524678,0.0,0.0
2022-12-02,58.61,78.73,0.7444430331512765,0.7551156604391567,0.7588120066623492,0.04188244224996115,-0.08825526938310076,0,1.000438511524678,0.0,0.0
2022-12-05,58.09,77.69,0.7477152786716438,0.7501502968361687,0.7600110925261362,0.04047077085333776,-0.24365228242629822,0,1.000438511524678,0.0,0.0
2022-12-06,58.34,78.14,0.7466086511389813,0.7497988244495859,0.7610806662449597,0.03921430268406554,-0.2876971161840431,0,1.000438511524678,0.0,0.0
2022-12-07,58.78,78.38,0.7499362082163817,0.7463841673586851,0.7620701858488503,0.03813911331247356,-0.4112842991825687,0,1.000438511524678,0.0,0.0
2022-12-08,58.51,78.91,0.7414776327461665,0.74603616078489,0.7631973034827424,0.0364496531559294,-0.4708177228583789,0,1.000438511524678,0.0,0.0
2022-12-09,57.98,76.88,0.7541623309053069,0.7479800203356961,0.7645103682508606,0.03460481159433464,-0.4776892909849213,0,1.000438511524678,0.0,0.0
2022-12-12,58.32,78.34,0.744447281082461,0.7473264208178596,0.7657890504703259,0.032309248642950705,-0.5714348190667216,0,1.000438511524678,0.0,0.0
2022-12-13,58.09,76.97,0.7547096271274523,0.7489466160155537,0.7671204281317127,0.030065370701297913,-0.6044765686316459,0,1.000438511524678,0.0,0.0
2022-12-14,57.6,75.22,0.7657537888859346,0.7521101321494642,0.7685581219098586,0.027779641770558305,-0.5920879000616373,0,1.000438511524678,0.0,0.0
2022-12-15,57.65,73.81,0.7810594770356319,0.7600265010073574,0.7701056561436848,0.025738962963085886,-0.39159134541600016,0,1.000438511524678,0.0,0.0
2022-12-16,57.95,73.72,0.7860824742268042,0.7664105296716568,0.7714611733489389,0.02434254085975787,-0.2074821895700981,0,1.000438511524678,0.0,0.0
2022-12-19,58.27,73.65,0.7911744738628649,0.7757559682277375,0.7724298901595171,0.023941313218415233,0.1389263002357792,0,1.000438511524678,0.0,0.0
2022-12-20,57.78,73.56,0.7854812398042414,0.7819102907630955,0.7729724570409934,0.023860584960013333,0.37458569172048967,0,1.000438511524678,0.0,0.0
2022-12-21,59.19,76.64,0.7723121085594989,0.7832219546978083,0.7732225643636635,0.023772066630737082,0.42063613944341033,0,1.000438511524678,0.0,0.0
2022-12-22,59.39,76.92,0.7721008840353614,0.7814302360977542,0.7736101026055501,0.023556536509012325,0.33197297443163043,0,1.000438511524678,0.0,0.0
2022-12-23,59.19,77.76,0.7611882716049382,0.7764513955733809,0.7736124049074399,0.023555294870218214,0.12052452247288575,0,1.000438511524678,0.0,0.0
2022-12-27,59.99,78.69,0.762358622442496,0.7706882252893072,0.7735979233943564,0.023562053711338484,-0.12349085273704105,0,1.000438511524678,0.0,0.0
2022-12-28,59.83,78.44,0.7627485976542581,0.7661416968593106,0.7729140859441822,0.023264803550899976,-0.2911002050825257,0,1.000438511524678,0.0,0.0
2022-12-29,59.73,76.92,0.7765210608424337,0.7669834873158974,0.77182499539417,0.021440189803872182,-0.22581460903850137,0,1.000438511524678,0.0,0.0
2022-12-30,59.99,77.59,0.7731666451862353,0.7671966395460723,0.7708274682560746,0.019880448495061362,-0.1826331388300555,0,1.000438511524678,0.0,0.0
2023-01-03,59.76,77.35,0.7725921137685844,0.7694774079788015,0.7704407023972802,0.01961031797639877,-0.049121815344253486,0,1.000438511524678,0.0,0.0
2023-01-04,60.33,79.31,0.7606859160257218,0.7691428666954466,0.769912151355728,0.019435045094506533,-0.03958234501338053,0,1.000438511524678,0.0,0.0
2023-01-05,59.71,80.47,0.742015658009196,0.7649962787664343,0.7686565523529894,0.018739362716864893,-0.19532540363610829,0,1.000438511524678,0.0,0.0
2023-01-06,59.42,81.64,0.727829495345419,0.7552579656670313,0.7676204253199984,0.019251094841808338,-0.6421691729510932,0,1.000438511524678,0.0,0.0
2023-01-09,59.0,82.3,0.7168894289185905,0.7440025224135024,0.7668453681829273,0.02033007013632823,-1.1235989652886882,-2,1.000438511524678,0.0,0.0
2023-01-10,59.18,82.73,0.7153390547564366,0.7325519106110727,0.7658190580352484,0.02134210598691773,-1.5587565465454891,-1,1.0003185115246782,0.005069280162216965,-0.003626254079535839
2023-01-11,59.04,83.75,0.7049552238805971,0.7214057721820478,0.7644307759499728,0.022534029595354988,-1.9093346614222,-1,0.9959100331408414,0.005069280162216965,-0.003626254079535839
2023-01-12,59.4,84.5,0.7029585798816568,0.7135943565565399,0.7631990938791299,0.02382581638570364,-2.081974297105497,2,0.9948937766973163,0.0,0.0
