date,JPM,BAC,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2014-10-20,56.63,16.26,3.4827798277982778,3.481783271613149,3.631432907551763,0.09665219085685339,-1.5483315443956394,-1,0.9711206797348383,0.0049800796812749,-0.01759530791788856
2014-10-21,57.93,16.6,3.489759036144578,3.4776769674619197,3.6259503968638502,0.09516734019513863,-1.5580285116500998,-1,0.9716123786284135,0.0049800796812749,-0.01759530791788856
2014-10-22,57.45,16.4,3.503048780487805,3.4735912920873995,3.620623113392189,0.09288682120589922,-1.5829136942782114,-1,0.9727410019649794,0.0049800796812749,-0.01759530791788856
2014-10-23,58.06,16.6,3.497590361445783,3.488034737510884,3.6158974585262555,0.09178867877288074,-1.3930118912785656,-2,0.9722597889869793,0.0049800796812749,-0.01759530791788856
2014-10-24,58.74,16.72,3.5131578947368425,3.4972671801226576,3.6114227677008306,0.09010052815950668,-1.266980226531871,-2,0.9735348062200996,0.0049800796812749,-0.01759530791788856
2014-10-27,58.64,16.59,3.5346594333936108,3.5076431012417237,3.6074944169133767,0.08817103004451127,-1.1324730540319778,-2,0.9753241882812976,0.0049800796812749,-0.01759530791788856
2014-10-28,59.63,16.8,3.549404761904762,3.5195722463937607,3.603915836256308,0.08603785992245916,-0.9803078544557152,0,0.9764409398381203,0.0,0.0
2014-10-29,59.29,16.99,3.4896998234255445,3.5169024549813086,3.599788611091178,0.08546694443467592,-0.9698036668810688,0,0.9764409398381203,0.0,0.0
2014-10-30,59.39,17.03,3.4873752201996475,3.5148594267320816,3.596255829673453,0.08566275582991385,-0.9501959416643838,0,0.9764409398381203,0.0,0.0
2014-10-31,60.48,17.16,3.524475524475524,3.517122952679818,3.5933678997021894,0.08510203498674251,-0.895923899284539,0,0.9764409398381203,0.0,0.0
2014-11-03,60.88,17.27,3.52518818760857,3.51522870352281,3.5903447203728587,0.08422954715338982,-0.8918012667604117,0,0.9764409398381203,0.0,0.0
2014-11-04,60.25,17.21,3.500871586287042,3.505522068399266,3.5870193431754087,0.08374835611455919,-0.9731208892585658,0,0.9764409398381203,0.0,0.0
2014-11-05,61.15,17.34,3.5265282583621684,3.5128877553865907,3.5840481562476074,0.08265414741136415,-0.860941683989022,0,0.9764409398381203,0.0,0.0
2014-11-06,61.23,17.36,3.527073732718894,3.5208274578904395,3.580843647421338,0.08103103537988443,-0.7406568267273719,0,0.9764409398381203,0.0,0.0
2014-11-07,61.47,17.36,3.540898617511521,3.5241120764976395,3.577869938566112,0.07911423872226016,-0.6794966738818781,0,0.9764409398381203,0.0,0.0
2014-11-10,61.93,17.37,3.5653425446171556,3.5321429478993567,3.575148205680734,0.0766085794555263,-0.561363467212487,0,0.9764409398381203,0.0,0.0
2014-11-11,61.37,17.32,3.5433025404157044,3.5406291387250888,3.572466462691978,0.07480936571200193,-0.42557938653637634,0,0.9764409398381203,0.0,0.0
2014-11-12,60.56,17.29,3.5026026604973977,3.5358440191521345,3.5687504013162337,0.07257992222028552,-0.45338133684169285,0,0.9764409398381203,0.0,0.0
2014-11-13,60.23,17.22,3.497677119628339,3.529964696534024,3.565146394547152,0.0705909014783383,-0.4983885639132156,0,0.9764409398381203,0.0,0.0
2014-11-14,60.28,17.14,3.516919486581097,3.525168870347939,3.5634275609076624,0.0704868862301773,-0.5427774243678247,0,0.9764409398381203,0.0,0.0
2014-11-17,60.38,17.09,3.5330602691632533,3.5187124152571583,3.5618758582228134,0.0701061795672923,-0.61568670881893,0,0.9764409398381203,0.0,0.0
2014-11-18,60.53,17.14,3.5315052508751457,3.5163529573490466,3.560022185761954,0.06939902255767656,-0.6292484649422018,0,0.9764409398381203,0.0,0.0
2014-11-19,60.6,17.06,3.5521688159437286,3.5262661884383126,3.5582533724983914,0.06819378290998865,-0.469063053772801,0,0.9764409398381203,0.0,0.0
2014-11-20,60.12,17.0,3.536470588235294,3.5340248821597036,3.5558879646068395,0.06639352180932978,-0.32929541695231657,0,0.9764409398381203,0.0,0.0
2014-11-21,60.45,17.12,3.5309579439252334,3.536832573628531,3.5531507552400305,0.06389141391620273,-0.25540492237191537,0,0.9764409398381203,0.0,0.0
2014-11-24,60.96,17.18,3.5483119906868454,3.5398829179332494,3.55070859647698,0.06112420628156881,-0.17710951523627327,0,0.9764409398381203,0.0,0.0
2014-11-25,60.3,17.1,3.5263157894736836,3.5388450256529564,3.5483557567870974,0.059240933354259555,-0.160543235827615,0,0.9764409398381203,0.0,0.0
2014-11-26,60.34,17.11,3.5265926358854474,3.5337297896413005,3.545331058482497,0.05546023472230237,-0.20918174795483443,0,0.9764409398381203,0.0,0.0
2014-11-28,60.16,17.04,3.5305164319248825,3.532538958379219,3.542399773274872,0.051294633034319394,-0.19223872581476242,0,0.9764409398381203,0.0,0.0
2014-12-01,60.0,16.79,3.57355568790947,3.5410585071760656,3.539630695164499,0.044497251763333405,0.03208764485412654,0,0.9764409398381203,0.0,0.0
2014-12-02,61.08,17.15,3.561516034985423,3.5436993160357817,3.5379393467159894,0.04156033334291417,0.1385929528588424,0,0.9764409398381203,0.0,0.0
2014-12-03,61.54,17.29,3.5592828224407174,3.5502927226291883,3.536273531716189,0.03850723557806823,0.3640664073269397,0,0.9764409398381203,0.0,0.0
2014-12-04,61.38,17.21,3.5665310865775712,3.558280412767613,3.5353856431428485,0.037138411989146955,0.6164714213266557,0,0.9764409398381203,0.0,0.0
2014-12-05,62.7,17.68,3.546380090497738,3.561453144482184,3.5343833479301625,0.03597957400462933,0.7523656769404422,0,0.9764409398381203,0.0,0.0
2014-12-08,62.67,17.66,3.5486976217440542,3.5564815312491005,3.533939267196673,0.03562818148215777,0.632708802825552,0,0.9764409398381203,0.0,0.0
2014-12-09,62.45,17.56,3.5563781321184513,3.5554539506757066,3.5335348167104756,0.035224442335254756,0.6222705744100009,0,0.9764409398381203,0.0,0.0
2014-12-10,60.68,17.38,3.4913693901035674,3.541871264208276,3.5318898760647843,0.03484219558948685,0.2864741436243919,0,0.9764409398381203,0.0,0.0
2014-12-11,61.14,17.47,3.4997137950772754,3.5285078059082173,3.5302800572846667,0.03403774219790759,-0.05206724247879945,0,0.9764409398381203,0.0,0.0
2014-12-12,60.04,17.13,3.5049620548744893,3.5202241987835676,3.528719565710979,0.03298277388353852,-0.25756981378850813,0,0.9764409398381203,0.0,0.0
2014-12-15,59.16,16.85,3.5109792284866463,3.5126805201320863,3.5271473906105353,0.03148427117261783,-0.4594951682105617,0,0.9764409398381203,0.0,0.0
2014-12-16,58.43,16.72,3.494617224880383,3.500328338684472,3.525780519735328,0.031077250700694233,-0.8189971917395864,0,0.9764409398381203,0.0,0.0
2014-12-17,59.77,17.26,3.462920046349942,3.494638469933747,3.5239259613680423,0.03145704354379314,-0.9310312774155752,0,0.9764409398381203,0.0,0.0
2014-12-18,61.48,17.53,3.507130633200228,3.496121837558338,3.5225896248123374,0.030404193487006112,-0.870530812314135,0,0.9764409398381203,0.0,0.0
2014-12-19,61.93,17.62,3.514755959137344,3.4980806184109086,3.5216733418365354,0.02978140240231602,-0.7921965227464255,0,0.9764409398381203,0.0,0.0
2014-12-22,61.94,17.71,3.497459062676454,3.49537658524887,3.5206963677098764,0.02959454817419597,-0.8555556351788836,0,0.9764409398381203,0.0,0.0
2014-12-23,62.48,17.93,3.4846625766871164,3.493385655610217,3.519661790431264,0.029753361028983287,-0.8831316500831923,0,0.9764409398381203,0.0,0.0
2014-12-24,62.48,17.98,3.4749721913236926,3.4957960846049674,3.518692363121459,0.03025027141733059,-0.7568949779199011,0,0.9764409398381203,0.0,0.0
2014-12-26,62.55,17.98,3.478865406006674,3.490143039166256,3.5174483244066668,0.030328952215861203,-0.9003042718413158,0,0.9764409398381203,0.0,0.0
2014-12-29,62.96,18.11,3.4765323025952513,3.4824983078578375,3.517294162941232,0.030515573518300212,-1.1402654799369105,-2,0.9764409398381203,0.0,0.0
2014-12-30,63.15,18.13,3.483177054605626,3.479641906243672,3.5172210294094515,0.03059318922703769,-1.2283493194154356,-2,0.9764409398381203,0.0,0.0
2014-12-31,62.58,17.89,3.498043599776411,3.482318110861531,3.5175113454304023,0.03032146171050308,-1.1606707785027675,-2,0.9764409398381203,0.0,0.0
2015-01-02,62.49,17.9,3.491061452513967,3.4855359630995855,3.517174770902792,0.0305036093921058,-1.0372152159604624,-2,0.9764409398381203,0.0,0.0
2015-01-05,60.55,17.38,3.4838895281933255,3.486540787536916,3.516438973319721,0.030768454052653216,-0.9717155672378401,0,0.9764409398381203,0.0,0.0
2015-01-06,58.98,16.86,3.4982206405693947,3.490878455131745,3.5153896267525586,0.03028651885485995,-0.8093096383337006,0,0.9764409398381203,0.0,0.0
2015-01-07,59.07,16.94,3.487012987012987,3.491645641613217,3.5143236619730014,0.030138142937668942,-0.7524690690692752,0,0.9764409398381203,0.0,0.0
2015-01-08,60.39,17.29,3.49277038750723,3.490590999159381,3.513430810707878,0.029966570343875704,-0.7621763614054993,0,0.9764409398381203,0.0,0.0
2015-01-09,59.34,16.98,3.4946996466431095,3.4913186379852093,3.5131709622035845,0.030061707437899328,-0.726915603962855,0,0.9764409398381203,0.0,0.0
2015-01-12,58.83,16.68,3.526978417266187,3.4999364157997817,3.513229316535347,0.030085441277215595,-0.4418383168483745,0,0.9764409398381203,0.0,0.0
2015-01-13,58.84,16.45,3.5768996960486326,3.5156722268956293,3.5157547592306853,0.02892287513569265,-0.0028535314925901465,0,0.9764409398381203,0.0,0.0
2015-01-14,56.81,16.04,3.541770573566085,3.526623744206249,3.5170010074288203,0.028392412610915574,0.33891930598842956,0,0.9764409398381203,0.0,0.0
2015-01-15,54.99,15.2,3.6177631578947373,3.5516222982837506,3.5192507295970947,0.03087422911393005,1.0484980391640057,-2,0.9764409398381203,0.0,0.0
2015-01-16,55.93,15.38,3.6365409622886866,3.5799905614128655,3.5216970950328297,0.03414029376687696,1.7074682127249998,1,0.9763209398381203,-0.005363847666726265,0.019505851755526656
2015-01-20,55.71,15.26,3.6507208387942334,3.6047390457184747,3.5241582960046034,0.03789010336693495,2.1266964867715465,2,0.9750409882638764,0.0,0.0
2015-01-21,55.89,15.41,3.626865671641791,3.6147322408371068,3.52631288450787,0.03997209849397667,2.2120268802640064,2,0.9750409882638764,0.0,0.0
2015-01-22,57.59,16.09,3.5792417650714734,3.6222264791381837,3.5274142823467813,0.04051029976429435,2.3404466849926786,2,0.9750409882638764,0.0,0.0
2015-01-23,56.68,15.73,3.603305785123967,3.6193350045840305,3.5285583882089537,0.0416711232209508,2.1784057965933923,2,0.9750409882638764,0.0,0.0
2015-01-26,56.77,15.85,3.581703470031546,3.608367506132602,3.5290967000110665,0.042150840868451125,1.8806459014407881,1,0.9749209882638764,-0.005284481240091597,0.01892744479495268
2015-01-27,56.2,15.63,3.5956493921944976,3.5973532168126554,3.530862526157216,0.04268826064217384,1.5575872536195585,1,0.973769104715839,-0.005284481240091597,0.01892744479495268
2015-01-28,54.75,15.2,3.6019736842105265,3.5923748193264027,3.5327725005573973,0.0432693062798195,1.3774734076752104,-2,0.9732928012521422,-0.005284481240091597,0.01892744479495268
2015-01-29,55.67,15.43,3.607906675307842,3.5981078013736756,3.534163019737936,0.04432584104531831,1.4426072947011415,-2,0.9727843908140971,-0.005284481240091597,0.01892744479495268
2015-01-30,54.38,15.15,3.5894389438943897,3.5953344331277606,3.535233865676033,0.04487800948717501,1.3391985994588922,-2,0.9743016870712284,-0.005284481240091597,0.01892744479495268
2015-02-02,55.47,15.46,3.5879689521345406,3.5965875295483594,3.536685488440158,0.04515545633572162,1.3265737071250467,-2,0.9744091104059639,-0.005284481240091597,0.01892744479495268
2015-02-03,56.72,15.89,3.5695405915670233,3.5913657694228647,3.5374023606602387,0.04533254772444829,1.190389939931017,-2,0.9759423101176791,-0.005284481240091597,0.01892744479495268
2015-02-04,56.38,15.79,3.5706143128562386,3.5850938951520073,3.5381280369958605,0.045512544359983406,1.031932158849839,-2,0.9758462892598149,-0.005284481240091597,0.01892744479495268
2015-02-05,56.77,15.97,3.554790231684408,3.57447060642732,3.5383595638987426,0.04556218441774655,0.7925660937914171,0,0.9770718273805955,0.0,0.0
2015-02-06,57.89,16.49,3.5106124924196487,3.5587053161323725,3.5374473963621176,0.04556067700059689,0.46658480886876263,0,0.9770718273805955,0.0,0.0
2015-02-09,57.82,16.35,3.5363914373088683,3.548389813167238,3.5373322113103365,0.045554359094527215,0.24273422075714665,0,0.9770718273805955,0.0,0.0
2015-02-10,58.46,16.42,3.560292326431181,3.5465401601400695,3.5382937057425665,0.04541752353748035,0.1815698821776936,0,0.9770718273805955,0.0,0.0
2015-02-11,58.37,16.36,3.567848410757946,3.5459869797204107,3.5394632272613933,0.045257088947173556,0.14414874245739134,0,0.9770718273805955,0.0,0.0
2015-02-12,59.57,16.67,3.5734853029394116,3.5497259939714114,3.5404059908673653,0.045368546390745994,0.20542873522496558,0,0.9770718273805955,0.0,0.0
2015-02-13,59.67,16.61,3.592414208308248,3.566086337149131,3.5413952231864485,0.04585019366983197,0.538517113809459,0,0.9770718273805955,0.0,0.0
2015-02-17,60.1,16.63,3.6139506915213473,3.581598187991627,3.5427693138638854,0.04677486146437836,0.830122696511077,0,0.9770718273805955,0.0,0.0
2015-02-18,59.37,16.3,3.642331288343558,3.598005980374102,3.5442720217372155,0.04849849211381016,1.1079511196098732,-2,0.9770718273805955,0.0,0.0
2015-02-19,59.23,16.21,3.653917334978408,3.6152197652181948,3.5462294675162678,0.05050683075364883,1.3659597458892792,-2,0.9770718273805955,0.0,0.0
2015-02-20,59.8,16.38,3.6507936507936507,3.630681434789042,3.5482267292974075,0.05223262227087437,1.578605513313709,1,0.9769518273805955,-0.005016722408026756,0.018315018315018316
2015-02-23,59.35,16.2,3.6635802469135803,3.644914642510108,3.5501478669011868,0.05431414328770781,1.7447900283896907,1,0.9759126491675042,-0.005016722408026756,0.018315018315018316
2015-02-24,60.82,16.38,3.713064713064713,3.664737446818782,3.5532603489610377,0.05814129803268016,1.917347937348856,1,0.9718347705244081,-0.005016722408026756,0.018315018315018316
2015-02-25,61.14,16.49,3.707701637355974,3.677811516621265,3.5562788323188794,0.061346265314210176,1.9810934484749136,1,0.9722440713684916,-0.005016722408026756,0.018315018315018316
2015-02-26,61.58,16.04,3.8391521197007483,3.714858473565733,3.5614227604484774,0.07128416367456032,2.1524516134852703,2,0.9616744147352697,0.0,0.0
2015-02-27,61.28,15.81,3.8760278304870335,3.75990530950441,3.56646396282477,0.08204058589827284,2.3578737835868195,2,0.9616744147352697,0.0,0.0
2015-03-02,61.77,16.01,3.8582136164896936,3.7988319834196327,3.571408922516508,0.09026655697507295,2.5194609002969663,2,0.9616744147352697,0.0,0.0
2015-03-03,61.97,16.04,3.8634663341645887,3.828912307639608,3.5764786477119057,0.09780154497428206,2.5810804930953006,2,0.9616744147352697,0.0,0.0
2015-03-04,62.13,15.84,3.922348484848485,3.87184167713811,3.582408937683087,0.10749539049493581,2.6925130289066495,2,0.9616744147352697,0.0,0.0
2015-03-05,62.0,16.0,3.875,3.87901125319796,3.587885936174792,0.11381458910173557,2.557891034188418,2,0.9616744147352697,0.0,0.0
2015-03-06,60.89,16.22,3.7540073982737363,3.854607166755301,3.5913077657836197,0.11568733153334645,2.2759570774245583,2,0.9616744147352697,0.0,0.0
2015-03-09,61.5,16.17,3.8033395176252314,3.843632346982408,3.5954237888753995,0.11877559297281595,2.0897269539527015,2,0.9616744147352697,0.0,0.0
2015-03-10,59.96,15.79,3.7973400886637116,3.830407097882233,3.6005233005180686,0.12078369942450051,1.9032683918400788,1,0.9615544147352697,-0.005003335557038025,0.018999366687777075
2015-03-11,60.24,16.11,3.739292364990689,3.793795873910674,3.604516276683292,0.12135332124828985,1.559739735842204,1,0.9662332781193878,-0.005003335557038025,0.018999366687777075
2015-03-12,61.37,16.09,3.8141702921068985,3.7816299323320535,3.6096697473038324,0.12359867763256,1.3912785178772904,-2,0.9601995216061793,-0.005003335557038025,0.018999366687777075
2015-03-13,61.0,16.09,3.7911746426351773,3.789063381204342,3.6143396708729743,0.12509095477297646,1.3967733370367834,-2,0.9620507557622834,-0.005003335557038025,0.018999366687777075
2015-03-16,61.85,16.13,3.834469931804092,3.7952894640401142,3.6200038826550363,0.12725364641249565,1.377450362537241,-2,0.9585578952063122,-0.005003335557038025,0.018999366687777075
2015-03-17,61.61,16.09,3.829086389061529,3.8016387241196776,3.6261066550335626,0.12836794797728032,1.3674135315864226,-2,0.9589987210724902,-0.005003335557038025,0.018999366687777075
