date,PG,ULVR,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2021-10-01,139.58,39.73,3.5132141958217975,3.5150859597710467,3.4771139680961105,0.13354947017354774,0.2843290327216685,0,0.9897588124166126,0.0,0.0
2021-10-04,138.79,39.485,3.515005698366468,3.5035347665313514,3.4825231627972513,0.1282078879916565,0.16388698123993392,0,0.9897588124166126,0.0,0.0
2021-10-05,139.33,39.185,3.5556973331632005,3.5139141085533994,3.4887222971079512,0.12237628529645501,0.20585533695863772,0,0.9897588124166126,0.0,0.0
2021-10-06,141.19,38.78,3.6407942238267146,3.5430696310596064,3.4968084136403017,0.11584851217091553,0.3993250888803285,0,0.9897588124166126,0.0,0.0
2021-10-07,142.32,38.74,3.6737222509034586,3.579686740416328,3.5046186122083984,0.11156685114980054,0.6728533380146736,0,0.9897588124166126,0.0,0.0
2021-10-08,141.73,38.665,3.6655890340100865,3.610161708053986,3.5116039047714227,0.10819994442709707,0.9108858955927597,0,0.9897588124166126,0.0,0.0
2021-10-11,142.32,38.65,3.6822768434670117,3.6436159370740944,3.5192387620600463,0.10364123634298894,1.2000742117976664,-2,0.9897588124166126,0.0,0.0
2021-10-12,142.11,38.515,3.689731273529794,3.670422725147413,3.526876329611666,0.09885015982194349,1.4521614916385952,-2,0.9897588124166126,0.0,0.0
2021-10-13,142.44,38.655,3.684904928211098,3.67924486602429,3.534417371099052,0.09309914301025893,1.5556265100021263,1,0.9896388124166126,-0.0021061499578770007,0.0077609623593325565
2021-10-14,144.05,38.8,3.712628865979382,3.687026189039474,3.5423786462183844,0.08730005771657602,1.6569008841975257,1,0.9873732505265337,-0.0021061499578770007,0.0077609623593325565
2021-10-15,144.42,38.535,3.7477617750097316,3.7034607372394035,3.5481405236395958,0.08926769938661346,1.7399374540518235,1,0.9845373200168961,-0.0021061499578770007,0.0077609623593325565
2021-10-18,142.34,38.385,3.708219356519474,3.7086492398498963,3.5537223327347403,0.08861887694942432,1.7482382134403975,1,0.9877539675753804,-0.0021061499578770007,0.0077609623593325565
2021-10-19,140.66,37.87,3.7142857142857144,3.71356012800108,3.5576265984847018,0.09045838296592695,1.72381513358595,1,0.9872954038895575,-0.0021061499578770007,0.0077609623593325565
2021-10-20,141.21,38.19,3.6975648075412417,3.7160921038671093,3.561311175463407,0.09159282064322986,1.6898805748826256,1,0.9886205293677115,-0.0021061499578770007,0.0077609623593325565
2021-10-21,139.33,38.635,3.606315517018248,3.6948294340748817,3.564306502813142,0.09003806186802939,1.4496417243304265,-2,0.9960337195384232,-0.0021061499578770007,0.0077609623593325565
2021-10-22,140.83,38.93,3.6175186231697922,3.668780803706894,3.567995931371532,0.08753144600961958,1.1514133140709866,-2,0.9951639784976108,-0.0021061499578770007,0.0077609623593325565
2021-10-25,140.85,38.795,3.630622502899858,3.6532614329829713,3.5713995851478804,0.08588739221482818,0.9531299731435763,0,0.993954578028684,0.0,0.0
2021-10-26,142.85,39.18,3.645992853496682,3.639602860825164,3.5749518412310395,0.08445589924211676,0.7655003401098613,0,0.993954578028684,0.0,0.0
2021-10-27,141.83,38.93,3.6432057539172877,3.628731050100374,3.577937208055743,0.0836322917214195,0.607347245891887,0,0.993954578028684,0.0,0.0
2021-10-28,142.68,39.0,3.6584615384615384,3.6391602543890316,3.5813571159855306,0.08263735656663881,0.6994795187681063,0,0.993954578028684,0.0,0.0
2021-10-29,142.99,39.12,3.6551635991820044,3.646689249591474,3.584349680036938,0.08199158656521968,0.7603166637707213,0,0.993954578028684,0.0,0.0
2021-11-01,142.64,39.295,3.6299783687492044,3.6465604227613433,3.587253197000614,0.08043076114996661,0.7373699429519055,0,0.993954578028684,0.0,0.0
2021-11-02,144.06,39.59,3.6387976761808534,3.6451213872981776,3.5904463962385336,0.07855787888737527,0.6959835453045897,0,0.993954578028684,0.0,0.0
2021-11-03,145.05,39.445,3.6772721510964637,3.651934666734013,3.5939995036346586,0.07756061527371165,0.7469662649645206,0,0.993954578028684,0.0,0.0
2021-11-04,145.32,39.0,3.726153846153846,3.665473128272475,3.5986380280901784,0.0769916574858258,0.8680823658667279,0,0.993954578028684,0.0,0.0
2021-11-05,146.04,39.0,3.7446153846153845,3.6833634853591506,3.603360633168715,0.07711244676421912,1.0374829946072663,-2,0.993954578028684,0.0,0.0
2021-11-08,144.95,38.8,3.7358247422680413,3.704532760062918,3.608062464951567,0.07643096800756687,1.2621885817513152,-2,0.993954578028684,0.0,0.0
2021-11-09,145.39,39.075,3.720793346129238,3.720931894052595,3.6117060344411303,0.076508593103086,1.4276286516508814,-2,0.993954578028684,0.0,0.0
2021-11-10,146.82,39.18,3.7473200612557425,3.73494147608445,3.6161652917768583,0.0764852764668724,1.5529287438613972,1,0.993834578028684,-0.002043318348998774,0.007656967840735069
2021-11-11,146.4,39.19,3.7356468486858896,3.736840076590859,3.6201953439930605,0.07630099280465054,1.5287446245481737,1,0.9947693414136708,-0.002043318348998774,0.007656967840735069
2021-11-12,146.56,39.155,3.743072404546035,3.736531480576989,3.62375563869395,0.07697600532963571,1.4650778693970592,-2,0.9941744166034053,-0.002043318348998774,0.007656967840735069
2021-11-15,147.4,39.075,3.7722328854766474,3.743813109218711,3.628152805896177,0.07780594519501197,1.486522694797218,-2,0.9918454717629877,-0.002043318348998774,0.007656967840735069
2021-11-16,147.19,38.745,3.798941798941799,3.7594427997812225,3.6330106399930666,0.07922946634219671,1.5957719472965777,1,0.9897477692288348,-0.002043318348998774,0.007656967840735069
2021-11-17,147.1,38.555,3.8153287511347425,3.7730445377570225,3.638146707053722,0.08090391253471776,1.6673832757521163,1,0.9884768439905051,-0.002043318348998774,0.007656967840735069
2021-11-18,147.12,38.23,3.84828668584881,3.7955725051896065,3.6434275577584634,0.08409835417373314,1.809131093301031,1,0.9859474630752861,-0.002043318348998774,0.007656967840735069
2021-11-19,146.82,38.49,3.8144972720187056,3.8098574786841413,3.6485737943433905,0.08497185529505674,1.8980835922754473,1,0.9885512702185769,-0.002043318348998774,0.007656967840735069
2021-11-22,147.8,38.58,3.8310005184033185,3.8216110052694754,3.6537876266340428,0.08641996631615716,1.9419514469777825,1,0.9872379453422242,-0.002043318348998774,0.007656967840735069
2021-11-23,149.44,39.025,3.8293401665598976,3.8276906787930947,3.6587183269790566,0.0878680299782081,1.9230242427871023,1,0.9872942539389934,-0.002043318348998774,0.007656967840735069
2021-11-24,148.66,39.085,3.8035051810157348,3.8253259647692928,3.663455441670067,0.08788474225581812,1.841850120332003,1,0.9893474603216565,-0.002043318348998774,0.007656967840735069
2021-11-26,147.47,39.515,3.73200050613691,3.802068728826913,3.666374210409012,0.08719039154064166,1.5563012852700675,1,0.9950715053284811,-0.002043318348998774,0.007656967840735069
2021-11-29,149.02,39.21,3.800561081356797,3.7992814906945314,3.66914717364748,0.08878045665270118,1.4657991404135435,-2,0.9895689866961087,-0.002043318348998774,0.007656967840735069
2021-11-30,144.58,38.59,3.74656646799689,3.7823946806132462,3.671237174526027,0.0891072204333745,1.2474579001185622,-2,0.9938940001044075,-0.002043318348998774,0.007656967840735069
2021-12-01,146.4,38.545,3.798157997146193,3.7761582467305046,3.674579082483812,0.09005539495986979,1.127963119721569,-2,0.9898305971563967,-0.002043318348998774,0.007656967840735069
2021-12-02,147.26,38.72,3.803202479338843,3.7760977063951264,3.678052801038361,0.0909405147133748,1.078121293526676,-2,0.9894133127483864,-0.002043318348998774,0.007656967840735069
2021-12-03,149.88,38.79,3.8638824439288477,3.8024740939535144,3.681933042417758,0.09382296350518468,1.2847713079228755,-2,0.984595806422861,-0.002043318348998774,0.007656967840735069
2021-12-06,152.15,39.27,3.8744588744588744,3.8172536525739296,3.685831260334667,0.09688411226988099,1.3564906480556018,-2,0.9836328183341867,-0.002043318348998774,0.007656967840735069
2021-12-07,151.75,39.53,3.8388565646344546,3.835711671901443,3.6890818378959835,0.09870546191169818,1.4855290798054739,-2,0.9864409573123772,-0.002043318348998774,0.007656967840735069
2021-12-08,152.43,39.535,3.8555710130264327,3.84719427507749,3.6928589260003855,0.10068154480216991,1.532906049270098,1,0.9850897856742618,-0.002043318348998774,0.007656967840735069
2021-12-09,153.32,39.82,3.8503264691109993,3.856619073031921,3.6960920903402763,0.10258560548708744,1.5648100133488085,1,0.9854534681782624,-0.002043318348998774,0.007656967840735069
2021-12-10,155.46,40.155,3.8714979454613374,3.8581421733384196,3.69974951090452,0.10487520625675932,1.5102965523244518,1,0.9836458511380513,-0.002043318348998774,0.007656967840735069
2021-12-13,157.67,40.215,3.9206763645405935,3.8673856713547634,3.7036937426395466,0.10865570262467779,1.5065194440888847,1,0.9795895356572082,-0.002043318348998774,0.007656967840735069
2021-12-14,158.25,40.215,3.935098843715031,3.886634127170879,3.7095620734182813,0.1114977009619132,1.588122913970077,1,0.9784044110147889,-0.002043318348998774,0.007656967840735069
2021-12-15,158.86,39.695,4.002015367174708,3.9159229980005335,3.716826329870113,0.11609983322450217,1.7148747125710955,1,0.9731763635447175,-0.002043318348998774,0.007656967840735069
2021-12-16,161.11,39.825,4.045448838669178,3.9549474719121696,3.7247074162698754,0.12203995023752075,1.886595784365599,1,0.9695743030787658,-0.002043318348998774,0.007656967840735069
2021-12-17,157.46,39.82,3.9542943244600703,3.971506747711916,3.730397672049213,0.12466857934471036,1.9340003465992266,1,0.9769941302134076,-0.002043318348998774,0.007656967840735069
2021-12-20,157.86,39.815,3.9648373728494293,3.980338949373683,3.7365158889149996,0.12703343638118245,1.9193612910466853,1,0.9761385180346045,-0.002043318348998774,0.007656967840735069
2021-12-21,157.76,39.405,4.003552848623271,3.994029750355331,3.743695741982638,0.12976591819818564,1.929119847866132,1,0.973203493054803,-0.002043318348998774,0.007656967840735069
2021-12-22,159.32,39.26,4.0580743759551705,4.005241552111424,3.752933637864342,0.13210655382298614,1.9098818865955558,1,0.9689056560934582,-0.002043318348998774,0.007656967840735069
2021-12-23,160.1,39.53,4.050088540349102,4.006169492447409,3.762184836681899,0.13317002735251648,1.8321289002941665,1,0.9693792490982377,-0.002043318348998774,0.007656967840735069
2021-12-27,161.97,39.53,4.0973943840121425,4.034789504357823,3.7722974646801037,0.13522186743605377,1.9411951976025725,1,0.96555824378561,-0.002043318348998774,0.007656967840735069
2021-12-28,162.84,39.53,4.119402985074627,4.065702626802863,3.7824006111676507,0.13815036885611998,2.050678677016519,2,0.963653474042242,0.0,0.0
2021-12-29,164.19,39.71,4.134726769075799,4.091937410893368,3.792729295679473,0.14095790447587178,2.1226770951685894,2,0.963653474042242,0.0,0.0
2021-12-30,162.77,39.665,4.103617799067188,4.1010460955157715,3.8018613034445394,0.14307415497901352,2.0911169603980344,2,0.963653474042242,0.0,0.0
2021-12-31,163.58,39.455,4.1459891015080474,4.120226207747561,3.8102812180725616,0.14820795371262857,2.09128445478692,2,0.963653474042242,0.0,0.0
2022-01-03,162.9,39.455,4.128754277024458,4.126498186350024,3.8178650851745783,0.1526764658603068,2.021484447104201,2,0.963653474042242,0.0,0.0
2022-01-04,163.47,39.96,4.0908408408408405,4.120785757503266,3.824952615288424,0.1553350600991531,1.9044840361603275,1,0.963533474042242,-0.0018351991191044228,0.0075075075075075074
2022-01-05,164.21,39.59,4.1477645870169235,4.123393321091492,3.832710744347589,0.15965268193540688,1.8207184071076805,1,0.959397648916327,-0.0018351991191044228,0.0075075075075075074
2022-01-06,162.83,39.175,4.156477345245693,4.133965230327192,3.840489845542854,0.1638829972234906,1.790761639440358,1,0.9588146080850753,-0.0018351991191044228,0.0075075075075075074
2022-01-07,162.74,39.345,4.136230779006227,4.132013565826829,3.8480119430561066,0.16694978876352962,1.7011199886750774,1,0.960256052282071,-0.0018351991191044228,0.0075075075075075074
2022-01-10,160.52,39.665,4.046892726585151,4.115641255738967,3.853583007399536,0.1679297910773814,1.5605226842608022,1,0.9667325967288852,-0.0018351991191044228,0.0075075075075075074
2022-01-11,158.66,39.42,4.024860476915271,4.102445182953853,3.858201319097962,0.16877839142501253,1.4471275723966577,-2,0.9683067277510802,-0.0018351991191044228,0.0075075075075075074
2022-01-12,159.01,39.02,4.075089697590978,4.087910205068664,3.8643158247824867,0.1698945499544527,1.316077415939012,-2,0.9646614050563906,-0.0018351991191044228,0.0075075075075075074
2022-01-13,158.29,39.03,4.055598257750448,4.067734387569615,3.8700043671735656,0.17049895334355883,1.1597139836842265,-2,0.9660578234972209,-0.0018351991191044228,0.0075075075075075074
2022-01-14,159.81,39.365,4.059697701003429,4.052427771969056,3.876039915397935,0.17070075814348468,1.0333161872828691,-2,0.9657833358511972,-0.0018351991191044228,0.0075075075075075074
2022-01-18,156.73,35.165,4.456988482866486,4.134446923225323,3.8902177981620727,0.18281580182401605,1.3359300598005905,-2,0.9399042176065073,-0.0018351991191044228,0.0075075075075075074
2022-01-19,162.0,36.755,4.407563596789553,4.210987547200179,3.903385214389069,0.19110536674418088,1.609595471083108,1,0.942169655185764,-0.0018351991191044228,0.0075075075075075074
2022-01-20,162.0,36.555,4.431678292983176,4.282305266278618,3.9167361442237905,0.19952289071222679,1.8322164476961704,1,0.9406681536842625,-0.0018351991191044228,0.0075075075075075074
2022-01-21,162.62,36.75,4.425034013605442,4.356192417449618,3.9297201635589363,0.2068202920997806,2.0620426050115523,2,0.9408794259980519,0.0,0.0
2022-01-24,161.3,39.435,4.0902751363002405,4.362307904508979,3.9371713199319855,0.2043617417797521,2.0803139612852704,2,0.9408794259980519,0.0,0.0
2022-01-25,159.54,39.36,4.053353658536585,4.281580939643,3.94375285526657,0.20157346163799336,1.6759551660780463,1,0.9407594259980518,-0.0018804061677322303,0.007621951219512195
2022-01-26,158.15,38.31,4.128164969981728,4.225701214281434,3.9516362114465653,0.19933257265750534,1.3749132877834747,-2,0.9353701417907119,-0.0018804061677322303,0.007621951219512195
2022-01-27,159.13,38.475,4.135932423651721,4.1665520404151435,3.960068779028274,0.19617139821225668,1.052565579226057,-2,0.9347849656975538,-0.0018804061677322303,0.007621951219512195
2022-01-28,160.5,37.865,4.2387429024164796,4.12929381817735,3.9700678661322013,0.19480346776153387,0.8173671335258954,0,0.9274413369292887,0.0,0.0
2022-01-31,160.45,37.875,4.236303630363036,4.15849951698991,3.9793850574533107,0.19392898491539656,0.9236085034670816,0,0.9274413369292887,0.0,0.0
2022-02-01,159.74,37.49,4.260869565217392,4.200002698326071,3.9882969861043693,0.19438040432845569,1.0891309386514632,-2,0.9274413369292887,0.0,0.0
2022-02-02,162.6,37.825,4.2987442167878385,4.234118547687293,3.9975324666405774,0.19576533287212292,1.2085187789671517,-2,0.9274413369292887,0.0,0.0
2022-02-03,164.14,38.035,4.315498882608124,4.270031839478574,4.007193702312912,0.1969311678735103,1.3346700778948526,-2,0.9274413369292887,0.0,0.0
2022-02-04,161.53,38.15,4.234076015727392,4.269098462140756,4.015748413472881,0.19542177953399598,1.2964268837998272,-2,0.9274413369292887,0.0,0.0
2022-02-07,160.32,38.585,4.154982506155242,4.252834237299197,4.022542787554539,0.19300273047155936,1.1932030659980388,-2,0.9274413369292887,0.0,0.0
2022-02-08,159.96,38.765,4.1264026828324525,4.2259408608222095,4.029055384790316,0.18972263193095232,1.0377542944035714,-2,0.9274413369292887,0.0,0.0
2022-02-09,159.6,38.285,4.168734491315137,4.199938915727669,4.036149752903134,0.1867832121088647,0.8768944541390195,0,0.9274413369292887,0.0,0.0
2022-02-10,157.17,37.79,4.159036782217518,4.168646495649548,4.042596484515482,0.18417685031702102,0.6843966053122215,0,0.9274413369292887,0.0,0.0
2022-02-11,156.29,39.145,3.9925916464427122,4.120349621792611,4.045823981973831,0.1815121741729858,0.4105820458508514,0,0.9274413369292887,0.0,0.0
2022-02-14,156.74,38.1,4.113910761154855,4.1121352727925355,4.050800348807499,0.17916356495592012,0.3423403860049715,0,0.9274413369292887,0.0,0.0
2022-02-15,156.82,38.35,4.089178617992177,4.10469045982448,4.054815214343222,0.17723724197348079,0.28140386820463587,0,0.9274413369292887,0.0,0.0
2022-02-16,158.01,38.18,4.13855421686747,4.098654404934946,4.060216163424034,0.17470937847411366,0.22001246782872177,0,0.9274413369292887,0.0,0.0
2022-02-17,159.82,37.995,4.206342939860508,4.108115636463545,4.066471870448321,0.17307507136386832,0.24061100011146394,0,0.9274413369292887,0.0,0.0
2022-02-18,159.9,38.575,4.145171743357096,4.138631655846422,4.071735730061607,0.1705247917386954,0.39229442887884053,0,0.9274413369292887,0.0,0.0
2022-02-22,157.93,37.93,4.163722646981282,4.148594033011706,4.0777393544943665,0.16723042695721005,0.4236948969547852,0,0.9274413369292887,0.0,0.0
2022-02-23,155.96,38.44,4.057232049947971,4.142204719402865,4.083159880224551,0.1609883245920244,0.36676472860963466,0,0.9274413369292887,0.0,0.0
2022-02-24,151.76,36.34,4.176114474408365,4.149716770911044,4.0894191034420775,0.15706767415391143,0.38389609952383064,0,0.9274413369292887,0.0,0.0
2022-02-25,158.24,37.39,4.232147633056967,4.154877709550336,4.097512122859745,0.15151431589349001,0.3786149602583916,0,0.9274413369292887,0.0,0.0
2022-02-28,155.89,37.465,4.160950220205525,4.158033404920022,4.103558659910734,0.14652219999055432,0.3717849241466461,0,0.9274413369292887,0.0,0.0
2022-03-01,153.31,36.85,4.160379918588874,4.157364859241541,4.1095116172315675,0.14127417198258024,0.33872604835280357,0,0.9274413369292887,0.0,0.0
2022-03-02,153.79,36.465,4.217468805704099,4.189412210392766,4.115404723261155,0.13819554129145206,0.5355273147020777,0,0.9274413369292887,0.0,0.0
2022-03-03,154.36,35.635,4.331696365932371,4.220528588697567,4.123025348119047,0.13728759789298184,0.7102115710009427,0,0.9274413369292887,0.0,0.0
2022-03-04,155.14,34.105,4.548893124175341,4.283877686921242,4.134859290778062,0.14286618847914023,1.04306272694423,-2,0.9274413369292887,0.0,0.0
2022-03-07,152.84,33.28,4.592548076923077,4.370197258264753,4.147142241843006,0.1499524755496402,1.4875047284424927,-2,0.9274413369292887,0.0,0.0
2022-03-08,146.79,33.365,4.3995204555672105,4.41802536566042,4.15629547495061,0.14827980934621518,1.7651080876338563,1,0.9273213369292886,-0.0020437359493153486,0.008991458114790948
2022-03-09,148.77,34.34,4.3322655794991265,4.440984720419425,4.163974935517905,0.1451792934610179,1.9080529894981153,1,0.9320414114115654,-0.0020437359493153486,0.008991458114790948
2022-03-10,144.94,33.645,4.307920939218309,4.436229635076613,4.170429011762534,0.1427675341169361,1.8617721806161462,1,0.9336198567076635,-0.0020437359493153486,0.008991458114790948
2022-03-11,143.22,33.915,4.222910216718266,4.371033053585197,4.175225867979255,0.13952491777812143,1.4033850635721108,-2,0.9395627762314793,-0.0020437359493153486,0.008991458114790948
2022-03-14,145.05,34.23,4.237510955302367,4.3000256292610555,4.1791507944480495,0.13787234391776046,0.8767156006654001,0,0.9385342044482478,0.0,0.0
2022-03-15,150.27,33.815,4.443885849475086,4.308898708042631,4.185791411294814,0.14088586429194364,0.8738087200339256,0,0.9385342044482478,0.0,0.0
2022-03-16,149.76,34.115,4.389857833797449,4.320417158902296,4.193050803117104,0.13997403246354703,0.9099284598974559,0,0.9385342044482478,0.0,0.0
2022-03-17,150.23,34.395,4.367786015409216,4.3323901741404764,4.199766613826434,0.13849774849381288,0.9575863994638698,0,0.9385342044482478,0.0,0.0
2022-03-18,150.15,34.205,4.389709106855723,4.365749952167969,4.206202551463641,0.13819716848998095,1.1544910973765303,-2,0.9385342044482478,0.0,0.0
2022-03-21,150.72,34.055,4.425781823520775,4.403404125811649,4.212331008923068,0.13966234137048025,1.3681076445777463,-2,0.9385342044482478,0.0,0.0
2022-03-22,151.88,34.395,4.4157581043756355,4.39777857679176,4.218425501656843,0.14043877973068297,1.2770908112336146,-2,0.9385342044482478,0.0,0.0
2022-03-23,150.82,33.85,4.455539143279172,4.410914838688105,4.224394580977961,0.1427986939960051,1.3061762155567176,-2,0.9385342044482478,0.0,0.0
2022-03-24,151.08,33.7,4.483086053412463,4.433974846288754,4.2304559654502585,0.14595043117254483,1.3944383665293336,-2,0.9385342044482478,0.0,0.0
2022-03-25,152.83,33.865,4.512918942861361,4.458616813489881,4.236759168346684,0.14986025161156888,1.4804302192034335,-2,0.9385342044482478,0.0,0.0
2022-03-28,153.88,34.275,4.4895696571845365,4.471374380222633,4.2431916993153065,0.15231164959535043,1.498130192362463,-2,0.9385342044482478,0.0,0.0
2022-03-29,155.46,35.3,4.403966005665723,4.469015960480651,4.247491314384601,0.15316006409172397,1.4463603643008671,-2,0.9385342044482478,0.0,0.0
2022-03-30,154.39,35.48,4.351465614430666,4.448201254710949,4.251203170008038,0.1529322331047054,1.2881397250508724,-2,0.9385342044482478,0.0,0.0
2022-03-31,152.8,34.55,4.4225759768451525,4.436099239397488,4.256732088941443,0.15303296604271924,1.1720817748900885,-2,0.9385342044482478,0.0,0.0
2022-04-01,155.09,35.08,4.4210376282782216,4.41772297648086,4.261286639629131,0.15379956089273916,1.0171442359372451,-2,0.9385342044482478,0.0,0.0
2022-04-04,154.08,35.2,4.377272727272727,4.395263590498497,4.264966562662916,0.15389074185227664,0.8466852928726324,0,0.9385342044482478,0.0,0.0
2022-04-05,154.62,35.365,4.372119327018238,4.388894254769001,4.268898038463115,0.15355894843592222,0.7814342148608696,0,0.9385342044482478,0.0,0.0
2022-04-06,156.83,34.975,4.484060042887777,4.415413140460423,4.276184160401493,0.15321767850116924,0.9087004934477431,0,0.9385342044482478,0.0,0.0
2022-04-07,158.86,35.03,4.534970025692264,4.4378919502298455,4.284685986214443,0.15318834264272943,1.0001150307678053,-2,0.9385342044482478,0.0,0.0
2022-04-08,160.1,35.375,4.525795053003534,4.4588434351749076,4.2921977421379855,0.15378561019257345,1.0836234471368609,-2,0.9385342044482478,0.0,0.0
2022-04-11,159.49,34.905,4.56925941842143,4.4972407734046485,4.300758761482501,0.1546859702180316,1.2701993053746485,-2,0.9385342044482478,0.0,0.0
2022-04-12,159.01,34.32,4.633158508158508,4.5494486096327025,4.310316441601754,0.15723432881469152,1.5208648762241863,1,0.9384142044482477,-0.001886673794101,0.00874125874125874
2022-04-13,159.46,34.365,4.640186235995926,4.5806738482543325,4.3133697374872435,0.16184201607833024,1.6516360661110152,1,0.937958557884259,-0.001886673794101,0.00874125874125874
2022-04-14,158.57,34.29,4.624380285797608,4.598555900275401,4.316983348970711,0.16633889435209928,1.6927643555732035,1,0.9389821031554144,-0.001886673794101,0.00874125874125874
2022-04-18,157.06,34.29,4.58034412365121,4.609465714404936,4.319461112815178,0.1691596702006217,1.714383820007544,1,0.9418309805845069,-0.001886673794101,0.00874125874125874
2022-04-19,159.41,34.215,4.659067660382872,4.627427362797225,4.323361673594802,0.1742567147078907,1.7449295409484384,1,0.9367417027627751,-0.001886673794101,0.00874125874125874
2022-04-20,163.65,34.685,4.718177886694536,4.64443123850443,4.3338267194347075,0.1788161745148316,1.737004607734522,1,0.9328505974841784,-0.001886673794101,0.00874125874125874
2022-04-21,162.61,35.15,4.626173541963016,4.641628699697849,4.343373717491814,0.17887932909436172,1.6673529787709593,1,0.9388774235447287,-0.001886673794101,0.00874125874125874
2022-04-22,161.25,35.41,4.5537983620446205,4.627512314947252,4.35046760735953,0.17863965139023621,1.5508578606802188,1,0.9437160271774333,-0.001886673794101,0.00874125874125874
2022-04-25,162.55,36.065,4.507139886316374,4.612871467480284,4.356654398403941,0.17750815941236808,1.4434100940741939,-2,0.9469888757206264,-0.001886673794101,0.00874125874125874
2022-04-26,159.79,36.42,4.387424492037342,4.558542833811178,4.359132424897622,0.17687086612180816,1.1274350224317093,-2,0.955299242245492,-0.001886673794101,0.00874125874125874
2022-04-27,159.36,35.775,4.454507337526206,4.505808723977512,4.3627691533503405,0.1765455147172428,0.8102135636595749,0,0.9503497243153842,0.0,0.0
2022-04-28,163.41,36.75,4.4465306122448975,4.469880138033888,4.365863504134132,0.17635618632101613,0.5898099526285845,0,0.9503497243153842,0.0,0.0
2022-04-29,160.55,37.19,4.317020704490455,4.422524606523055,4.36616811226251,0.17625404507652045,0.3197458205062945,0,0.9503497243153842,0.0,0.0
2022-05-02,158.38,37.19,4.25867168593708,4.372830966447196,4.365220992317991,0.1766830977409018,0.04307131936504809,0,0.9503497243153842,0.0,0.0
2022-05-03,156.21,36.585,4.269782697826979,4.349302607605123,4.365816103686318,0.1762935878704488,-0.09367042942781155,0,0.9503497243153842,0.0,0.0
2022-05-04,157.36,36.22,4.344561016013253,4.327313343302532,4.368975745517286,0.17413652792185183,-0.23925136622369458,0,0.9503497243153842,0.0,0.0
2022-05-05,154.46,36.3,4.255096418732783,4.28902650460011,4.371120641115624,0.17187594396634065,-0.47763598919690026,0,0.9503497243153842,0.0,0.0
2022-05-06,156.0,35.97,4.336947456213512,4.293011854944721,4.373924190530597,0.1698790759514441,-0.47629371146922733,0,0.9503497243153842,0.0,0.0
2022-05-09,155.61,36.36,4.27970297029703,4.297218111816711,4.375935293665255,0.1679958380367522,-0.4685662619291952,0,0.9503497243153842,0.0,0.0
2022-05-10,154.79,37.005,4.182948250236454,4.279851222298606,4.379107903728484,0.16233576911165482,-0.6114282882511827,0,0.9503497243153842,0.0,0.0
2022-05-11,152.61,36.905,4.1352120308901235,4.237981425273981,4.379462924890739,0.16176826509967193,-0.8745936635321269,0,0.9503497243153842,0.0,0.0
2022-05-12,151.99,36.885,4.120645248746103,4.211091191276645,4.3799873687366375,0.1608596836798123,-1.0499596517681635,-2,0.9503497243153842,0.0,0.0
2022-05-13,153.62,37.47,4.099813183880438,4.1636643368100295,4.37934168485352,0.16191947280629948,-1.3320037689444566,-2,0.9503497243153842,0.0,0.0
2022-05-16,155.12,37.325,4.155927662424648,4.138909275235553,4.37850143022959,0.16295990578620279,-1.4702521693180906,-2,0.9503497243153842,0.0,0.0
2022-05-17,154.68,36.66,4.2193126022913265,4.146182145646528,4.379737111211826,0.16143459862984588,-1.4467466549770844,-2,0.9503497243153842,0.0,0.0
2022-05-18,145.04,36.26,4.0,4.119139739468503,4.377008400428805,0.1664534302243876,-1.54919403350644,-1,0.9502297243153842,0.0020683949255377826,-0.00827357970215113
2022-05-19,141.7,34.515,4.105461393596986,4.11610296843868,4.377812222822955,0.1649930669493823,-1.5861833422647034,-1,0.9577586818443417,0.0020683949255377826,-0.00827357970215113
2022-05-20,141.79,35.165,4.032134224370823,4.102567176536756,4.375412551988997,0.16897526687093478,-1.614705989253697,-1,0.9525670105812418,0.0020683949255377826,-0.00827357970215113
2022-05-23,145.05,35.39,4.09861542808703,4.091104729669233,4.373187015239497,0.17175072782548828,-1.6423935382496964,-1,0.957448422605511,0.0020683949255377826,-0.00827357970215113
2022-05-24,147.63,35.41,4.169161253883084,4.081074459987585,4.373323865800789,0.17158194012530772,-1.7032643738599305,-1,0.9626194099193555,0.0020683949255377826,-0.00827357970215113
2022-05-25,145.21,34.93,4.157171485828801,4.1125087571533445,4.373270391921456,0.17164991587623202,-1.5191480487303781,-1,0.9615852124565866,0.0020683949255377826,-0.00827357970215113
2022-05-26,146.48,34.88,4.1995412844036695,4.131324735314681,4.372971599899782,0.17194107364322367,-1.405405116211592,-2,0.964625752997127,0.0020683949255377826,-0.00827357970215113
2022-05-27,148.72,34.755,4.279096532872968,4.180717197015111,4.372094936015458,0.17228882954758565,-1.1107959784908077,-2,0.9702931550931005,0.0020683949255377826,-0.00827357970215113
2022-05-31,147.88,38.25,3.866143790849673,4.134222869567639,4.360715780460031,0.18264918942757338,-1.2400433399251642,-2,0.9396395422966306,0.0020683949255377826,-0.00827357970215113
2022-06-01,145.64,37.05,3.9309041835357625,4.086571455498175,4.349688382236908,0.18830098706220372,-1.39732101697276,-2,0.9449346333060074,0.0020683949255377826,-0.00827357970215113
