date,JPM,BAC,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2022-11-28,134.35,36.86,3.644872490504612,3.6137691201433952,3.4835897093921067,0.06440332691894228,2.021315000001968,2,0.9992901906841651,0.0,0.0
2022-11-29,136.56,37.0,3.690810810810811,3.638717666652917,3.488412625637697,0.06882983405188403,2.183719357828465,2,0.9992901906841651,0.0,0.0
2022-11-30,138.18,37.85,3.650726552179657,3.6484575356377946,3.491917878619679,0.07164172866644027,2.1850346150489335,2,0.9992901906841651,0.0,0.0
2022-12-01,136.24,36.55,3.7274965800273603,3.668192427288042,3.496501365955355,0.07762379458879279,2.2118354589879257,2,0.9992901906841651,0.0,0.0
2022-12-02,135.16,36.08,3.746119733924612,3.69200523348941,3.5018900378074416,0.08342629364796281,2.278840247706616,2,0.9992901906841651,0.0,0.0
2022-12-05,131.37,34.47,3.811140121845083,3.725258759757504,3.5085639721030275,0.09162239110698744,2.3650854887801636,2,0.9992901906841651,0.0,0.0
2022-12-06,131.59,33.0,3.9875757575757578,3.784611749110494,3.5180440765211816,0.10979811904805623,2.427798170865219,2,0.9992901906841651,0.0,0.0
2022-12-07,131.5,32.74,4.0164935858277335,3.8577651558401094,3.52793171471635,0.12655000181514425,2.6063487664390403,2,0.9992901906841651,0.0,0.0
2022-12-08,132.88,32.44,4.096177558569667,3.93150135154857,3.5390612954213765,0.14558150714474805,2.695672436863841,2,0.9992901906841651,0.0,0.0
2022-12-09,132.16,32.38,4.0815318097591105,3.9985837667154707,3.5501612967518055,0.16061674785152918,2.7918786550091133,2,0.9992901906841651,0.0,0.0
2022-12-12,134.21,32.73,4.100519401161015,4.056459622578657,3.5613129780568142,0.17483160123898644,2.832134699979103,2,0.9992901906841651,0.0,0.0
2022-12-13,134.08,32.75,4.094045801526718,4.077753631368848,3.572777592669556,0.1866405763353134,2.7056069404332854,2,0.9992901906841651,0.0,0.0
2022-12-14,133.41,32.28,4.132899628252788,4.10103483985386,3.585162326011376,0.1985671681726991,2.5979748746470297,2,0.9992901906841651,0.0,0.0
2022-12-15,130.1,31.77,4.095058231035568,4.10081097434704,3.5968572382078707,0.2075403608705399,2.4282203906040545,2,0.9992901906841651,0.0,0.0
2022-12-16,129.29,31.7,4.078548895899053,4.100214391575028,3.607802283908753,0.2153246431118039,2.286835824038021,2,0.9992901906841651,0.0,0.0
2022-12-19,130.06,32.06,4.056768558951965,4.091464223133218,3.6180876428621858,0.22179791616707717,2.1342697372974615,2,0.9992901906841651,0.0,0.0
2022-12-20,130.69,32.19,4.0599565082323705,4.084646364474349,3.6283951143684967,0.22774345454001643,2.0033561492573426,2,0.9992901906841651,0.0,0.0
