date,JPM,BAC,ratio,ins_ratio,long_mean,long_std,z_score
2020-03-23,79.03,18.08,4.371128318584072,4.188113111944873,4.048326769386746,0.12903755598213132,1.0832996757741191
2020-03-24,88.43,21.03,4.204945316214931,4.175962957717432,4.053168951083422,0.1293779647074039,0.9491106689745484
2020-03-25,91.73,21.1,4.34739336492891,4.238419023680606,4.060024375623844,0.13388689537286083,1.332427998721994
2020-03-26,98.12,22.72,4.318661971830986,4.2974344369147275,4.066269500474418,0.13708202635494368,1.686325644484998
2020-03-27,91.13,21.6,4.218981481481481,4.292222090608076,4.070619551476584,0.13772707288528002,1.6089976682803415
2020-03-30,93.5,22.04,4.242286751361162,4.266453777163494,4.075345093853367,0.13868461826748138,1.3780092247976248
2020-03-31,90.03,21.23,4.24069712670749,4.273604139262005,4.0799584318295326,0.13951584487833035,1.3879836200780502
2020-04-01,84.36,19.77,4.267071320182094,4.257539730312642,4.08496916138876,0.14076251871382264,1.2259696011459302
2020-04-02,87.51,20.57,4.254253767622751,4.244658089470996,4.090458409142998,0.14083636336070654,1.0948854162973964
2020-04-03,84.05,20.03,4.196205691462805,4.240102931467261,4.095129705030164,0.1395920409295303,1.0385493719536858
2020-04-06,89.46,21.39,4.182328190743338,4.228111219343695,4.099443605744666,0.1381903969430304,0.931089398723366
2020-04-07,90.64,22.14,4.093947606142728,4.198761315230743,4.102395889297438,0.1360988544390276,0.7080546440343249
2020-04-08,94.3,23.45,4.021321961620469,4.149611443518419,4.104196396986358,0.13425683675590114,0.33826989842335914
2020-04-09,102.76,24.86,4.133547868061143,4.125470263606096,4.10759244771301,0.1323336254665356,0.13509654730654097
2020-04-13,98.19,23.92,4.1049331103678925,4.107215747387114,4.110283549980319,0.13056945008892012,-0.023495561872365317
2020-04-14,95.5,23.73,4.024441635061104,4.075638436250667,4.111473360641475,0.1294327221738762,-0.27686139786713454
2020-04-15,90.79,22.19,4.091482649842272,4.075145444990577,4.113305379644657,0.12833603312279152,-0.29734388484307
2020-04-16,87.33,21.42,4.07703081232493,4.086287215131469,4.114686521710356,0.12747511696694633,-0.2227831380319565
2020-04-17,95.18,23.28,4.088487972508591,4.077275236020958,4.116529966964234,0.1262571499890116,-0.31091095392769963
2020-04-20,91.71,22.5,4.076,4.071488613947379,4.117767325307337,0.12547466032223364,-0.3688291424030109
2020-04-21,89.05,21.64,4.1150646950092415,4.089613225937006,4.120186958516744,0.12396533691948079,-0.2466313030681817
2020-04-22,89.34,21.8,4.098165137614679,4.090949723491488,4.121503409440458,0.12329206509537181,-0.24781550966264768
2020-04-23,89.39,21.87,4.087334247828075,4.093010410592117,4.122221916459013,0.12295923867608215,-0.23757064683727752
2020-04-24,90.71,22.18,4.089720468890892,4.093256909868577,4.122611532069478,0.12281613171981572,-0.23901275662930618
2020-04-27,94.62,23.47,4.031529612270985,4.084362832322774,4.122156340621268,0.12310675720294337,-0.306997837951255
2020-04-28,95.29,23.89,3.988698200083717,4.059089533337669,4.121440004906345,0.12376544008998802,-0.503779338750316
2020-04-29,97.86,24.78,3.949152542372881,4.029287014289309,4.119839337290348,0.1253787982617403,-0.7222299484160177
2020-04-30,95.76,24.05,3.981704781704782,4.008161121064651,4.119132870287035,0.12604509220241394,-0.8804130909292046
2020-05-01,93.25,23.08,4.040294627383016,3.998275952763076,4.120404658684453,0.12483228287063913,-0.9783423255019423
2020-05-04,92.14,22.93,4.018316615787178,3.9956333534663147,4.1212243092321605,0.1239807778039515,-1.0129873194088244
2020-05-05,92.0,22.66,4.060017652250662,4.009897243899704,4.12283618005196,0.12251286676862919,-0.9218536724436205
2020-05-06,90.27,22.35,4.038926174496644,4.027851970324457,4.123975004397732,0.12138613047202192,-0.7918782294113051
2020-05-07,91.21,22.84,3.993432574430823,4.030197528869664,4.12438323496669,0.12089609289011694,-0.779063275292375
2020-05-08,92.7,23.57,3.9329656342808654,4.0087317302492345,4.1240678282986325,0.12137746670543595,-0.950226604492419
2020-05-11,89.97,22.58,3.9844995571302038,4.001968318517839,4.1246497434802505,0.1206080273899263,-1.0171912070643645
2020-05-12,87.03,21.87,3.979423868312757,3.985849561730258,4.125234593700575,0.11980120055256008,-1.1634694087156905
2020-05-13,84.03,20.87,4.0263536176329655,3.9833350503575233,4.126374141641573,0.11850144915429714,-1.2070661777123346
2020-05-14,87.52,21.71,4.031321971441732,3.9909129297597046,4.127563417202469,0.1171534709374147,-1.166422866939774
2020-05-15,85.9,21.44,4.0065298507462686,4.0056257730527856,4.12858568659439,0.11579488829244987,-1.0618768699967056
2020-05-18,90.45,22.93,3.9446140427387704,3.997648670174499,4.12845323534706,0.11600400178447655,-1.1275866621875936
2020-05-19,88.67,22.21,3.9923457901846016,4.000233054548867,4.1276942363210605,0.11675317848679058,-1.0917148759818478
2020-05-20,91.33,22.91,3.9864687909209953,3.9922560892064736,4.126428390129417,0.11787918821935398,-1.1382187386060978
2020-05-21,90.17,22.9,3.9375545851528386,3.973502611948695,4.123145822354487,0.12036640293733246,-1.2432307251359989
2020-05-22,89.47,22.66,3.9483671668137688,3.961870075162195,4.119510358096154,0.1223132693496744,-1.2888240480539355
2020-05-26,95.82,24.28,3.946457990115321,3.962238864637505,4.117384073136087,0.12421137480769152,-1.2490418751002748
2020-05-27,101.37,25.98,3.901847575057737,3.944139221612132,4.113455610577606,0.12725275832908178,-1.3305518181980303
2020-05-28,99.86,24.86,4.016894609814964,3.9502243853909262,4.110157607828277,0.12714654898079478,-1.2578652249657833
2020-05-29,97.31,24.12,4.034411276948591,3.9695957237500763,4.107038514340294,0.12666199735800654,-1.0851146630961428
2020-06-01,98.6,24.61,4.006501422186103,3.9812225748245433,4.102883739686413,0.12578553381467494,-0.9672111026782934
2020-06-02,98.93,24.84,3.9826892109500807,3.988468818991495,4.099198364095545,0.12601744384963115,-0.8786842656178355
2020-06-03,104.27,25.99,4.011927664486341,4.010484836877216,4.095049993280972,0.12469639411262755,-0.6781684186262422
2020-06-04,106.44,26.78,3.974607916355489,4.0020274981853206,4.090207760403063,0.12361575644980359,-0.7133416058781252
2020-06-05,111.23,28.11,3.9569548203486304,3.9865362068653285,4.085608558651336,0.12334975725237898,-0.8031823814886119
2020-06-08,113.45,28.54,3.9751226348983884,3.9802604494077856,4.080310139377621,0.12109630574899288,-0.8261993572059719
2020-06-09,110.54,28.22,3.917080085046067,3.9671386242269833,4.073912964194615,0.11937113886496599,-0.8944736640940981
2020-06-10,106.06,26.6,3.987218045112782,3.9621967003522713,4.068318326916487,0.11530093105401287,-0.9203882882307617
2020-06-11,97.21,23.93,4.062264939406602,3.9797281049624944,4.064927807784063,0.11235181603383324,-0.7583295564702893
2020-06-12,99.87,24.78,4.030266343825666,3.994390409657901,4.06484702959594,0.11237535530437535,-0.6269757256580256
2020-06-15,101.25,25.15,4.025844930417495,4.004534868761722,4.064884696675225,0.11236166817638413,-0.5371033457670548
2020-06-16,102.06,25.8,3.9558139534883723,4.0122816424501835,4.060064209016452,0.11069339499081617,-0.43166592342960197
2020-06-17,99.48,25.0,3.9792,4.010678033427626,4.053532070373384,0.10334627033233118,-0.41466457190909517
2020-06-18,98.94,25.04,3.9512779552715656,3.9884806366006194,4.049304281024328,0.10222972840176099,-0.594970224166814
2020-06-19,97.81,25.25,3.8736633663366336,3.9571600411028136,4.04140878104779,0.09697600773992333,-0.8687585920315456
2020-06-22,96.75,24.62,3.929731925264013,3.9379374400721168,4.034926613605007,0.0909402576463371,-1.0665152710483554
2020-06-23,97.93,24.79,3.950383219039936,3.9368512931824298,4.030449975897648,0.08829905572291268,-1.0600190675757173
2020-06-24,94.66,23.81,3.9756404871902564,3.936139390620481,4.0260058714947995,0.08406524181756546,-1.0690087714175913
2020-06-25,97.96,24.72,3.9627831715210355,3.9384404338703747,4.021373972241692,0.07957178118695446,-1.0422481077363912
2020-06-26,92.59,23.15,3.9995680345572358,3.963621367514495,4.016915584147944,0.07277596362185525,-0.7323052005242624
2020-06-29,93.0,23.39,3.976058144506199,3.972886611362932,4.012278990429335,0.06593964227070846,-0.5974005576900409
2020-06-30,94.06,23.75,3.960421052631579,3.9748941780812617,4.008349246448815,0.06168094368781989,-0.5423890486643084
2020-07-01,93.26,23.26,4.009458297506449,3.9816577401444997,4.005468081561533,0.05729825038132896,-0.4155509332060196
2020-07-02,92.66,23.29,3.9785315586088448,3.984807417562061,4.003544480769302,0.05620441141789947,-0.33337353304751866
2020-07-06,95.0,23.66,4.015215553677092,3.9879369213860327,4.003442707303579,0.05617719688691834,-0.27601565718486387
2020-07-07,92.32,23.01,4.012168622338113,3.995159016952415,4.001419719874862,0.05353598656684749,-0.11694382272435885
2020-07-08,93.3,23.1,4.038961038961038,4.010867014218308,4.0003201853514145,0.05203027144645667,0.20270562835226796
2020-07-09,91.28,22.77,4.008783487044357,4.0107320521258885,4.000059216217802,0.051946435336642095,0.20545848505138697
2020-07-10,96.27,24.02,4.007910074937552,4.016607755391631,3.9986663399693896,0.05055530316684369,0.35488691192357
2020-07-13,97.65,24.19,4.036792062835882,4.020923057223389,3.9979956941445725,0.049758752962463036,0.46077045170550907
2020-07-14,98.21,24.14,4.068351284175642,4.032159589590894,3.9976600826723563,0.04920286177219978,0.701168705963984
2020-07-15,99.73,24.6,4.054065040650406,4.035180389928767,3.99729450001653,0.048689735873212125,0.7781083473299519
2020-07-16,100.01,23.93,4.179272879231091,4.069278268366115,3.9983646364202277,0.051920462727818015,1.3658127878720345
2020-07-17,98.16,23.22,4.227390180878553,4.113174289554314,4.000518387141292,0.05840573659833276,1.928849955061395
2020-07-20,97.3,23.58,4.1263782866836305,4.131091534323865,4.001169121122218,0.05959480232016901,2.180096386655458
2020-07-21,99.41,24.42,4.070843570843571,4.13158999165745,4.000854506154763,0.0591676927632824,2.2095755199671694
2020-07-22,98.69,24.31,4.059646236116825,4.132706230750734,4.001323116552194,0.05952502191192543,2.2071913621961774
2020-07-23,98.98,24.54,4.0334148329258355,4.103534621489683,4.002068393766229,0.05964408977208938,1.7011950071025328
2020-07-24,98.28,24.35,4.036139630390143,4.065284511392001,4.003518178566517,0.059392728898994086,1.0399645540875317
2020-07-27,96.9,24.14,4.014084507042254,4.042825755463726,4.0040578406554745,0.0593382472224738,0.6533377142553747
2020-07-28,97.32,24.36,3.9950738916256157,4.027671819620134,4.0033041617261835,0.05915709509932085,0.4119143756643052
2020-07-29,99.68,25.27,3.944598337950139,4.004662239986798,4.002075523762233,0.05960385879731948,0.04339846910517977
2020-07-30,97.02,24.84,3.9057971014492754,3.9791386936914854,3.999505181248877,0.060383018117182476,-0.33728833358192156
2020-07-31,96.64,24.88,3.884244372990354,3.9487596422115274,3.9969271512237725,0.06195305612393125,-0.7774839858729573
2020-08-03,96.1,24.99,3.8455382152861146,3.9150503838603,3.9944622452380267,0.064963423971097,-1.2224088036532388
2020-08-04,95.55,25.01,3.8204718112754894,3.8801299677902747,3.9925873481879375,0.06830570172533174,-1.6463835017737176
2020-08-05,97.21,25.39,3.8286727057896806,3.8569448413581826,3.989990233998929,0.07150588003615051,-1.8606217079418337
2020-08-06,97.24,25.47,3.817824892029839,3.839350399474296,3.987296917727547,0.07487462760091562,-1.9759232599033576
2020-08-07,99.38,26.11,3.8062045193412484,3.823742428744474,3.9836277660893518,0.07824642214870456,-2.0433565261427726
2020-08-10,100.64,26.56,3.789156626506024,3.8124661109884563,3.97959167700709,0.08190471294640689,-2.0404877815515916
2020-08-11,103.82,26.92,3.856612184249628,3.819694185583284,3.977093049232146,0.08334309729698013,-1.888565085216303
2020-08-12,102.94,26.73,3.8511036288814067,3.824180370201629,3.975534542334523,0.08482194228716887,-1.7843752223979632
2020-08-13,102.37,26.35,3.885009487666034,3.8376172893288683,3.973745603959214,0.08558978843202761,-1.5904737834286609
2020-08-14,102.41,26.47,3.868908197959955,3.8501580250526097,3.9717862607431957,0.08663284711995041,-1.4039505768774003
2020-08-17,99.71,25.9,3.8498069498069496,3.862288089712795,3.970323800154098,0.08795112076936805,-1.22836081560123
2020-08-18,98.32,25.53,3.851155503329416,3.861196753528753,3.968703605762692,0.08924827933195692,-1.2045817918132633
2020-08-19,98.55,25.5,3.864705882352941,3.863917204223059,3.967341070633319,0.09021249259569189,-1.146447276141429
2020-08-20,97.37,25.1,3.8792828685258964,3.8627718803950315,3.966964992191122,0.09053660167188676,-1.1508396590110186
2020-08-21,97.32,24.98,3.895916733386709,3.868173587480382,3.964948694250651,0.09075265875689947,-1.066361119286892
2020-08-24,100.06,25.69,3.894900739587388,3.8771923454364705,3.9626235186279644,0.09072999039543464,-0.9415979525529916
2020-08-25,100.5,26.0,3.8653846153846154,3.88003816784751,3.9602715718479398,0.09139986397424597,-0.8778284836729887
2020-08-26,99.09,25.56,3.876760563380282,3.882449104052978,3.9585060943884423,0.09198071797650241,-0.8268797201049668
2020-08-27,102.35,26.05,3.9289827255278307,3.892389075453365,3.9571236787391344,0.09178731837596601,-0.7052673989299135
2020-08-28,102.77,26.3,3.9076045627376423,3.894726641323552,3.956006956178837,0.09197838887591635,-0.6662468826014696
2020-08-31,100.19,25.74,3.8923853923853926,3.8942235718831526,3.9549307990461164,0.0923441183351732,-0.6574022066312901
2020-09-01,100.14,25.71,3.894982497082847,3.9001431482227984,3.9535951300825243,0.09262625677944254,-0.5770715963077654
2020-09-02,101.65,26.02,3.9066102997694085,3.9061130955006242,3.953420633661246,0.09270604007151848,-0.5102961805306993
2020-09-03,101.33,25.66,3.9489477786438036,3.9101061061238185,3.952782795886763,0.09260115982620706,-0.46086560733191556
2020-09-04,103.52,26.54,3.900527505651846,3.9086906947066593,3.950087171990851,0.09170991532672851,-0.45138496897212427
2020-09-08,99.92,25.48,3.9215070643642074,3.9145150291024224,3.9482745173331595,0.09117154491473713,-0.37028535890566117
2020-09-09,100.87,25.51,3.9541356330850648,3.9263456563028662,3.947079362377619,0.09060570804557627,-0.22883443573249665
2020-09-10,99.83,25.14,3.9709626093874304,3.93921611822647,3.947331839975937,0.09065155464423369,-0.08952655893566841
2020-09-11,101.07,25.5,3.9635294117647057,3.942132444850651,3.947070663505349,0.09058072961945521,-0.054517320355491665
2020-09-14,102.47,25.75,3.9794174757281553,3.9579104388659125,3.947539655512959,0.0906756805801713,0.1143722692413015
2020-09-15,99.28,25.28,3.9272151898734178,3.959052063967755,3.9484321859052383,0.09019848593593412,0.11773898366830328
2020-09-16,99.7,25.6,3.89453125,3.9471311873507418,3.947845507984171,0.09043634381992124,-0.007898601416835651
2020-09-17,98.56,25.35,3.8879684418145954,3.930532353836175,3.946805261697082,0.09076502546973617,-0.17928610471588605
2020-09-18,98.35,25.21,3.9012296707655687,3.918072405636347,3.9455650814233376,0.0908726509262629,-0.30254070401554495
2020-09-21,95.31,24.47,3.8949734368614632,3.901183597863009,3.944434919179011,0.09107632284235155,-0.47489094823105427
2020-09-22,94.27,23.94,3.9377610693400165,3.9032927737563283,3.9434048030920574,0.0907912589944255,-0.44180496867206065
2020-09-23,92.74,23.26,3.987102321582115,3.9218069880727517,3.9435888727099893,0.09086974374764561,-0.23970447960905436
2020-09-24,92.66,23.34,3.9700085689802913,3.9382150135058906,3.9437486646491346,0.09090826587497164,-0.06087071500026814
2020-09-25,93.47,23.49,3.97914005959983,3.953797091272743,3.9432433606840243,0.09062064068016776,0.11646056030398759
2020-09-28,96.16,24.09,3.991697799916978,3.973141963883846,3.94346279803916,0.0907234218560698,0.3271389596809013
2020-09-29,95.35,23.77,4.011358855700463,3.987861521155935,3.943398519739549,0.09067307506151079,0.49036609143588916
2020-09-30,96.27,24.09,3.99626400996264,3.98969385883204,3.943133442866625,0.0904916891984842,0.5145269844978743
2020-10-01,96.97,24.1,4.023651452282158,4.000422435492413,3.9428782830886435,0.09023813301030797,0.6376921871510388
2020-10-02,97.89,24.21,4.043370508054523,4.013268525183353,3.943454733438813,0.09077515264930314,0.769084817893457
2020-10-05,99.04,24.62,4.022745735174655,4.0194781122348875,3.9437019944427645,0.09097368548568605,0.8329454543648861
2020-10-06,98.02,24.37,4.022158391464916,4.021638019387778,3.943458099919915,0.09073920087289354,0.8615892438525692
2020-10-07,99.73,24.88,4.008440514469454,4.024073320289141,3.9424595870914785,0.08966483135970225,0.9102089633142647
2020-10-08,101.78,25.24,4.032488114104596,4.0258406526536294,3.9420999716490486,0.08925195112515136,0.9382504242081785
2020-10-09,101.2,25.36,3.9905362776025237,4.015273806563228,3.9389543616219056,0.08391785045719993,0.9094542403734162
2020-10-12,102.44,25.68,3.9890965732087227,4.008543974170042,3.9349828014940753,0.0752242696657161,0.9778914837307161
2020-10-13,100.78,24.95,4.039278557114229,4.011968007299905,3.9335311393345855,0.07224976541696669,1.0856349153889424
2020-10-14,100.22,23.62,4.243014394580864,4.058882783322187,3.9364006530635405,0.08071847103989498,1.517399037428622
2020-10-15,101.72,24.15,4.2120082815735,4.094786816815968,3.938940020487818,0.08682692802545328,1.794913166598076
2020-10-16,101.51,24.24,4.187706270627063,4.134220815420877,3.941511544449505,0.0918139610597976,2.098910326348539
2020-10-19,99.8,23.72,4.207419898819562,4.177885480543043,3.9443662155899957,0.09730453964706412,2.3998804762866324
2020-10-20,100.37,24.14,4.157829328914665,4.20159563490313,3.9467619626212023,0.10075845568055457,2.5291542090507497
2020-10-21,99.37,24.05,4.131808731808732,4.179354502348704,3.949040876624254,0.10338183088224213,2.2277959652967483
2020-10-22,102.88,24.87,4.136710896662645,4.164295025366533,3.9522427526027966,0.10617905840014412,1.9971195446525882
2020-10-23,103.81,24.9,4.169076305220884,4.160569032285298,3.956630739332323,0.10961178641153371,1.8605507640145136
2020-10-26,101.24,24.54,4.125509372453138,4.144186927012013,3.9606518226567022,0.11132331440873391,1.648667265523957
2020-10-27,99.33,23.85,4.164779874213836,4.145577036071847,3.965972516972165,0.11333903474931928,1.584666037582969
2020-10-28,96.54,23.47,4.113336173838944,4.141882524477889,3.9708535896815556,0.11327292455787892,1.5098836325086973
2020-10-29,97.17,23.54,4.127867459643161,4.140113837073992,3.9758401689124474,0.1134931166512989,1.4474328753017318
2020-10-30,98.04,23.7,4.136708860759494,4.133640348181714,3.981154901724608,0.11343449459689414,1.3442599360889775
2020-11-02,100.25,24.08,4.163205980066445,4.141179669704377,3.9871049260700273,0.1134651802596099,1.3579033081499021
