date,WMT,TGT,ratio,ins_ratio,long_mean,long_std,z_score
2022-06-14,119.46,142.7,0.8371408549404346,0.8076761206533088,0.7063574652632767,0.062078468110262755,1.6321062435057454
2022-06-15,119.38,147.44,0.8096852957135106,0.8135187318062215,0.7090726985176946,0.06298428859546838,1.65828710012677
2022-06-16,120.62,142.89,0.8441458464553154,0.8257383896123283,0.7123833156126693,0.06478137857408427,1.7498095362392694
2022-06-17,118.29,139.3,0.8491744436468054,0.8329488379060643,0.7156196793867508,0.06668807620959413,1.7593723674163197
2022-06-21,122.17,144.7,0.8442985487214928,0.8368889978955117,0.7187232975381295,0.06827912912218952,1.7306269408609154
2022-06-22,120.69,140.81,0.8571124209928271,0.8408833111059902,0.7220719813703147,0.07006399231234364,1.6957544926360664
2022-06-23,123.62,146.81,0.8420407329201008,0.8473543985473082,0.7250212025263688,0.07133737103420655,1.7148542797053756
2022-06-24,123.72,150.42,0.8224970083765457,0.8430246309315544,0.7277222939061281,0.071916166181831,1.6032881498980198
2022-06-27,124.12,149.61,0.8296236882561325,0.8391144798534199,0.7302958262126497,0.07276306049254631,1.4955205691480968
2022-06-28,122.37,144.52,0.8467340160531414,0.8396015733197496,0.7327126493903895,0.07419219108284636,1.4407031571557591
2022-06-29,121.92,141.9,0.8591966173361522,0.8400184125884145,0.7350784117011105,0.07593348000542223,1.3819990981555226
2022-06-30,121.58,141.23,0.8608652552573817,0.8437833170558706,0.73768542003248,0.07753226002427856,1.3684355001410629
2022-07-01,122.63,142.38,0.8612866975698834,0.8515412548945381,0.7402868578532225,0.07902796991694559,1.4077850811331536
2022-07-05,124.25,145.71,0.852721158465445,0.8561607489364007,0.7425364493260874,0.08028651118563285,1.4152352360610008
2022-07-06,125.13,144.81,0.8640977833022581,0.859633502386224,0.7455046244704658,0.08144484619473429,1.4013026391243535
2022-07-07,125.32,149.96,0.8356895172045878,0.8549320823599112,0.7481895328976906,0.081722466778926,1.3061591710267195
2022-07-08,125.4,147.99,0.8473545509831745,0.8522299415050698,0.7510980317337607,0.08210002334033312,1.2318134107231888
2022-07-11,125.45,146.39,0.8569574424482548,0.851364090480744,0.7543413485499892,0.08237828910291693,1.1777707814439096
2022-07-12,125.07,144.56,0.8651770890979523,0.8538552766072455,0.7575543405219393,0.082885989497004,1.1618481804911927
2022-07-13,125.37,145.44,0.8620049504950495,0.8534367100458038,0.760883990202759,0.08300422550495876,1.1150362439983927
2022-07-14,127.82,146.29,0.8737439332832045,0.8610475932615271,0.7645938054407018,0.08299106971923091,1.1622188766470958
2022-07-15,129.07,146.67,0.8800027272107452,0.8675772285070413,0.7685817937242623,0.08268632250796142,1.1972407501040734
2022-07-18,128.77,149.36,0.8621451526513123,0.8686147705476529,0.7722798544132714,0.08180714360533885,1.177585622584854
2022-07-19,129.56,153.36,0.844809598330725,0.8645412723942073,0.7756234225330908,0.08057382275018173,1.1035575429603899
2022-07-20,130.64,156.5,0.8347603833865814,0.8590923589725137,0.7787187613734906,0.07918389636585633,1.0150245351361584
2022-07-21,132.55,158.66,0.8354342619437792,0.8514304247046287,0.781818918877238,0.07766271504394572,0.8963310874207889
2022-07-22,132.21,157.74,0.8381513883605933,0.8430601569345983,0.7848437816924091,0.07622645236330897,0.7637293018008965
2022-07-25,132.02,157.49,0.8382754460600673,0.8382862156163492,0.7876851665603208,0.07495618475003957,0.6750750351658159
2022-07-26,121.98,151.81,0.8035043804755945,0.8300251720453231,0.7900633269802925,0.07310338114504565,0.5466483825931617
2022-07-27,126.59,154.6,0.8188227684346702,0.826837649054941,0.7925586856800948,0.0714408404536497,0.47982306978997663
2022-07-28,129.75,159.42,0.8138878434324427,0.8225283653526736,0.7950998952910201,0.06937892749857758,0.39534295283270043
2022-07-29,132.05,163.38,0.8082384624801078,0.8165457801765765,0.7976398004016194,0.06694116986755343,0.28242679075318783
2022-08-01,132.54,165.55,0.8006040471156749,0.809011500387698,0.8001294758783686,0.06412187062942944,0.1385178632834972
2022-08-02,132.68,163.48,0.8115977489601175,0.8106301740846027,0.8026244415389421,0.06151144755541534,0.130150286878687
2022-08-03,130.5,167.92,0.7771557884707004,0.8022967780918087,0.8045088498039308,0.05887072765413147,-0.03757506999264822
2022-08-04,125.57,166.56,0.753902497598463,0.7902997089250127,0.8058257498902806,0.05676826282432371,-0.27349860983618796
