date,CVX,XOM,ratio,ins_ratio,long_mean,long_std,z_score
2020-04-15,82.49,40.48,2.037796442687747,1.9866403875194762,1.8531214615387905,0.11196608575021864,1.192494361895874
2020-04-16,79.99,39.15,2.043167305236271,2.003118774450425,1.859229591776501,0.11217381757147989,1.2827341155812428
2020-04-17,87.17,43.22,2.0168903285515967,2.0155392700239485,1.864839271087753,0.11148849443793934,1.3517089785447178
2020-04-20,83.57,41.18,2.0293831957260804,2.024269042939043,1.8704310827742963,0.11118171307133518,1.3836624379590445
2020-04-21,81.64,40.96,1.9931640625,2.024080266940339,1.87554181875766,0.10962137542694701,1.355013541876845
2020-04-22,84.44,42.13,2.0042724899121764,2.017375476385225,1.8805275568373927,0.10853674235435955,1.2608441766295149
2020-04-23,86.8,43.45,1.9976985040276178,2.008281716143494,1.885175973513182,0.10745972065308654,1.145598945187433
2020-04-24,87.01,43.73,1.9897095815229822,2.002845566737771,1.889644928245007,0.10610761416627333,1.066847458424387
2020-04-27,89.71,43.94,2.041647701411015,2.0052984678747583,1.8950157042326645,0.10549816477828723,1.0453524369249623
2020-04-28,89.91,44.97,1.9993328885923949,2.006532233093237,1.8995924801071438,0.10393028114069607,1.0289566410517377
2020-04-29,94.62,47.46,1.9936788874841973,2.0044135126076412,1.9036531088016153,0.10274091415676373,0.9807232555112764
2020-04-30,92.0,46.47,1.979771895846783,2.0008281909714745,1.906953903808544,0.10193548358669212,0.920918642457748
2020-05-01,89.44,43.14,2.0732498840982845,2.017536251486535,1.912207893188821,0.10225207168152076,1.030085323119661
2020-05-04,91.44,44.88,2.0374331550802136,2.0166933422203743,1.9166752395679318,0.10176088171729131,0.9828737817967168
2020-05-05,92.89,44.83,2.072049966540263,2.0312367578099484,1.9216719619374427,0.10190931434387558,1.0751205282649432
2020-05-06,90.05,43.99,2.047056149124801,2.041912210138069,1.9252719971557892,0.1024676024316766,1.1383130883739894
2020-05-07,92.64,44.24,2.094032549728752,2.0647643409144627,1.9295513600708951,0.10407901948272805,1.2991377274264795
2020-05-08,95.47,46.18,2.0673451710697273,2.0635833983087517,1.9335299898057956,0.10471638952086838,1.2419584851809509
2020-05-11,93.37,45.74,2.041320507214692,2.0643608687356467,1.9370087519111054,0.10477341038685115,1.2155003483643758
2020-05-12,91.1,44.12,2.0648232094288304,2.0629155173133604,1.9411724033680604,0.10480666867672996,1.1615970193729708
2020-05-13,88.7,41.93,2.1154304793703793,2.0765903833624764,1.945745988623209,0.1063382207027924,1.230454994211047
2020-05-14,90.05,42.3,2.128841607565012,2.0835521949297284,1.9506389017268642,0.10791106956199924,1.2316928535908938
2020-05-15,89.16,42.0,2.1228571428571428,2.0946545892872113,1.955445736722807,0.10906500719817498,1.2763842055358485
2020-05-18,92.55,45.34,2.041243934715483,2.0946392747873697,1.9587403851978413,0.10861283493101796,1.2512231144306312
2020-05-19,89.62,43.94,2.0395994538006375,2.0895945236617313,1.961769077301048,0.10828577240897821,1.1804454409569771
2020-05-20,93.0,45.37,2.0498126515318495,2.076470958094025,1.9649639868068989,0.10800332677141677,1.0324401536549395
2020-05-21,92.04,44.56,2.0655296229802516,2.0638085611770727,1.9685651077633795,0.10768859179580588,0.8844340131616676
2020-05-22,90.28,44.6,2.0242152466367713,2.0440801819329986,1.9708119977631935,0.1074149518157155,0.6821041478052915
2020-05-26,93.3,45.91,2.0322369854062297,2.0422787920711483,1.974440260635568,0.1057101051893034,0.6417412158856193
2020-05-27,93.9,46.24,2.0307093425605536,2.0405007698231308,1.978407292118234,0.10321040221498817,0.60162034419317
2020-05-28,90.87,45.04,2.0175399644760215,2.0340462324119657,1.9813669412987474,0.1017082286743142,0.5179452223271506
2020-05-29,91.7,45.47,2.016714317132175,2.02428317124235,1.9836517449691238,0.10092070061262857,0.4026074534419354
2020-06-01,92.79,46.28,2.0049697493517717,2.0204340717853504,1.9847423570026557,0.1007893348293839,0.35412194001591174
2020-06-02,94.69,47.31,2.00147960262101,2.0142825952283063,1.984787985802892,0.10079639949213652,0.2926157042714134
2020-06-03,97.18,49.24,1.9735987002437043,2.002860466764937,1.9855623294850873,0.1005241051105848,0.172079495369
2020-06-04,96.28,49.1,1.9608961303462322,1.9915316999389787,1.985617040772168,0.1005095280818739,0.058846750946762505
2020-06-05,100.81,53.08,1.8992087415222307,1.9680305848169901,1.9843064099039383,0.10112340992134604,-0.16095012123906324
2020-06-08,103.24,54.74,1.8860065765436609,1.9442379502553677,1.9815548071228253,0.10152043511496377,-0.36757975697404377
2020-06-09,101.53,53.52,1.897047832585949,1.9233515962483554,1.9766997281521084,0.09838004243082549,-0.5422657948258556
2020-06-10,97.58,50.65,1.9265547877591314,1.9139428137514407,1.9751277143460837,0.09841576149239933,-0.621698188042454
2020-06-11,89.37,46.18,1.9352533564313557,1.9088142589684653,1.9753752358756673,0.09829439146097257,-0.677159458621093
2020-06-12,92.39,47.17,1.9586601653593385,1.9207045437358872,1.9803172772789992,0.08932341330207876,-0.6673808281543212
2020-06-15,91.23,47.14,1.9352991090369114,1.9305630502345372,1.98479125749206,0.07954446834930015,-0.6817344861668181
2020-06-16,94.03,48.2,1.9508298755186722,1.9413194588210818,1.9870719386794358,0.0764664432455184,-0.598334091615219
2020-06-17,91.54,46.63,1.9631138751876476,1.948631276306785,1.991057063944222,0.0683209668247576,-0.6209775652949786
2020-06-18,91.94,46.92,1.9595055413469735,1.9534817132899085,1.9924184617928566,0.06682376974230768,-0.5826781196735806
2020-06-19,90.63,45.98,1.9710743801652892,1.9559645562510988,1.9943096585553326,0.06450925630227074,-0.5944124068732144
2020-06-22,91.59,46.42,1.9730719517449375,1.963519124792704,1.9944018160200152,0.06447430900938832,-0.4789922017282002
2020-06-23,91.44,46.7,1.9580299785867237,1.9649591454063142,1.9960117428169386,0.062266011080517124,-0.4987086352853051
2020-06-24,87.64,44.5,1.969438202247191,1.9662240108182232,1.996857935076614,0.06153781279199924,-0.4978065171398759
2020-06-25,89.21,45.17,1.9749833960593313,1.9693195817606945,1.9979685134052827,0.06050603679814116,-0.4734888146808566
2020-06-26,86.46,43.62,1.9821182943603852,1.9715283645997137,2.0005570646031443,0.05623048366521118,-0.5162448926504638
2020-06-29,87.67,44.32,1.9781137184115525,1.9725367179330366,2.002122986312644,0.05420583838823747,-0.5458133156746352
2020-06-30,89.23,44.72,1.995304114490161,1.9799915451137242,2.003451675562478,0.05301254460682441,-0.4425392258143701
2020-07-01,87.62,43.71,2.0045756119881033,1.9870190270619066,2.0037544409924912,0.052965418374670725,-0.31596869134876693
2020-07-02,88.31,44.08,2.0034029038112524,1.992702928612291,2.0044416119241015,0.0526835038186698,-0.22281515960315798
2020-07-06,88.57,44.39,1.9952692047758502,1.995333110695384,2.0050165091606735,0.052386294124212855,-0.18484602942764544
2020-07-07,86.31,43.24,1.996068455134135,1.9989240580399006,2.005704519234843,0.05198498038935357,-0.1304311580798609
2020-07-08,86.35,43.14,2.001622624014835,2.0001877599448354,2.005969324115913,0.05192195889885549,-0.11135104094089007
2020-07-09,82.74,41.36,2.000483558994197,1.999369349346054,2.0060755843909246,0.05190379348469132,-0.12920510418662398
2020-07-10,85.23,42.65,1.9983587338804223,1.998360515359888,2.005418289244136,0.05174475124845474,-0.13639593802199704
2020-07-13,85.4,42.66,2.0018752930145336,1.9996817330076246,2.0047300890404403,0.05150823285630652,-0.09801066262356754
2020-07-14,88.35,44.07,2.0047651463580665,2.0014210712524108,2.004528002670548,0.0514834948928893,-0.06034810621541998
2020-07-15,88.89,44.63,1.991709612368362,1.9994384689231164,2.003900109614586,0.051404896565473035,-0.08679407973882472
2020-07-16,88.36,44.28,1.995483288166215,1.9984384147575198,2.003938763375689,0.05139755824055184,-0.10701575729388631
2020-07-17,87.19,43.52,2.0034466911764706,1.9994560062167295,2.0039250000634277,0.0513975779268889,-0.08694950281616698
2020-07-20,85.27,42.5,2.0063529411764707,2.0003515358491173,2.004069240682575,0.051391951376712736,-0.0723402154202379
2020-07-21,91.39,44.65,2.046808510638298,2.008760208705163,2.005020889501164,0.051649558150079836,0.07239789337855913
2020-07-22,91.04,43.61,2.087594588397157,2.0279372039109225,2.005786670950933,0.052534837786466,0.42163512619992854
2020-07-23,91.01,43.7,2.082608695652174,2.045362285408114,2.007174601068596,0.05345345399021246,0.7144100425486154
2020-07-24,90.13,43.43,2.075293575869215,2.059731662346663,2.0085348458750127,0.05413825323740916,0.9456680518881917
2020-07-27,91.04,44.07,2.065804402087588,2.071621954528886,2.0099687209790265,0.05450162682347208,1.131218224908244
2020-07-28,89.11,43.55,2.0461538461538464,2.071491021631996,2.009517120346619,0.05407901208671296,1.1459880440494186
2020-07-29,90.07,44.03,2.045650692709516,2.063102242494468,2.0096540793071074,0.054161252948989616,0.9868339500509568
2020-07-30,86.27,41.87,2.060425125388106,2.058665528441654,2.0094603319545716,0.053954663648133706,0.9119730002947454
2020-07-31,83.94,42.08,1.9947718631178708,2.0425611858913855,2.0085889271877893,0.0537590328091006,0.6319358241475881
2020-08-03,84.81,42.25,2.007337278106509,2.0308677610951698,2.007144005994085,0.05257563866207316,0.45123094468842795
2020-08-04,86.49,43.47,1.989648033126294,2.0195665984896594,2.005849053695028,0.05202166819823127,0.2636890601500892
2020-08-05,87.2,43.85,1.9885974914481186,2.00815595823738,2.0049703367655853,0.051857374080361444,0.061430443177821675
2020-08-06,87.47,43.64,2.0043538038496793,1.9969416939296945,2.003962513339266,0.05125858651631767,-0.13696865026382113
2020-08-07,86.8,43.44,1.998158379373849,1.99761899718089,2.0020079783393236,0.04912772818204689,-0.08933816646619469
2020-08-10,89.73,44.51,2.0159514715794207,1.9993418358754724,2.0001264760728974,0.04626631372528829,-0.01695921144882781
2020-08-11,89.62,44.97,1.9928841449855461,1.9999890582473228,1.997960259441704,0.04337495576680426,0.04677350719447563
2020-08-12,90.72,44.09,2.0576094352460874,2.013791447006917,1.998233017783881,0.04370197689371394,0.3560120234577786
2020-08-13,89.82,43.01,2.0883515461520576,2.030590995467392,1.9990455526564044,0.04492035487281461,0.7022527515711775
2020-08-14,90.35,43.2,2.091435185185185,2.0492463566296593,1.9997392615506264,0.046025440750585574,1.0756463006473864
2020-08-17,90.77,42.64,2.1287523452157595,2.0718065313569274,2.000792973587885,0.04822818574889252,1.4724492880322166
2020-08-18,87.63,42.43,2.065283997171812,2.0862865017941807,2.001477452763469,0.04885361993783025,1.7359829044119446
2020-08-19,86.39,41.96,2.0588655862726406,2.086537731999491,2.0019212627779095,0.04925707824215929,1.717854006800552
2020-08-20,84.81,41.32,2.052516940948693,2.0793708109588183,2.0022847227510447,0.049552671614368125,1.5556393973604017
2020-08-21,85.08,41.01,2.0746159473299195,2.0760069633877647,2.003235989131943,0.050391241801663315,1.444119486918847
2020-08-24,87.2,42.22,2.0653718616769305,2.063330866679999,2.004046948207689,0.050999684250003036,1.162436970819215
2020-08-25,86.13,40.88,2.1068982387475534,2.071653714995148,2.0057457563642855,0.05270022019009538,1.250620175648703
2020-08-26,84.78,40.01,2.1189702574356413,2.0836746492277474,2.007703933944529,0.05468445682646661,1.3892561011312707
2020-08-27,84.91,39.74,2.1366381479617513,2.1004988906303597,2.0104212580731637,0.056964281529354885,1.5813002488371073
2020-08-28,85.63,40.69,2.1044482673875646,2.1064653546418883,2.0128137936905186,0.057856590595180425,1.6186844054922775
2020-08-31,83.93,39.94,2.1014021031547325,2.113671402937449,2.0161836830510604,0.057009682626908274,1.710020392928388
2020-09-01,83.08,39.43,2.1070251077859496,2.113696776745128,2.0198673252384323,0.05557832510747431,1.6882381994285234
2020-09-02,83.19,39.19,2.1227353916815517,2.1144498035943102,2.0236287845566925,0.05475621779251329,1.6586430308565894
2020-09-03,82.28,39.11,2.1038097673229355,2.107884127466547,2.026583034216089,0.05420900130234013,1.4997710951547858
2020-09-04,81.93,39.08,2.0964687819856707,2.1062882303861676,2.0292699579753277,0.05359737971861769,1.4369783152680262
2020-09-08,78.97,38.18,2.068360398114196,2.0996798893780606,2.0310982951879084,0.05301579846541442,1.2936067394116932
2020-09-09,80.03,37.95,2.108827404479578,2.100040348716786,2.033990433445286,0.05243111394651815,1.2597465569561144
2020-09-10,78.15,37.0,2.1121621621621625,2.0979257028129084,2.0366793048893443,0.05223052225845218,1.1726169924263554
2020-09-11,77.69,36.9,2.105420054200542,2.0982477601884297,2.0390510745395596,0.05206409357709986,1.1369963746935858
2020-09-14,77.29,36.66,2.1082924168030557,2.1006124871519067,2.041530855797161,0.05175356096529434,1.1415954816010743
2020-09-15,76.35,36.27,2.105045492142266,2.107949505957521,2.0437637076634436,0.05155189744932149,1.2450715001746655
2020-09-16,78.56,37.81,2.0777572070880717,2.10173546647922,2.045508461919163,0.05088602640438095,1.1049596231631922
2020-09-17,78.79,37.8,2.0843915343915347,2.096181340925094,2.0476144878492426,0.04980762328080446,0.9750887490061939
2020-09-18,78.21,37.19,2.102984673299274,2.0956942647448407,2.0498402623667773,0.04923555321969747,0.9313189225975578
2020-09-21,76.3,36.43,2.0944276695031565,2.0929213152848605,2.051831000257508,0.04856778358704548,0.8460405641881572
2020-09-22,75.53,35.53,2.125809175344779,2.0970740519253632,2.0542258482739144,0.04861466225002695,0.8813843739380305
2020-09-23,71.95,34.39,2.092177958708927,2.099958202249534,2.0561269189455373,0.04781145879739086,0.9167526866255876
2020-09-24,71.8,34.32,2.092074592074592,2.1014948137861458,2.057739760238611,0.04735494286070863,0.9239807062218905
2020-09-25,71.83,34.64,2.0736143187066975,2.0956207428676303,2.0588904053505876,0.04687760516314085,0.7835369872077679
2020-09-28,73.93,35.31,2.093741149815916,2.095483438930182,2.060396042783999,0.046514582550666525,0.754331098381114
2020-09-29,71.9,34.28,2.0974329054842475,2.089808184958076,2.062098771129139,0.04595669371628228,0.6029461997419489
2020-09-30,72.0,34.33,2.097290999126129,2.0908307930415164,2.0637858135290053,0.045345522399634984,0.5964200671052116
2020-10-01,70.42,33.13,2.1255659523090853,2.0975290650884153,2.065851535667243,0.04528876439404449,0.6994566940611442
2020-10-02,71.19,32.98,2.158580958156459,2.1145223929783676,2.068486492319947,0.04601445098491989,1.0004661508078778
2020-10-05,72.7,33.74,2.1547125074096027,2.126716664497105,2.0710923885454333,0.046401350384605036,1.1987641629095036
2020-10-06,72.3,33.39,2.1653189577717877,2.1402938749546125,2.073816449624721,0.04706188555400351,1.412553376205227
2020-10-07,73.78,33.5,2.2023880597014927,2.1613132870696856,2.0771101648471113,0.04902197813553361,1.717660637638358
2020-10-08,75.22,35.26,2.1332955190017016,2.162859200408209,2.0794699299576673,0.04824294736444398,1.7285276917388552
2020-10-09,74.0,34.74,2.130109383995394,2.1571648855759955,2.081713698221487,0.047393782185085054,1.5920060369913502
2020-10-12,74.51,34.63,2.1516026566560784,2.156542915425291,2.084182964312814,0.04710553791188754,1.5361240805238008
2020-10-13,73.4,34.22,2.1449444769140857,2.1524680192537504,2.086492823241774,0.04661986417972327,1.4151734925189126
2020-10-14,72.95,34.15,2.136163982430454,2.139223203799543,2.0879820811049767,0.04675768739140764,1.0958865922009309
2020-10-15,73.51,34.45,2.1338171262699563,2.139327525253194,2.0887524567361897,0.047130487987643264,1.073086035736871
2020-10-16,72.89,34.1,2.1375366568914957,2.140812979832414,2.089667922756845,0.04754080471814621,1.0758138693442598
2020-10-19,71.28,33.42,2.1328545780969477,2.1370633641205883,2.090627272793974,0.04782574352564743,0.9709434271881625
2020-10-20,71.68,33.7,2.1270029673590503,2.1334750622095813,2.091647248881832,0.047939827760181464,0.8725065416795498
2020-10-21,70.87,33.16,2.1372135102533174,2.1336849677741534,2.0931649099501564,0.04791656499094925,0.8456377837528773
2020-10-22,73.4,34.86,2.1055651176133106,2.128034566042824,2.094163483698553,0.04753235653877392,0.712590008379682
2020-10-23,72.57,34.16,2.124414519906323,2.1254101386457895,2.09522997360719,0.04748037498178847,0.6356345132104623
2020-10-26,70.94,33.35,2.1271364317841077,2.124266509383222,2.0974360497516273,0.04577819743977549,0.5860969005363714
2020-10-27,69.51,32.82,2.1179159049360146,2.1224490968986145,2.099279026865452,0.044291178336395384,0.5231305849933271
2020-10-28,66.88,31.57,2.1184668989547037,2.118699774638892,2.1014260079625924,0.04194698999410026,0.4117999093314959
2020-10-29,68.8,32.97,2.086745526235972,2.1149358563634246,2.1030618085423898,0.039302852787517426,0.3021166907458189
2020-10-30,69.5,32.62,2.130594727161251,2.11617189781441,2.105165823930916,0.03725480712218103,0.2954269457736955
2020-11-02,72.15,33.99,2.122683142100618,2.115281239877712,2.107241236643029,0.034563903366214115,0.23261271012989926
2020-11-03,71.74,33.41,2.1472612990122717,2.121150318692963,2.10942973376691,0.03279767316716311,0.3573602574278935
2020-11-04,71.77,33.23,2.159795365633464,2.1294160120287153,2.112211587444375,0.029674806572434518,0.5797653488438115
2020-11-05,72.14,33.17,2.1748567983117275,2.1470382664438663,2.1141657101621356,0.029877990948992475,1.1002264622762126
2020-11-06,71.15,32.78,2.170530811470409,2.155025483305698,2.115535364584108,0.030550614472321807,1.2926129115133473
2020-11-09,79.4,36.93,2.1500135391280804,2.1604915627111905,2.1165116704831566,0.030703005460422716,1.4324295478084568
2020-11-10,83.07,36.86,2.25366250678242,2.18177180426522,2.1185935065092676,0.03541958507809514,1.7837108372854558
2020-11-11,82.46,36.48,2.2604166666666665,2.201896064471861,2.121845717667515,0.03919866085254075,2.042170448257979
2020-11-12,80.67,35.23,2.289809821175135,2.224886669044542,2.125694788249223,0.043959165990711764,2.256455020467805
2020-11-13,83.03,36.08,2.3012749445676275,2.2510354956639858,2.1298407549762057,0.048442546741355084,2.5018243019894095
2020-11-16,88.96,38.16,2.3312368972746333,2.2872801672932965,2.134117770808617,0.05444125968974764,2.813351442592039
2020-11-17,87.04,38.67,2.2508404447892425,2.286715754894661,2.1372089138604897,0.055722080843249935,2.6830807244033905
2020-11-18,84.28,37.21,2.264982531577533,2.287628927876834,2.139843652074322,0.05795716082283144,2.549905373285535
2020-11-19,85.73,37.4,2.292245989304813,2.28811616150277,2.1427315809388086,0.06112965974751353,2.3782985405848733
2020-11-20,85.79,36.94,2.3224147265836494,2.2923441179059743,2.1458278572491736,0.06537336964087259,2.2412224038883886
2020-11-23,91.03,39.36,2.3127540650406506,2.2886475514591775,2.1492996205433914,0.06859063903149562,2.0315881712634285
2020-11-24,95.62,41.98,2.2777513101476896,2.294029724530867,2.1522387739932745,0.07026140259860447,2.0180489613568966
2020-11-25,92.14,40.81,2.2577799558931635,2.292589209393993,2.154751354795061,0.07130491921367477,1.9330763728359637
2020-11-27,91.31,40.19,2.271958198556855,2.288531651244402,2.157238401576316,0.07275689692615157,1.8045471318182882
2020-11-30,87.18,38.13,2.2863886703383165,2.2813264399953352,2.1602813832932393,0.0742864343831517,1.6294368912333907
2020-12-01,87.45,38.5,2.2714285714285714,2.273061341272919,2.163197379783954,0.07516777312538059,1.4615832945551146
2020-12-02,89.87,39.94,2.2501251877816726,2.267536116799716,2.166226792945079,0.07494327831892678,1.3518133464018949
2020-12-03,89.8,40.21,2.233275304650584,2.2626351865511998,2.168300924614596,0.07504980207980505,1.2569555058425401
2020-12-04,93.28,41.68,2.238003838771593,2.2558443145941474,2.17039828589142,0.07521256824219348,1.1360605108920225
2020-12-07,90.76,40.9,2.219070904645477,2.2423807614555793,2.172292466732168,0.07497914657353742,0.9347705052186817
2020-12-08,91.54,42.24,2.1671401515151514,2.221523077472896,2.1732732623107034,0.07451120893905573,0.6475510980053638
2020-12-09,90.44,42.8,2.113084112149533,2.194114862346468,2.1734072393108246,0.07439358494541277,0.2783522672127954
2020-12-10,93.35,44.01,2.1211088389002497,2.1716815691964007,2.174129766507694,0.07365572626306885,-0.033238383972338095
2020-12-11,92.45,43.8,2.110730593607306,2.1462269201635436,2.174568750827957,0.07318883598484553,-0.3872425388795892
2020-12-14,89.44,42.22,2.118427285646613,2.126098196363771,2.174826127700413,0.07295962970584036,-0.6678752555776933
2020-12-15,89.37,43.04,2.0764405204460967,2.1079582701499597,2.1745263418827947,0.07333158611242838,-0.9077680609659264
2020-12-16,88.69,43.7,2.0295194508009153,2.091245337880236,2.172921513140397,0.07543915242665813,-1.0826762050324783
2020-12-17,88.41,43.48,2.033348666053358,2.073693303310858,2.1719410249294713,0.07687500905841484,-1.2780189924134875
2020-12-18,87.19,42.73,2.040486777439738,2.059644540077344,2.17108122801889,0.0780627161042329,-1.4275276790619285
2020-12-21,86.09,41.95,2.0522050059594754,2.0464000841399166,2.1707244061397697,0.07856311179260213,-1.582477057783244
2020-12-22,84.36,41.24,2.045586808923375,2.040229341835372,2.169921833791561,0.07960196942863254,-1.629262352264605
2020-12-23,85.69,41.77,2.0514723485755324,2.0446199213902956,2.169155824509749,0.08052711600214066,-1.5465089190098742
2020-12-24,85.33,41.6,2.051201923076923,2.0481905727950087,2.1683876732422624,0.08143891697018597,-1.4759172262968179
2020-12-28,84.9,41.74,2.034020124580738,2.046897242223209,2.1668619094467894,0.08309549292060589,-1.4436964389657252
2020-12-29,84.61,41.27,2.050157499394233,2.0464877409101603,2.1650548518007526,0.08444657456707771,-1.4040487905925891
2020-12-30,85.33,41.6,2.051201923076923,2.0476107637408703,2.1633296753952083,0.08570932001260288,-1.3501321867601148
2020-12-31,84.45,41.22,2.048762736535662,2.0470688413328957,2.161387071707939,0.08697499819736543,-1.314380370731715
2021-01-04,84.71,41.5,2.0412048192771084,2.0450694205729327,2.1587006843675325,0.08816818102217801,-1.288801271356803
2021-01-05,87.0,43.5,2.0,2.0382653956567856,2.156479092384171,0.09046849972207688,-1.3066835096253726
2021-01-06,89.8,44.61,2.013001569154898,2.0308342096089183,2.1545272954701624,0.09229193590529977,-1.3402372010937655
2021-01-07,90.22,44.96,2.006672597864769,2.0219283445664873,2.152111794490308,0.09424568181885058,-1.381320050016147
2021-01-08,91.08,45.46,2.003519577650682,2.0128797127894913,2.149754712835917,0.09617670798552576,-1.423161625234927
2021-01-11,91.6,46.84,1.9555935098206658,1.995757450898203,2.146745204959088,0.09938096763199189,-1.5192823903666675
2021-01-12,93.34,47.88,1.949456975772765,1.9856488460527557,2.1436725357841344,0.10258581024271901,-1.540404948379246
2021-01-13,93.25,48.42,1.925857083849649,1.968219948991706,2.140144542900104,0.10637048920033618,-1.6162809365725321
2021-01-14,95.49,50.31,1.8980322003577816,1.9464918694903086,2.1362308366044513,0.11086809955190359,-1.711393700090577
2021-01-15,92.09,47.89,1.9229484234704532,1.930377638654263,2.1328299275396407,0.1142345681919612,-1.7722506601081935
2021-01-19,94.51,48.84,1.935094185094185,1.9262777737089667,2.129461272120322,0.11704859162723483,-1.7358901596905547
2021-01-20,95.38,49.53,1.9257015949929335,1.9215266975530003,2.1264635467433157,0.11993852900760042,-1.7086823632573374
2021-01-21,92.01,48.11,1.9124922053627105,1.9188537218556128,2.122931508167589,0.12307919541671497,-1.6581014006552477
2021-01-22,91.73,47.43,1.9340080118068734,1.926048884145431,2.1197127011679684,0.12546953005125072,-1.543512731285685
2021-01-25,90.9,46.9,1.9381663113006398,1.9290924617114684,2.116716874607379,0.12764031427705105,-1.4699463406887276
2021-01-26,89.36,45.87,1.9481142358840202,1.9316964718694354,2.1138776635562007,0.12948208827973576,-1.4069991773161497
2021-01-27,88.2,45.35,1.9448732083792724,1.9355307945467033,2.111513124925256,0.13126903092694475,-1.3406233681765516
2021-01-28,89.02,46.06,1.9326964828484583,1.939571650043853,2.1082148208533757,0.13325269137130946,-1.2655892280599241
2021-01-29,85.2,44.84,1.9000892060660124,1.9327878888956807,2.1045049219194656,0.1359150809100954,-1.2634141250106872
2021-02-01,86.41,44.92,1.9236420302760462,1.929883032690762,2.100777934107195,0.1377760092896685,-1.2403821412560552
2021-02-02,87.06,45.63,1.907955292570677,1.9218512440280933,2.096580599556149,0.1397692985514675,-1.2501268686249785
2021-02-03,88.96,47.42,1.8760016870518768,1.9080769397626143,2.0915996810351514,0.1422358552514615,-1.2902705927987264
2021-02-04,89.0,48.33,1.8415063107800538,1.8898389053489333,2.086115939356979,0.1454475010275252,-1.349469964223731
2021-02-05,89.26,49.95,1.786986986986987,1.8672184615331282,2.0800654968212937,0.15021692299836892,-1.4169311355850143
2021-02-08,91.48,52.1,1.7558541266794625,1.8336608808138117,2.0717686904862447,0.1541619874606318,-1.5445299687332994
2021-02-09,90.96,50.63,1.7965633023898873,1.8113824827776532,2.0640378010816316,0.15615904169874945,-1.6179358912267305
2021-02-10,92.52,51.12,1.8098591549295775,1.7981539763531935,2.0560386233108727,0.15668968038197603,-1.6458304486231092
2021-02-11,92.02,49.84,1.8463081861958264,1.7991143514363483,2.0484558440046756,0.15562578926749338,-1.602186204111409
2021-02-12,92.55,50.52,1.8319477434679334,1.8081065027325374,2.0401343581078972,0.15358427249329798,-1.5107527066971325
2021-02-16,93.13,52.04,1.7895849346656418,1.814852664329773,2.0324467662725043,0.15440051435814225,-1.4092835302219735
2021-02-17,95.92,52.85,1.8149479659413434,1.8185295970400646,2.0249461901785675,0.15384280656106486,-1.3417370480469617
2021-02-18,95.0,52.02,1.8262206843521722,1.8218019029245833,2.0171791017626903,0.1518703686193446,-1.2864734616389195
2021-02-19,95.8,52.37,1.8292915791483675,1.8183985815150918,2.008960382638769,0.14837492689084794,-1.284326166939676
2021-02-22,98.39,54.3,1.8119705340699817,1.8144031396355014,2.0006139904559244,0.1450439255551066,-1.2838238492771339
2021-02-23,99.63,55.05,1.809809264305177,1.8184480055634082,1.9928149563585493,0.14244704836404576,-1.2240825822485208
2021-02-24,103.31,56.7,1.8220458553791887,1.8198675834509774,1.9855527213499828,0.13979220445166138,-1.185224444731448
2021-02-25,102.35,55.76,1.835545193687231,1.8217324853179893,1.9782791712688226,0.1359380251510615,-1.151603355844477
2021-02-26,100.0,54.37,1.8392495861688432,1.8237240867220845,1.9708268531993312,0.13092469006678656,-1.1235678037672452
2021-03-01,102.05,56.4,1.8093971631205674,1.8232094125322014,1.963126329727531,0.1264559588242955,-1.1064477980807332
2021-03-02,102.44,56.07,1.8270019618334226,1.8266479520378507,1.956074275961727,0.12189555636840346,-1.0617804929058496
2021-03-03,103.59,56.52,1.8328025477707006,1.828799290516153,1.949399730013729,0.11733882620159576,-1.0277965393174848
2021-03-04,104.5,58.71,1.779935275080906,1.817677306794888,1.9417652539522174,0.11306697912490496,-1.0974729148839264
2021-03-05,109.0,60.93,1.788938125718037,1.8076150147047265,1.934596374303427,0.10873997140046349,-1.16775237259405
2021-03-08,109.75,60.87,1.8030228355511748,1.8063401491908482,1.9285277523706938,0.10565885292469672,-1.156435071909488
2021-03-09,109.5,59.93,1.827131653595862,1.806366087543336,1.923761878061466,0.10362261257019267,-1.132916721614286
2021-03-10,111.37,61.77,1.802978792293994,1.800401336447995,1.9184597106180283,0.10147029759906974,-1.1634771648793876
2021-03-11,111.19,61.31,1.8135703800358831,1.8071283574389903,1.913507040391838,0.09915225401321111,-1.0728821448544552
2021-03-12,111.56,61.97,1.8002259157656932,1.8093859154485212,1.9082036842271561,0.0964797133469304,-1.0242336482001881
2021-03-15,110.25,60.39,1.825633383010432,1.813908024940373,1.9040235652698951,0.09447962636401079,-0.9538092369494067
2021-03-16,107.64,59.11,1.821011673151751,1.8126840288515507,1.900548435642409,0.0936161250657512,-0.9385606029852953
2021-03-17,108.03,59.37,1.8196058615462356,1.8160094427019993,1.8969860555672902,0.09253758919830288,-0.8750672409647775
2021-03-18,104.12,56.81,1.8327759197324416,1.8198505506413105,1.8935242079388352,0.09094984094331655,-0.8100471263434204
2021-03-19,103.38,56.49,1.830058417419012,1.8258170509719744,1.889821764796494,0.08887873726026443,-0.7201352741668018
2021-03-22,102.54,55.91,1.8340189590413167,1.8274941661781512,1.8862956339651265,0.08676595779780696,-0.6777020536556733
